chromosome,start,end,peaks,peak_count,producer
chr1,156922835,156924464,"HO1979_PG,HO2661_XX",2,PG+XX
chr1,158007486,158008454,"HO1988_PG,HO2677_XX",2,PG+XX
chr1,158009563,158012070,"HO1989_PG,HO2678_XX",2,PG+XX
chr1,158019156,158020111,"HO1990_PG,HO2680_XX",2,PG+XX
chr1,158117787,158118705,"HO1992_PG,HO2685_XX",2,PG+XX
chr1,158124813,158125489,"HO1826_PS,HO1993_PG,HO2686_XX",3,"PG+PS, PG+XX"
chr1,158149184,158150162,"HO1828_PS,HO1994_PG,HO2687_XX",3,"PG+PS, PG+XX"
chr1,158203470,158204468,"HO1831_PS,HO1997_PG,HO2690_XX",3,"PG+PS, PG+XX"
chr1,158509083,158510632,"HO1833_PS,HO1998_PG,HO2692_XX",3,"PG+PS, PG+XX"
chr1,158534235,158535237,"HO1999_PG,HO2693_XX",2,PG+XX
chr1,159005310,159006877,"HO2001_PG,HO2695_XX",2,PG+XX
chr1,159738824,159740191,"HO2003_PG,HO2701_XX",2,PG+XX
chr1,159822727,159823863,"HO2005_PG,HO2703_XX",2,PG+XX
chr1,159830906,159832120,"HO2006_PG,HO2704_XX",2,PG+XX
chr1,159867082,159868241,"HO2008_PG,HO2706_XX",2,PG+XX
chr1,159891345,159891920,"HO1841_PS,HO2009_PG,HO2708_XX",3,"PG+PS, PG+XX"
chr1,160046192,160047098,"HO1848_PS,HO2013_PG,HO2715_XX",3,"PG+PS, PG+XX"
chr1,160100880,160101369,"HO1852_PS,HO2017_PG,HO2719_XX",3,"PG+PS, PG+XX"
chr1,160115465,160117052,"HO2018_PG,HO2722_XX",2,PG+XX
chr1,160218509,160220290,"HO2021_PG,HO2727_XX",2,PG+XX
chr1,160539801,160540963,"HO2026_PG,HO2734_XX",2,PG+XX
chr1,161198183,161199504,"HO2037_PG,HO2749_XX",2,PG+XX
chr1,161209307,161210185,"HO1875_PS,HO2039_PG,HO2751_XX",3,"PG+PS, PG+XX"
chr1,161226880,161227949,"HO2041_PG,HO2753_XX",2,PG+XX
chr1,161266012,161267715,"HO1878_PS,HO2043_PG,HO2755_XX",3,"PG+PS, PG+XX"
chr1,161367540,161368366,"HO1881_PS,HO2046_PG,HO2759_XX",3,"PG+PS, PG+XX"
chr1,161439363,161440800,"HO1884_PS,HO2049_PG,HO2762_XX",3,"PG+PS, PG+XX"
chr1,161747558,161748186,"HO2055_PG,HO2768_XX",2,PG+XX
chr1,162789294,162791267,"HO1901_PS,HO2065_PG,HO2781_XX",3,"PG+PS, PG+XX"
chr1,163068560,163069641,"HO1903_PS,HO2068_PG,HO2783_XX",3,"PG+PS, PG+XX"
chr1,163195822,163196872,"HO2069_PG,HO2784_XX",2,PG+XX
chr1,164320461,164321854,"HO2071_PG,HO2788_XX",2,PG+XX
chr1,164575381,164577895,"HO2073_PG,HO2790_XX",2,PG+XX
chr1,164587731,164589463,"HO2074_PG,HO2791_XX",2,PG+XX
chr1,164601544,164603249,"HO2075_PG,HO2792_XX",2,PG+XX
chr1,164711626,164714237,"HO2078_PG,HO2795_XX",2,PG+XX
chr1,164786696,164787819,"HO2079_PG,HO2797_XX",2,PG+XX
chr1,165234896,165236755,"HO1320_XY,HO2080_PG,HO2800_XX",3,"XX+XY, PG+XX"
chr1,165355907,165357154,"HO2081_PG,HO2802_XX",2,PG+XX
chr1,165392574,165393656,"HO1322_XY,HO2083_PG,HO2804_XX",3,"XX+XY, PG+XX"
chr1,165443650,165445840,"HO2084_PG,HO2805_XX",2,PG+XX
chr1,165696009,165697241,"HO1912_PS,HO2087_PG,HO2809_XX",3,"PG+PS, PG+XX"
chr1,165890151,165891402,"HO1917_PS,HO2091_PG,HO2813_XX",3,"PG+PS, PG+XX"
chr1,166883780,166884707,"HO1922_PS,HO2095_PG,HO2817_XX",3,"PG+PS, PG+XX"
chr1,166920156,166921578,"HO1331_XY,HO2096_PG,HO2818_XX",3,"XX+XY, PG+XX"
chr1,166972652,166973913,"HO1926_PS,HO2098_PG,HO2821_XX",3,"PG+PS, PG+XX"
chr1,167043300,167044906,"HO1928_PS,HO2100_PG,HO2823_XX",3,"PG+PS, PG+XX"
chr1,167066296,167067048,"HO1930_PS,HO2101_PG,HO2825_XX",3,"PG+PS, PG+XX"
chr1,167121233,167122274,"HO1931_PS,HO2102_PG,HO2826_XX",3,"PG+PS, PG+XX"
chr1,167165720,167167015,"HO2103_PG,HO2827_XX",2,PG+XX
chr1,167412729,167413542,"HO2105_PG,HO2829_XX",2,PG+XX
chr1,168081863,168082595,"HO1944_PS,HO2112_PG,HO2841_XX",3,"PG+PS, PG+XX"
chr1,168386502,168387756,"HO2116_PG,HO2846_XX",2,PG+XX
chr1,168465780,168467060,"HO1344_XY,HO2117_PG,HO2848_XX",3,"XX+XY, PG+XX"
chr1,168608966,168610087,"HO2118_PG,HO2850_XX",2,PG+XX
chr1,168970666,168971985,"HO1346_XY,HO2120_PG,HO2851_XX",3,"XX+XY, PG+XX"
chr1,170734830,170736117,"HO2133_PG,HO2866_XX",2,PG+XX
chr1,171251006,171252036,"HO2134_PG,HO2867_XX",2,PG+XX
chr1,171256969,171259940,"HO2135_PG,HO2868_XX",2,PG+XX
chr1,171396567,171397583,"HO2137_PG,HO2870_XX",2,PG+XX
chr1,172357841,172359978,"HO2143_PG,HO2879_XX",2,PG+XX
chr1,172718663,172719997,"HO2147_PG,HO2886_XX",2,PG+XX
chr1,173429321,173430567,"HO1972_PS,HO2148_PG,HO2888_XX",3,"PG+PS, PG+XX"
chr1,173602572,173603879,"HO1974_PS,HO2150_PG,HO2890_XX",3,"PG+PS, PG+XX"
chr1,175572801,175574005,"HO1376_XY,HO2162_PG,HO2907_XX",3,"XX+XY, PG+XX"
chr1,176897140,176898688,"HO2165_PG,HO2912_XX",2,PG+XX
chr1,176903145,176905447,"HO2166_PG,HO2913_XX",2,PG+XX
chr1,176920883,176922524,"HO2167_PG,HO2914_XX",2,PG+XX
chr1,176995963,176997258,"HO2168_PG,HO2915_XX",2,PG+XX
chr1,177943744,177945205,"HO1381_XY,HO2172_PG,HO2923_XX",3,"XX+XY, PG+XX"
chr1,177968745,177970266,"HO2173_PG,HO2924_XX",2,PG+XX
chr1,178581082,178582294,"HO2178_PG,HO2934_XX",2,PG+XX
chr1,178870763,178872868,"HO2180_PG,HO2938_XX",2,PG+XX
chr1,178937525,178940345,"HO2181_PG,HO2939_XX",2,PG+XX
chr1,179002008,179003370,"HO2001_PS,HO2182_PG,HO2940_XX",3,"PG+PS, PG+XX"
chr1,179091435,179092333,"HO2004_PS,HO2185_PG,HO2944_XX",3,"PG+PS, PG+XX"
chr1,179575310,179576243,"HO2189_PG,HO2948_XX",2,PG+XX
chr1,179591258,179592470,"HO2009_PS,HO2191_PG,HO2950_XX",3,"PG+PS, PG+XX"
chr1,179784704,179785782,"HO2194_PG,HO2953_XX",2,PG+XX
chr1,179793778,179795789,"HO2195_PG,HO2954_XX",2,PG+XX
chr1,180166486,180167745,"HO2201_PG,HO2964_XX",2,PG+XX
chr1,181032817,181034369,"HO2027_PS,HO2211_PG,HO2977_XX",3,"PG+PS, PG+XX"
chr1,181142014,181143794,"HO2030_PS,HO2214_PG,HO2981_XX",3,"PG+PS, PG+XX"
chr1,181151519,181153669,"HO2031_PS,HO2215_PG,HO2982_XX",3,"PG+PS, PG+XX"
chr1,181179491,181180918,"HO2032_PS,HO2216_PG,HO2983_XX",3,"PG+PS, PG+XX"
chr1,181189470,181190959,"HO2033_PS,HO2217_PG,HO2984_XX",3,"PG+PS, PG+XX"
chr1,181317156,181319264,"HO2034_PS,HO2218_PG,HO2986_XX",3,"PG+PS, PG+XX"
chr1,181429294,181431352,"HO2035_PS,HO2219_PG,HO2988_XX",3,"PG+PS, PG+XX"
chr1,181481953,181483899,"HO2037_PS,HO2220_PG,HO2990_XX",3,"PG+PS, PG+XX"
chr1,182084180,182085259,"HO2041_PS,HO2223_PG,HO2995_XX",3,"PG+PS, PG+XX"
chr1,182588125,182589524,"HO2045_PS,HO2226_PG,HO3000_XX",3,"PG+PS, PG+XX"
chr1,182603320,182604793,"HO2046_PS,HO2227_PG,HO3001_XX",3,"PG+PS, PG+XX"
chr1,182683838,182685631,"HO2048_PS,HO2229_PG,HO3003_XX",3,"PG+PS, PG+XX"
chr1,183185599,183186624,"HO2054_PS,HO2233_PG,HO3009_XX",3,"PG+PS, PG+XX"
chr1,183416552,183418572,"HO2055_PS,HO2234_PG,HO3014_XX",3,"PG+PS, PG+XX"
chr1,183470111,183470482,"HO2056_PS,HO2235_PG,HO3015_XX",3,"PG+PS, PG+XX"
chr1,183553256,183554837,"HO2237_PG,HO3017_XX",2,PG+XX
chr1,183633544,183634058,"HO2058_PS,HO2238_PG,HO3019_XX",3,"PG+PS, PG+XX"
chr1,183873385,183875619,"HO2241_PG,HO3023_XX",2,PG+XX
chr1,183881225,183882159,"HO2063_PS,HO2242_PG,HO3024_XX",3,"PG+PS, PG+XX"
chr1,184190746,184191893,"HO2245_PG,HO3029_XX",2,PG+XX
chr1,184295950,184297626,"HO2067_PS,HO2246_PG,HO3030_XX",3,"PG+PS, PG+XX"
chr1,184663621,184664931,"HO2071_PS,HO2248_PG,HO3032_XX",3,"PG+PS, PG+XX"
chr1,184889808,184891341,"HO2250_PG,HO3035_XX",2,PG+XX
chr1,185645111,185646825,"HO2258_PG,HO3042_XX",2,PG+XX
chr1,185842937,185844572,"HO2260_PG,HO3044_XX",2,PG+XX
chr1,186212222,186213001,"HO2261_PG,HO3046_XX",2,PG+XX
chr1,186828383,186829973,"HO2264_PG,HO3049_XX",2,PG+XX
chr1,188748983,188749995,"HO2266_PG,HO3052_XX",2,PG+XX
chr1,190474563,190476217,"HO2267_PG,HO3053_XX",2,PG+XX
chr1,190477628,190479290,"HO1432_XY,HO2268_PG,HO3054_XX",3,"XX+XY, PG+XX"
chr1,191888160,191889719,"HO2269_PG,HO3056_XX",2,PG+XX
chr1,197463655,197464625,"HO2280_PG,HO3069_XX",2,PG+XX
chr1,197594536,197595925,"HO2281_PG,HO3070_XX",2,PG+XX
chr1,197908664,197909559,"HO2285_PG,HO3073_XX",2,PG+XX
chr1,197910839,197912002,"HO2286_PG,HO3074_XX",2,PG+XX
chr1,197924014,197924837,"HO2289_PG,HO3079_XX",2,PG+XX
chr1,198681254,198682597,"HO2292_PG,HO3083_XX",2,PG+XX
chr1,199273613,199274561,"HO2295_PG,HO3086_XX",2,PG+XX
chr1,200028621,200030021,"HO2103_PS,HO2296_PG,HO3088_XX",3,"PG+PS, PG+XX"
chr1,200042011,200043393,"HO2298_PG,HO3090_XX",2,PG+XX
chr1,200301943,200303336,"HO2106_PS,HO2299_PG,HO3092_XX",3,"PG+PS, PG+XX"
chr1,201013856,201016636,"HO2306_PG,HO3103_XX",2,PG+XX
chr1,201398809,201400024,"HO2312_PG,HO3115_XX",2,PG+XX
chr1,201435345,201436849,"HO2119_PS,HO2313_PG,HO3117_XX",3,"PG+PS, PG+XX"
chr1,201493717,201494774,"HO2125_PS,HO2316_PG,HO3122_XX",3,"PG+PS, PG+XX"
chr1,201503225,201503920,"HO2126_PS,HO2317_PG,HO3125_XX",3,"PG+PS, PG+XX"
chr1,201511781,201513508,"HO2128_PS,HO2319_PG,HO3127_XX",3,"PG+PS, PG+XX"
chr1,201736267,201738088,"HO2322_PG,HO3136_XX",2,PG+XX
chr1,201895680,201896273,"HO2137_PS,HO2326_PG,HO3140_XX",3,"PG+PS, PG+XX"
chr1,201990132,201990937,"HO2141_PS,HO2330_PG,HO3144_XX",3,"PG+PS, PG+XX"
chr1,202009308,202010960,"HO2142_PS,HO2331_PG,HO3145_XX",3,"PG+PS, PG+XX"
chr1,202084573,202086438,"HO2143_PS,HO2332_PG,HO3147_XX",3,"PG+PS, PG+XX"
chr1,202106244,202108699,"HO2145_PS,HO2333_PG,HO3149_XX",3,"PG+PS, PG+XX"
chr1,202118570,202119326,"HO2146_PS,HO2334_PG,HO3151_XX",3,"PG+PS, PG+XX"
chr1,202154723,202155686,"HO2150_PS,HO2337_PG,HO3154_XX",3,"PG+PS, PG+XX"
chr1,202164266,202164903,"HO2152_PS,HO2340_PG,HO3156_XX",3,"PG+PS, PG+XX"
chr1,202165336,202166055,"HO2341_PG,HO3157_XX",2,PG+XX
chr1,202167137,202168478,"HO2153_PS,HO2342_PG,HO3158_XX",3,"PG+PS, PG+XX"
chr1,202213042,202214662,"HO2345_PG,HO3161_XX",2,PG+XX
chr1,202282161,202283949,"HO2346_PG,HO3162_XX",2,PG+XX
chr1,202538842,202540758,"HO2349_PG,HO3167_XX",2,PG+XX
chr1,202576820,202578917,"HO2350_PG,HO3168_XX",2,PG+XX
chr1,203048177,203049117,"HO1488_XY,HO2362_PG,HO3183_XX",3,"XX+XY, PG+XX"
chr1,203051420,203052876,"HO1489_XY,HO2363_PG,HO3184_XX",3,"XX+XY, PG+XX"
chr1,203185552,203187822,"HO2365_PG,HO3191_XX",2,PG+XX
chr1,203320535,203321568,"HO2372_PG,HO3201_XX",2,PG+XX
chr1,203339206,203340419,"HO2186_PS,HO2374_PG,HO3203_XX",3,"PG+PS, PG+XX"
chr1,203350228,203351790,"HO2375_PG,HO3204_XX",2,PG+XX
chr1,203378379,203380281,"HO2376_PG,HO3205_XX",2,PG+XX
chr1,203440217,203441251,"HO2187_PS,HO2377_PG,HO3206_XX",3,"PG+PS, PG+XX"
chr1,203521024,203522688,"HO2191_PS,HO2381_PG,HO3211_XX",3,"PG+PS, PG+XX"
chr1,203870802,203871970,"HO2204_PS,HO2388_PG,HO3220_XX",3,"PG+PS, PG+XX"
chr1,204083960,204084892,"HO2207_PS,HO2390_PG,HO3223_XX",3,"PG+PS, PG+XX"
chr1,204126559,204127933,"HO2391_PG,HO3224_XX",2,PG+XX
chr1,204161969,204162882,"HO2212_PS,HO2396_PG,HO3228_XX",3,"PG+PS, PG+XX"
chr1,204189836,204191243,"HO2397_PG,HO3230_XX",2,PG+XX
chr1,204206765,204207620,"HO2399_PG,HO3232_XX",2,PG+XX
chr1,204295604,204297234,"HO2402_PG,HO3236_XX",2,PG+XX
chr1,204306775,204307919,"HO2403_PG,HO3237_XX",2,PG+XX
chr1,204334970,204335963,"HO2216_PS,HO2404_PG,HO3239_XX",3,"PG+PS, PG+XX"
chr1,204350490,204351470,"HO2217_PS,HO2405_PG,HO3241_XX",3,"PG+PS, PG+XX"
chr1,204358729,204360529,"HO2406_PG,HO3242_XX",2,PG+XX
chr1,204377058,204378741,"HO2219_PS,HO2408_PG,HO3244_XX",3,"PG+PS, PG+XX"
chr1,204398180,204398881,"HO2220_PS,HO2409_PG,HO3245_XX",3,"PG+PS, PG+XX"
chr1,204565515,204566590,"HO2227_PS,HO2415_PG,HO3253_XX",3,"PG+PS, PG+XX"
chr1,204574222,204575201,"HO2416_PG,HO3255_XX",2,PG+XX
chr1,204637162,204638543,"HO2418_PG,HO3257_XX",2,PG+XX
chr1,204763378,204764264,"HO2230_PS,HO2420_PG,HO3260_XX",3,"PG+PS, PG+XX"
chr1,204923763,204924838,"HO2234_PS,HO2423_PG,HO3264_XX",3,"PG+PS, PG+XX"
chr1,204988967,204990697,"HO2235_PS,HO2424_PG,HO3265_XX",3,"PG+PS, PG+XX"
chr1,205013594,205015401,"HO2425_PG,HO3266_XX",2,PG+XX
chr1,205060951,205062105,"HO2426_PG,HO3268_XX",2,PG+XX
chr1,205248571,205249974,"HO2242_PS,HO2430_PG,HO3273_XX",3,"PG+PS, PG+XX"
chr1,205255840,205256556,"HO2243_PS,HO2431_PG,HO3274_XX",3,"PG+PS, PG+XX"
chr1,205316982,205317929,"HO2247_PS,HO2435_PG,HO3279_XX",3,"PG+PS, PG+XX"
chr1,205335327,205336457,"HO2250_PS,HO2437_PG,HO3282_XX",3,"PG+PS, PG+XX"
chr1,205375874,205376525,"HO2442_PG,HO3286_XX",2,PG+XX
chr1,205430138,205431156,"HO2255_PS,HO2443_PG,HO3287_XX",3,"PG+PS, PG+XX"
chr1,205438191,205439337,"HO2256_PS,HO2444_PG,HO3288_XX",3,"PG+PS, PG+XX"
chr1,205443903,205445475,"HO2258_PS,HO2445_PG,HO3289_XX",3,"PG+PS, PG+XX"
chr1,205453336,205453835,"HO2260_PS,HO2447_PG,HO3291_XX",3,"PG+PS, PG+XX"
chr1,205454828,205455358,"HO2261_PS,HO2448_PG,HO3292_XX",3,"PG+PS, PG+XX"
chr1,205477391,205478375,"HO2263_PS,HO2450_PG,HO3296_XX",3,"PG+PS, PG+XX"
chr1,205485145,205486040,"HO2264_PS,HO2451_PG,HO3297_XX",3,"PG+PS, PG+XX"
chr1,205495020,205495971,"HO2452_PG,HO3299_XX",2,PG+XX
chr1,205543166,205544253,"HO2267_PS,HO2455_PG,HO3302_XX",3,"PG+PS, PG+XX"
chr1,205581778,205583254,"HO2270_PS,HO2458_PG,HO3305_XX",3,"PG+PS, PG+XX"
chr1,205591340,205592385,"HO2271_PS,HO2459_PG,HO3306_XX",3,"PG+PS, PG+XX"
chr1,205658710,205659613,"HO2273_PS,HO2461_PG,HO3308_XX",3,"PG+PS, PG+XX"
chr1,205913221,205914182,"HO2281_PS,HO2466_PG,HO3315_XX",3,"PG+PS, PG+XX"
chr1,205961280,205963188,"HO2467_PG,HO3318_XX",2,PG+XX
chr1,205976453,205977730,"HO2283_PS,HO2468_PG,HO3319_XX",3,"PG+PS, PG+XX"
chr1,205983641,205984523,"HO2284_PS,HO2469_PG,HO3320_XX",3,"PG+PS, PG+XX"
chr1,206469366,206471691,"HO2289_PS,HO2472_PG,HO3325_XX",3,"PG+PS, PG+XX"
chr1,206489909,206491294,"HO2290_PS,HO2473_PG,HO3327_XX",3,"PG+PS, PG+XX"
chr1,206506639,206508217,"HO2291_PS,HO2474_PG,HO3328_XX",3,"PG+PS, PG+XX"
chr1,206511640,206513037,"HO2475_PG,HO3329_XX",2,PG+XX
chr1,206555120,206555994,"HO2476_PG,HO3330_XX",2,PG+XX
chr1,206663612,206664547,"HO2480_PG,HO3334_XX",2,PG+XX
chr1,207084147,207085264,"HO2300_PS,HO2485_PG,HO3341_XX",3,"PG+PS, PG+XX"
chr1,207309474,207310446,"HO2486_PG,HO3342_XX",2,PG+XX
chr1,207822570,207824382,"HO2306_PS,HO2492_PG,HO3350_XX",3,"PG+PS, PG+XX"
chr1,207837766,207839043,"HO2308_PS,HO2493_PG,HO3351_XX",3,"PG+PS, PG+XX"
chr1,208042933,208044253,"HO2497_PG,HO3357_XX",2,PG+XX
chr1,208100618,208102565,"HO1561_XY,HO2498_PG,HO3358_XX",3,"XX+XY, PG+XX"
chr1,208134267,208135463,"HO2499_PG,HO3360_XX",2,PG+XX
chr1,208159454,208160295,"HO2500_PG,HO3363_XX",2,PG+XX
chr1,208244967,208245546,"HO2502_PG,HO3367_XX",2,PG+XX
chr1,208476081,208477378,"HO2503_PG,HO3369_XX",2,PG+XX
chr1,209206927,209208331,"HO1563_XY,HO2506_PG,HO3372_XX",3,"XX+XY, PG+XX"
chr1,209248420,209250619,"HO2507_PG,HO3373_XX",2,PG+XX
chr1,209348963,209350597,"HO1564_XY,HO2508_PG,HO3374_XX",3,"XX+XY, PG+XX"
chr1,209354103,209354704,"HO2509_PG,HO3375_XX",2,PG+XX
chr1,209434227,209436015,"HO2510_PG,HO3376_XX",2,PG+XX
chr1,209576275,209577217,"HO2511_PG,HO3377_XX",2,PG+XX
chr1,209583387,209584699,"HO2512_PG,HO3378_XX",2,PG+XX
chr1,209585320,209586568,"HO2513_PG,HO3379_XX",2,PG+XX
chr1,209645657,209646455,"HO2514_PG,HO3381_XX",2,PG+XX
chr1,209720093,209721241,"HO2516_PG,HO3384_XX",2,PG+XX
chr1,211469320,211470576,"HO2330_PS,HO2532_PG,HO3403_XX",3,"PG+PS, PG+XX"
chr1,211514916,211515996,"HO2332_PS,HO2533_PG,HO3406_XX",3,"PG+PS, PG+XX"
chr1,211631980,211633724,"HO2335_PS,HO2535_PG,HO3409_XX",3,"PG+PS, PG+XX"
chr1,211680650,211681272,"HO2337_PS,HO2537_PG,HO3413_XX",3,"PG+PS, PG+XX"
chr1,211698024,211699395,"HO2338_PS,HO2538_PG,HO3414_XX",3,"PG+PS, PG+XX"
chr1,212620421,212622718,"HO2352_PS,HO2547_PG,HO3434_XX",3,"PG+PS, PG+XX"
chr1,212671197,212672196,"HO2354_PS,HO2549_PG,HO3436_XX",3,"PG+PS, PG+XX"
chr1,212924447,212925458,"HO2553_PG,HO3440_XX",2,PG+XX
chr1,212980440,212982059,"HO2555_PG,HO3442_XX",2,PG+XX
chr1,213044917,213046237,"HO2557_PG,HO3444_XX",2,PG+XX
chr1,213982550,213983508,"HO2363_PS,HO2559_PG,HO3448_XX",3,"PG+PS, PG+XX"
chr1,214224259,214225410,"HO2561_PG,HO3453_XX",2,PG+XX
chr1,214261204,214262145,"HO2366_PS,HO2562_PG,HO3454_XX",3,"PG+PS, PG+XX"
chr1,215539477,215540696,"HO2568_PG,HO3461_XX",2,PG+XX
chr1,216530883,216532300,"HO2570_PG,HO3464_XX",2,PG+XX
chr1,216722578,216724188,"HO1605_XY,HO2572_PG,HO3466_XX",3,"XX+XY, PG+XX"
chr1,218346681,218348572,"HO2380_PS,HO2578_PG,HO3474_XX",3,"PG+PS, PG+XX"
chr1,219660510,219662018,"HO2382_PS,HO2581_PG,HO3482_XX",3,"PG+PS, PG+XX"
chr1,219811684,219813673,"HO2383_PS,HO2582_PG,HO3485_XX",3,"PG+PS, PG+XX"
chr1,220705371,220707225,"HO2392_PS,HO2590_PG,HO3495_XX",3,"PG+PS, PG+XX"
chr1,220732109,220733712,"HO2393_PS,HO2591_PG,HO3496_XX",3,"PG+PS, PG+XX"
chr1,220749859,220751500,"HO2593_PG,HO3498_XX",2,PG+XX
chr1,220884245,220884920,"HO2596_PG,HO3503_XX",2,PG+XX
chr1,220893776,220895096,"HO1622_XY,HO2597_PG,HO3505_XX",3,"XX+XY, PG+XX"
chr1,222265264,222267147,"HO2600_PG,HO3508_XX",2,PG+XX
chr1,222927929,222928644,"HO2607_PG,HO3518_XX",2,PG+XX
chr1,223133332,223135511,"HO2408_PS,HO2609_PG,HO3522_XX",3,"PG+PS, PG+XX"
chr1,224456596,224457803,"HO2425_PS,HO2622_PG,HO3540_XX",3,"PG+PS, PG+XX"
chr1,224497596,224498942,"HO2426_PS,HO2623_PG,HO3541_XX",3,"PG+PS, PG+XX"
chr1,224629549,224630364,"HO2626_PG,HO3545_XX",2,PG+XX
chr1,224631413,224632344,"HO2627_PG,HO3546_XX",2,PG+XX
chr1,224683676,224685674,"HO1644_XY,HO2628_PG,HO3548_XX",3,"XX+XY, PG+XX"
chr1,224883096,224885089,"HO2629_PG,HO3549_XX",2,PG+XX
chr1,224929120,224930749,"HO2429_PS,HO2630_PG,HO3550_XX",3,"PG+PS, PG+XX"
chr1,225474470,225475588,"HO2431_PS,HO2632_PG,HO3552_XX",3,"PG+PS, PG+XX"
chr1,225754720,225756329,"HO2434_PS,HO2634_PG,HO3556_XX",3,"PG+PS, PG+XX"
chr1,225766903,225768153,"HO2635_PG,HO3557_XX",2,PG+XX
chr1,225771883,225773193,"HO2435_PS,HO2636_PG,HO3558_XX",3,"PG+PS, PG+XX"
chr1,225816535,225818051,"HO2438_PS,HO2639_PG,HO3561_XX",3,"PG+PS, PG+XX"
chr1,225823581,225826836,"HO2439_PS,HO2640_PG,HO3563_XX",3,"PG+PS, PG+XX"
chr1,225847214,225849082,"HO2641_PG,HO3565_XX",2,PG+XX
chr1,226551112,226551974,"HO2654_PG,HO3585_XX",2,PG+XX
chr1,226588219,226590010,"HO2457_PS,HO2655_PG,HO3586_XX",3,"PG+PS, PG+XX"
chr1,226655990,226657275,"HO2656_PG,HO3588_XX",2,PG+XX
chr1,226722397,226724467,"HO2659_PG,HO3593_XX",2,PG+XX
chr1,226826957,226828434,"HO2461_PS,HO2661_PG,HO3595_XX",3,"PG+PS, PG+XX"
chr1,226872092,226872881,"HO2663_PG,HO3597_XX",2,PG+XX
chr1,226882107,226883440,"HO2664_PG,HO3598_XX",2,PG+XX
chr1,227762036,227762925,"HO2470_PS,HO2671_PG,HO3608_XX",3,"PG+PS, PG+XX"
chr1,227793474,227795376,"HO2673_PG,HO3611_XX",2,PG+XX
chr1,228058757,228061196,"HO2676_PG,HO3619_XX",2,PG+XX
chr1,228130285,228131515,"HO2681_PG,HO3624_XX",2,PG+XX
chr1,228157600,228159158,"HO2482_PS,HO2684_PG,HO3627_XX",3,"PG+PS, PG+XX"
chr1,228178487,228179631,"HO2686_PG,HO3629_XX",2,PG+XX
chr1,228414893,228417728,"HO1685_XY,HO2691_PG,HO3636_XX",3,"XX+XY, PG+XX"
chr1,228445227,228447124,"HO1686_XY,HO2692_PG,HO3637_XX",3,"XX+XY, PG+XX"
chr1,228801914,228803834,"HO2698_PG,HO3644_XX",2,PG+XX
chr1,228963680,228965013,"HO2699_PG,HO3647_XX",2,PG+XX
chr1,229114030,229115346,"HO2494_PS,HO2700_PG,HO3651_XX",3,"PG+PS, PG+XX"
chr1,229146651,229148937,"HO2495_PS,HO2701_PG,HO3652_XX",3,"PG+PS, PG+XX"
chr1,229430614,229432474,"HO2705_PG,HO3664_XX",2,PG+XX
chr1,230113393,230114629,"HO2711_PG,HO3675_XX",2,PG+XX
chr1,230136250,230138086,"HO2505_PS,HO2712_PG,HO3677_XX",3,"PG+PS, PG+XX"
chr1,230176357,230177541,"HO2713_PG,HO3678_XX",2,PG+XX
chr1,230267295,230269216,"HO2714_PG,HO3679_XX",2,PG+XX
chr1,230280476,230282563,"HO2507_PS,HO2715_PG,HO3680_XX",3,"PG+PS, PG+XX"
chr1,230306847,230308483,"HO2716_PG,HO3681_XX",2,PG+XX
chr1,230374712,230376531,"HO2509_PS,HO2717_PG,HO3687_XX",3,"PG+PS, PG+XX"
chr1,230610064,230612183,"HO2719_PG,HO3691_XX",2,PG+XX
chr1,230917004,230918234,"HO2722_PG,HO3697_XX",2,PG+XX
chr1,230983728,230985997,"HO1705_XY,HO2724_PG,HO3699_XX",3,"XX+XY, PG+XX"
chr1,231357642,231358465,"HO2730_PG,HO3708_XX",2,PG+XX
chr1,231407095,231408760,"HO2731_PG,HO3709_XX",2,PG+XX
chr1,231806488,231808036,"HO2735_PG,HO3715_XX",2,PG+XX
chr1,231856516,231857431,"HO2527_PS,HO2736_PG,HO3716_XX",3,"PG+PS, PG+XX"
chr1,231866479,231868476,"HO2737_PG,HO3717_XX",2,PG+XX
chr1,232552848,232556283,"HO2738_PG,HO3719_XX",2,PG+XX
chr1,232900635,232902735,"HO2741_PG,HO3724_XX",2,PG+XX
chr1,233707085,233708573,"HO2746_PG,HO3734_XX",2,PG+XX
chr1,234498733,234500205,"HO2540_PS,HO2751_PG,HO3740_XX",3,"PG+PS, PG+XX"
chr1,234561620,234562813,"HO2755_PG,HO3744_XX",2,PG+XX
chr1,234717606,234718717,"HO2759_PG,HO3751_XX",2,PG+XX
chr1,234721112,234722600,"HO2551_PS,HO2760_PG,HO3752_XX",3,"PG+PS, PG+XX"
chr1,234745266,234747147,"HO2762_PG,HO3754_XX",2,PG+XX
chr1,234960681,234963561,"HO1732_XY,HO2764_PG,HO3756_XX",3,"XX+XY, PG+XX"
chr1,234969174,234971475,"HO2555_PS,HO2765_PG,HO3757_XX",3,"PG+PS, PG+XX"
chr1,234977966,234979471,"HO2766_PG,HO3758_XX",2,PG+XX
chr1,234986395,234988583,"HO2556_PS,HO2767_PG,HO3759_XX",3,"PG+PS, PG+XX"
chr1,235078786,235080094,"HO2768_PG,HO3762_XX",2,PG+XX
chr1,235103845,235105496,"HO2560_PS,HO2771_PG,HO3766_XX",3,"PG+PS, PG+XX"
