ID,Chromosome,Start,End,Length
HO3607,chr10,119650751,119652737,1986
HO3608,chr10,119667436,119668691,1255
HO3609,chr10,119724585,119726723,2138
HO3610,chr10,119817899,119819706,1807
HO3611,chr10,119871629,119873689,2060
HO3612,chr10,119891928,119893405,1477
HO3613,chr10,120456163,120457943,1780
HO3614,chr10,120850582,120852019,1437
HO3615,chr10,120942656,120943389,733
HO3616,chr10,120948871,120950458,1587
HO3617,chr10,121595705,121598890,3185
HO3618,chr10,121926693,121928737,2044
HO3619,chr10,121974155,121975520,1365
HO3620,chr10,122112312,122114467,2155
HO3621,chr10,122162762,122164609,1847
HO3622,chr10,122172082,122172924,842
HO3623,chr10,122175039,122175532,493
HO3624,chr10,122373713,122375735,2022
HO3625,chr10,122460786,122463151,2365
HO3626,chr10,122709582,122711370,1788
HO3627,chr10,122878917,122880305,1388
HO3628,chr10,122953269,122954694,1425
HO3629,chr10,122979645,122981420,1775
HO3630,chr10,122991605,122992580,975
HO3631,chr10,123007484,123009739,2255
HO3632,chr10,123132698,123133510,812
HO3633,chr10,123139421,123140119,698
HO3634,chr10,123153824,123155182,1358
HO3635,chr10,123512679,123514177,1498
HO3636,chr10,123994197,123995096,899
HO3637,chr10,124091572,124094711,3139
HO3638,chr10,124388531,124389580,1049
HO3639,chr10,124417914,124419491,1577
HO3640,chr10,124448766,124450495,1729
HO3641,chr10,124461355,124462379,1024
HO3642,chr10,124465543,124466427,884
HO3643,chr10,124520975,124522205,1230
HO3644,chr10,124529768,124530494,726
HO3645,chr10,124565371,124566254,883
HO3646,chr10,124588626,124590346,1720
HO3647,chr10,124648480,124649684,1204
HO3648,chr10,124686013,124687591,1578
HO3649,chr10,124701059,124702666,1607
HO3650,chr10,124703426,124704174,748
HO3651,chr10,124717626,124718855,1229
HO3652,chr10,124723995,124725107,1112
HO3653,chr10,124735965,124736996,1031
HO3654,chr10,124739993,124741626,1633
HO3655,chr10,124742449,124744955,2506
HO3656,chr10,124790997,124792672,1675
HO3657,chr10,124801261,124802750,1489
HO3658,chr10,124916138,124918340,2202
HO3659,chr10,125000420,125002146,1726
HO3660,chr10,125047899,125048877,978
HO3661,chr10,125060054,125061478,1424
HO3662,chr10,125123333,125124424,1091
HO3663,chr10,125158549,125162588,4039
HO3664,chr10,125718666,125720034,1368
HO3665,chr10,125724306,125725466,1160
HO3666,chr10,125822541,125823825,1284
HO3667,chr10,125843487,125845313,1826
HO3668,chr10,125895186,125897174,1988
HO3669,chr10,126386644,126388879,2235
HO3670,chr10,126904633,126906623,1990
HO3671,chr10,127194744,127197141,2397
HO3672,chr10,127417967,127419378,1411
HO3673,chr10,127906577,127907977,1400
HO3674,chr10,127972586,127973365,779
HO3675,chr10,127976825,127978029,1204
HO3676,chr10,128011131,128011796,665
HO3677,chr10,128046692,128048910,2218
HO3678,chr10,128125557,128127086,1529
HO3679,chr10,128149395,128150541,1146
HO3680,chr10,128209902,128211296,1394
HO3681,chr10,128211747,128212358,611
HO3682,chr10,129466329,129468101,1772
HO3683,chr10,129962817,129964747,1930
HO3684,chr10,130109709,130111738,2029
HO3685,chr10,130135725,130137503,1778
HO3686,chr10,130189742,130191077,1335
HO3687,chr10,130300472,130301953,1481
HO3688,chr10,131310166,131312818,2652
HO3689,chr10,131452842,131454402,1560
HO3690,chr10,131885177,131885968,791
HO3691,chr10,131890805,131892553,1748
HO3692,chr10,131899693,131901851,2158
HO3693,chr10,131950125,131950908,783
HO3694,chr10,131980788,131982778,1990
HO3695,chr10,132035921,132037458,1537
HO3696,chr10,132065199,132066554,1355
HO3697,chr10,132185384,132187750,2366
HO3698,chr10,132222750,132223630,880
HO3699,chr10,132306941,132308927,1986
HO3700,chr10,132331086,132332610,1524
HO3701,chr10,132388801,132390066,1265
HO3702,chr10,132395620,132398447,2827
HO3703,chr10,132406974,132408788,1814
HO3704,chr10,132420248,132421901,1653
HO3705,chr10,132452645,132454209,1564
HO3706,chr10,132466328,132466828,500
HO3707,chr10,132467202,132469007,1805
HO3708,chr10,132469205,132469874,669
HO3709,chr10,132492129,132493653,1524
HO3710,chr10,132516354,132519251,2897
HO3711,chr10,132536241,132538173,1932
HO3712,chr10,132605541,132607811,2270
HO3713,chr10,132630914,132632416,1502
HO3714,chr10,132684270,132685971,1701
HO3715,chr10,132774101,132775867,1766
HO3716,chr10,133087454,133088947,1493
HO3717,chr10,133143631,133144439,808
HO3718,chr10,133158840,133160921,2081
HO3719,chr10,133223984,133225576,1592
HO3720,chr10,133229527,133231618,2091
HO3721,chr10,133236419,133238411,1992
HO3722,chr10,133244820,133246450,1630
HO3723,chr10,133246927,133248575,1648
HO3724,chr10,133251624,133252261,637
HO3725,chr10,133254178,133255086,908
HO3726,chr10,133257407,133258086,679
HO3727,chr10,133260987,133262347,1360
HO3728,chr10,133307613,133309492,1879
HO3729,chr10,133313851,133315592,1741
HO3730,chr10,133318415,133319049,634
HO3731,chr10,133324065,133326304,2239
HO3732,chr10,133329483,133330115,632
HO3733,chr10,133334623,133337129,2506
HO3734,chr10,133356976,133358341,1365
HO3735,chr10,133372154,133374105,1951
HO3736,chr10,133378002,133379772,1770
HO3737,chr10,133393511,133395060,1549
HO3738,chr10,133400203,133401811,1608
HO3739,chr11,206671,209233,2562
HO3740,chr11,235619,237288,1669
HO3741,chr11,279963,281477,1514
HO3742,chr11,287904,289517,1613
HO3743,chr11,307540,308634,1094
HO3744,chr11,313271,314613,1342
HO3745,chr11,320300,321139,839
HO3746,chr11,355109,356487,1378
HO3747,chr11,368060,370763,2703
HO3748,chr11,396310,397540,1230
HO3749,chr11,406381,407737,1356
HO3750,chr11,416165,418036,1871
HO3751,chr11,447837,448684,847
HO3752,chr11,449741,451267,1526
HO3753,chr11,467864,468881,1017
HO3754,chr11,504313,505013,700
HO3755,chr11,506123,507930,1807
HO3756,chr11,518295,519149,854
HO3757,chr11,534633,536189,1556
HO3758,chr11,536643,537732,1089
HO3759,chr11,554538,555614,1076
HO3760,chr11,560179,561728,1549
HO3761,chr11,567712,569403,1691
HO3762,chr11,574945,576680,1735
HO3763,chr11,605592,606745,1153
HO3764,chr11,615145,616304,1159
HO3765,chr11,636639,637729,1090
HO3766,chr11,690770,691285,515
HO3767,chr11,694544,696396,1852
HO3768,chr11,705584,708122,2538
HO3769,chr11,710102,711258,1156
HO3770,chr11,726199,727269,1070
HO3771,chr11,727579,728481,902
HO3772,chr11,746468,748315,1847
HO3773,chr11,776391,778264,1873
HO3774,chr11,795859,796602,743
HO3775,chr11,796895,798549,1654
HO3776,chr11,804661,805716,1055
HO3777,chr11,808826,810351,1525
HO3778,chr11,818667,821105,2438
HO3779,chr11,829992,831077,1085
HO3780,chr11,832352,833581,1229
HO3781,chr11,834656,835209,553
HO3782,chr11,841978,843315,1337
HO3783,chr11,843720,845145,1425
HO3784,chr11,910073,911614,1541
HO3785,chr11,925149,926912,1763
HO3786,chr11,1006489,1007302,813
HO3787,chr11,1015808,1017440,1632
HO3788,chr11,1050290,1051518,1228
HO3789,chr11,1071636,1072789,1153
HO3790,chr11,1262224,1263151,927
HO3791,chr11,1303981,1304767,786
HO3792,chr11,1308763,1310277,1514
HO3793,chr11,1335680,1337745,2065
HO3794,chr11,1348591,1350691,2100
HO3795,chr11,1382571,1383645,1074
HO3796,chr11,1388843,1391979,3136
HO3797,chr11,1401389,1402223,834
HO3798,chr11,1484984,1486805,1821
HO3799,chr11,1546457,1547568,1111
HO3800,chr11,1547907,1548815,908
HO3801,chr11,1558118,1559822,1704
HO3802,chr11,1571582,1572802,1220
HO3803,chr11,1573877,1575027,1150
HO3804,chr11,1652412,1653378,966
HO3805,chr11,1693033,1694549,1516
HO3806,chr11,1747954,1749362,1408
HO3807,chr11,1762315,1764659,2344
HO3808,chr11,1826509,1827632,1123
HO3809,chr11,1832140,1833190,1050
HO3810,chr11,1841649,1843395,1746
HO3811,chr11,1863270,1865252,1982
HO3812,chr11,1881749,1882948,1199
HO3813,chr11,2099091,2100735,1644
HO3814,chr11,2151307,2152287,980
HO3815,chr11,2197048,2197578,530
HO3816,chr11,2268666,2271387,2721
HO3817,chr11,2314447,2315720,1273
HO3818,chr11,2375259,2376337,1078
HO3819,chr11,2376912,2379162,2250
HO3820,chr11,2399508,2401059,1551
HO3821,chr11,2419664,2421189,1525
HO3822,chr11,2443949,2445641,1692
HO3823,chr11,2462845,2463955,1110
HO3824,chr11,2532447,2534097,1650
HO3825,chr11,2561033,2563052,2019
HO3826,chr11,2574227,2575463,1236
HO3827,chr11,2699066,2701378,2312
HO3828,chr11,2778057,2780733,2676
HO3829,chr11,2883888,2886525,2637
HO3830,chr11,2890416,2891148,732
HO3831,chr11,2891867,2893083,1216
HO3832,chr11,2901438,2902936,1498
HO3833,chr11,2928289,2931062,2773
HO3834,chr11,2991018,2993128,2110
HO3835,chr11,3000029,3001132,1103
HO3836,chr11,3056408,3057914,1506
HO3837,chr11,3159983,3160942,959
HO3838,chr11,3164333,3165546,1213
HO3839,chr11,3378367,3379436,1069
HO3840,chr11,3421657,3423619,1962
HO3841,chr11,3580449,3581499,1050
HO3842,chr11,3641602,3643206,1604
HO3843,chr11,3796883,3798321,1438
HO3844,chr11,3807658,3809446,1788
HO3845,chr11,3840163,3841872,1709
HO3846,chr11,3854410,3856499,2089
HO3847,chr11,4043983,4045824,1841
HO3848,chr11,4094048,4096187,2139
HO3849,chr11,4186934,4188228,1294
HO3850,chr11,4392916,4393990,1074
HO3851,chr11,4607567,4608599,1032
HO3852,chr11,5530298,5531784,1486
HO3853,chr11,5595801,5597048,1247
HO3854,chr11,5624430,5625795,1365
HO3855,chr11,5684162,5685314,1152
HO3856,chr11,6233987,6235556,1569
HO3857,chr11,6249765,6250524,759
HO3858,chr11,6251051,6252663,1612
HO3859,chr11,6258334,6260257,1923
HO3860,chr11,6318928,6321165,2237
HO3861,chr11,6389639,6390838,1199
HO3862,chr11,6418048,6419638,1590
HO3863,chr11,6473300,6474632,1332
HO3864,chr11,6480738,6482224,1486
HO3865,chr11,6603094,6604651,1557
HO3866,chr11,6606752,6607265,513
HO3867,chr11,6611396,6613036,1640
HO3868,chr11,6618090,6619694,1604
HO3869,chr11,6654493,6656266,1773
HO3870,chr11,6682460,6683779,1319
HO3871,chr11,6925527,6927148,1621
HO3872,chr11,7019596,7020974,1378
HO3873,chr11,7251411,7252855,1444
HO3874,chr11,7512350,7514582,2232
HO3875,chr11,7571564,7572180,616
HO3876,chr11,7576460,7578178,1718
HO3877,chr11,7582320,7583617,1297
HO3878,chr11,7673024,7674421,1397
HO3879,chr11,7986609,7987602,993
HO3880,chr11,8018303,8020272,1969
HO3881,chr11,8029667,8030890,1223
HO3882,chr11,8032866,8033677,811
HO3883,chr11,8067790,8069295,1505
HO3884,chr11,8080249,8082045,1796
HO3885,chr11,8167821,8169538,1717
HO3886,chr11,8205923,8207269,1346
HO3887,chr11,8262358,8264097,1739
HO3888,chr11,8267774,8269373,1599
HO3889,chr11,8328620,8329383,763
HO3890,chr11,8384165,8384803,638
HO3891,chr11,8386613,8387684,1071
HO3892,chr11,8593366,8594777,1411
HO3893,chr11,8681929,8683331,1402
HO3894,chr11,8688346,8689414,1068
HO3895,chr11,8698511,8700397,1886
HO3896,chr11,8707221,8708159,938
HO3897,chr11,8766271,8767440,1169
HO3898,chr11,8775070,8776522,1452
HO3899,chr11,8794160,8795138,978
HO3900,chr11,8807171,8808139,968
HO3901,chr11,8809297,8811237,1940
HO3902,chr11,8825940,8827669,1729
HO3903,chr11,8839421,8840854,1433
HO3904,chr11,8870256,8871652,1396
HO3905,chr11,8909886,8911865,1979
HO3906,chr11,8963653,8965313,1660
HO3907,chr11,9003325,9004784,1459
HO3908,chr11,9137373,9138262,889
HO3909,chr11,9263850,9266084,2234
HO3910,chr11,9313773,9315346,1573
HO3911,chr11,9363820,9364805,985
HO3912,chr11,9384142,9385691,1549
HO3913,chr11,9459762,9461609,1847
HO3914,chr11,9572748,9575615,2867
HO3915,chr11,9612883,9614621,1738
HO3916,chr11,9663373,9665010,1637
HO3917,chr11,9748251,9748856,605
HO3918,chr11,9757844,9760513,2669
HO3919,chr11,10293214,10294959,1745
HO3920,chr11,10302379,10303569,1190
HO3921,chr11,10304483,10305695,1212
HO3922,chr11,10307348,10308303,955
HO3923,chr11,10393959,10395297,1338
HO3924,chr11,10449816,10451391,1575
HO3925,chr11,10454681,10456990,2309
HO3926,chr11,10460736,10461425,689
HO3927,chr11,10540254,10541607,1353
HO3928,chr11,10735083,10736207,1124
HO3929,chr11,10750432,10751957,1525
HO3930,chr11,10792142,10792887,745
HO3931,chr11,10807634,10809773,2139
HO3932,chr11,10856945,10859138,2193
HO3933,chr11,10885654,10887132,1478
HO3934,chr11,10911419,10912361,942
HO3935,chr11,10930573,10932303,1730
HO3936,chr11,10933752,10934328,576
HO3937,chr11,11406827,11408085,1258
HO3938,chr11,11408608,11410340,1732
HO3939,chr11,11436327,11437547,1220
HO3940,chr11,11501862,11503141,1279
HO3941,chr11,11526596,11527423,827
HO3942,chr11,11537390,11538903,1513
HO3943,chr11,11620171,11622511,2340
HO3944,chr11,11840954,11843017,2063
HO3945,chr11,11973028,11974044,1016
HO3946,chr11,12007845,12009882,2037
HO3947,chr11,12094683,12095571,888
HO3948,chr11,12105822,12106489,667
HO3949,chr11,12109959,12111819,1860
HO3950,chr11,12119484,12121535,2051
HO3951,chr11,12163819,12164878,1059
HO3952,chr11,12182196,12183148,952
HO3953,chr11,12216153,12217426,1273
HO3954,chr11,12235304,12236793,1489
HO3955,chr11,12287436,12289382,1946
HO3956,chr11,12301255,12302413,1158
HO3957,chr11,12329846,12331675,1829
HO3958,chr11,12376828,12378459,1631
HO3959,chr11,12471995,12473789,1794
HO3960,chr11,12673605,12675361,1756
HO3961,chr11,12680112,12680921,809
HO3962,chr11,12692273,12694384,2111
HO3963,chr11,12746435,12747197,762
HO3964,chr11,12812744,12815506,2762
HO3965,chr11,12827733,12828735,1002
HO3966,chr11,13008652,13011283,2631
HO3967,chr11,13276593,13278932,2339
HO3968,chr11,13462370,13463974,1604
HO3969,chr11,13667777,13669585,1808
HO3970,chr11,13962237,13964827,2590
HO3971,chr11,14029451,14030859,1408
HO3972,chr11,14357870,14359573,1703
HO3973,chr11,14380808,14381639,831
HO3974,chr11,14386685,14387516,831
HO3975,chr11,14499071,14500693,1622
HO3976,chr11,14519578,14520892,1314
HO3977,chr11,14643189,14645309,2120
HO3978,chr11,14890903,14892540,1637
HO3979,chr11,14904670,14906292,1622
HO3980,chr11,14973303,14975052,1749
HO3981,chr11,15073225,15075252,2027
HO3982,chr11,15562740,15563672,932
HO3983,chr11,15590800,15592510,1710
HO3984,chr11,15649736,15651378,1642
HO3985,chr11,15842998,15844226,1228
HO3986,chr11,16191290,16192407,1117
HO3987,chr11,16355976,16357364,1388
HO3988,chr11,16604143,16608044,3901
HO3989,chr11,16612599,16614451,1852
HO3990,chr11,16737669,16739781,2112
HO3991,chr11,16820089,16820982,893
HO3992,chr11,16861763,16863266,1503
HO3993,chr11,16880080,16881672,1592
HO3994,chr11,16923973,16926321,2348
HO3995,chr11,16933224,16934312,1088
HO3996,chr11,16935677,16937312,1635
HO3997,chr11,16945719,16946415,696
HO3998,chr11,16981339,16982705,1366
HO3999,chr11,16986434,16988090,1656
HO4000,chr11,17012934,17015326,2392
HO4001,chr11,17076764,17078631,1867
HO4002,chr11,17207208,17209562,2354
HO4003,chr11,17276074,17277553,1479
HO4004,chr11,17351297,17353938,2641
HO4005,chr11,17388614,17389849,1235
HO4006,chr11,17718940,17721639,2699
HO4007,chr11,17730605,17731354,749
HO4008,chr11,17734289,17736173,1884
HO4009,chr11,17810185,17811405,1220
HO4010,chr11,18012194,18014065,1871
HO4011,chr11,18105213,18106332,1119
HO4012,chr11,18321646,18322912,1266
HO4013,chr11,18393839,18396506,2667
HO4014,chr11,18526190,18527403,1213
HO4015,chr11,18587826,18589361,1535
HO4016,chr11,18633721,18635020,1299
HO4017,chr11,18698131,18700667,2536
HO4018,chr11,18705556,18707181,1625
HO4019,chr11,18720363,18722327,1964
HO4020,chr11,18790911,18792575,1664
HO4021,chr11,18801433,18802257,824
HO4022,chr11,18802350,18803011,661
HO4023,chr11,19070997,19071758,761
HO4024,chr11,19116448,19117891,1443
HO4025,chr11,19240285,19242567,2282
HO4026,chr11,19344695,19346769,2074
HO4027,chr11,19711884,19713268,1384
HO4028,chr11,19714455,19715421,966
HO4029,chr11,19742423,19743015,592
HO4030,chr11,19776384,19778111,1727
HO4031,chr11,20000014,20001132,1118
HO4032,chr11,20014980,20016362,1382
HO4033,chr11,20021889,20023367,1478
HO4034,chr11,20089468,20090489,1021
HO4035,chr11,20090666,20091539,873
HO4036,chr11,20131775,20132737,962
HO4037,chr11,20363267,20364816,1549
HO4038,chr11,20386902,20388450,1548
HO4039,chr11,20593832,20595035,1203
HO4040,chr11,20609804,20610545,741
HO4041,chr11,20668729,20671282,2553
HO4042,chr11,22192278,22194029,1751
HO4043,chr11,22431952,22433330,1378
HO4044,chr11,22624683,22626144,1461
HO4045,chr11,22666009,22667373,1364
HO4046,chr11,22828863,22830229,1366
HO4047,chr11,24496369,24497704,1335
HO4048,chr11,26283957,26285137,1180
HO4049,chr11,26331624,26332686,1062
HO4050,chr11,27201258,27202497,1239
HO4051,chr11,27215616,27216834,1218
HO4052,chr11,27274656,27275595,939
HO4053,chr11,27328200,27329115,915
HO4054,chr11,27362394,27363772,1378
HO4055,chr11,27394628,27396424,1796
HO4056,chr11,27470832,27473297,2465
HO4057,chr11,27505797,27507195,1398
HO4058,chr11,27698744,27701807,3063
HO4059,chr11,28107376,28108575,1199
HO4060,chr11,28109953,28110713,760
HO4061,chr11,30016570,30018030,1460
HO4062,chr11,30322534,30323825,1291
HO4063,chr11,30406760,30407756,996
HO4064,chr11,30583670,30586961,3291
HO4065,chr11,30725397,30726386,989
HO4066,chr11,30847675,30848984,1309
HO4067,chr11,31368899,31370342,1443
HO4068,chr11,31508964,31510455,1491
HO4069,chr11,31809854,31810680,826
HO4070,chr11,32090348,32092007,1659
HO4071,chr11,32332508,32334075,1567
HO4072,chr11,32381514,32382976,1462
HO4073,chr11,32414745,32415680,935
HO4074,chr11,32426651,32427501,850
HO4075,chr11,32430326,32431379,1053
HO4076,chr11,32434429,32436622,2193
HO4077,chr11,32477398,32479627,2229
HO4078,chr11,32499312,32500914,1602
HO4079,chr11,32583174,32585241,2067
HO4080,chr11,32891985,32894493,2508
HO4081,chr11,33015297,33016571,1274
HO4082,chr11,33038690,33040559,1869
HO4083,chr11,33160860,33161850,990
HO4084,chr11,33256767,33258969,2202
HO4085,chr11,33375623,33377026,1403
HO4086,chr11,33477632,33478611,979
HO4087,chr11,33699912,33702261,2349
HO4088,chr11,33723131,33725060,1929
HO4089,chr11,33734419,33737242,2823
HO4090,chr11,33773405,33775144,1739
HO4091,chr11,33828592,33829881,1289
HO4092,chr11,33868427,33870759,2332
HO4093,chr11,33996416,33998046,1630
HO4094,chr11,34051019,34053641,2622
HO4095,chr11,34104517,34106249,1732
HO4096,chr11,34174005,34175064,1059
HO4097,chr11,34356622,34359553,2931
HO4098,chr11,34438342,34440072,1730
HO4099,chr11,34546162,34546990,828
HO4100,chr11,34600089,34601829,1740
HO4101,chr11,34792110,34793406,1296
HO4102,chr11,34915400,34917272,1872
HO4103,chr11,35418166,35420361,2195
HO4104,chr11,35617685,35620568,2883
HO4105,chr11,35661969,35663345,1376
HO4106,chr11,35821532,35822530,998
HO4107,chr11,35905500,35906549,1049
HO4108,chr11,35943404,35945241,1837
HO4109,chr11,36053237,36054524,1287
HO4110,chr11,36288709,36289910,1201
HO4111,chr11,36375830,36378242,2412
HO4112,chr11,36508712,36510897,2185
HO4113,chr11,36594049,36595035,986
HO4114,chr11,36746836,36747457,621
HO4115,chr11,37907356,37908511,1155
HO4116,chr11,40292717,40294422,1705
HO4117,chr11,42412035,42412954,919
HO4118,chr11,43311429,43312931,1502
HO4119,chr11,43358147,43359866,1719
HO4120,chr11,43546563,43548378,1815
HO4121,chr11,43555272,43558556,3284
HO4122,chr11,43574873,43576594,1721
HO4123,chr11,43579076,43579842,766
HO4124,chr11,43643654,43644771,1117
HO4125,chr11,43680096,43681811,1715
HO4126,chr11,43746479,43747978,1499
HO4127,chr11,43880236,43881247,1011
HO4128,chr11,43922825,43924383,1558
HO4129,chr11,43941574,43945350,3776
HO4130,chr11,43987058,43988749,1691
HO4131,chr11,44036936,44037751,815
HO4132,chr11,44065440,44066902,1462
HO4133,chr11,44095184,44096601,1417
HO4134,chr11,44309148,44311092,1944
HO4135,chr11,44564164,44565795,1631
HO4136,chr11,44620951,44621666,715
HO4137,chr11,44634214,44635379,1165
HO4138,chr11,44726255,44728240,1985
HO4139,chr11,44765899,44767196,1297
HO4140,chr11,44949119,44951232,2113
HO4141,chr11,45145984,45147873,1889
HO4142,chr11,45157940,45159461,1521
HO4143,chr11,45179925,45181978,2053
HO4144,chr11,45339673,45340783,1110
HO4145,chr11,45354748,45355953,1205
HO4146,chr11,45664451,45666159,1708
HO4147,chr11,45671247,45672326,1079
HO4148,chr11,45754042,45755867,1825
HO4149,chr11,45771059,45772283,1224
HO4150,chr11,45803823,45805827,2004
HO4151,chr11,45843041,45843841,800
HO4152,chr11,45846820,45848277,1457
HO4153,chr11,45859380,45860278,898
HO4154,chr11,45885127,45886538,1411
HO4155,chr11,45899215,45900732,1517
HO4156,chr11,45917359,45918972,1613
HO4157,chr11,45921514,45923473,1959
HO4158,chr11,45964697,45965680,983
HO4159,chr11,45982492,45983761,1269
HO4160,chr11,46119242,46122466,3224
HO4161,chr11,46237145,46239501,2356
HO4162,chr11,46242778,46243935,1157
HO4163,chr11,46277316,46279079,1763
HO4164,chr11,46294676,46297279,2603
HO4165,chr11,46314983,46316651,1668
HO4166,chr11,46332402,46333705,1303
HO4167,chr11,46346855,46348267,1412
HO4168,chr11,46351966,46352685,719
HO4169,chr11,46380253,46382579,2326
HO4170,chr11,46389220,46389917,697
HO4171,chr11,46391532,46393128,1596
HO4172,chr11,46528384,46529638,1254
HO4173,chr11,46574484,46575394,910
HO4174,chr11,46593138,46594306,1168
HO4175,chr11,46616611,46618417,1806
HO4176,chr11,46648551,46649751,1200
HO4177,chr11,46700011,46701372,1361
HO4178,chr11,46826014,46827240,1226
HO4179,chr11,46845413,46846728,1315
HO4180,chr11,46936194,46937247,1053
HO4181,chr11,47152711,47153505,794
HO4182,chr11,47160736,47161885,1149
HO4183,chr11,47176153,47178311,2158
HO4184,chr11,47185237,47187690,2453
HO4185,chr11,47213823,47215644,1821
HO4186,chr11,47248114,47249319,1205
HO4187,chr11,47268575,47271081,2506
HO4188,chr11,47350714,47352318,1604
HO4189,chr11,47354751,47355784,1033
HO4190,chr11,47407701,47409370,1669
HO4191,chr11,47425777,47427263,1486
HO4192,chr11,47466247,47467737,1490
HO4193,chr11,47494938,47496070,1132
HO4194,chr11,47506276,47507835,1559
HO4195,chr11,47551967,47553724,1757
HO4196,chr11,47564918,47566556,1638
HO4197,chr11,47577822,47579565,1743
HO4198,chr11,47589254,47590652,1398
HO4199,chr11,47641657,47643246,1589
HO4200,chr11,47714557,47715666,1109
HO4201,chr11,47766178,47768608,2430
HO4202,chr11,47847573,47848984,1411
HO4203,chr11,47979751,47981603,1852
HO4204,chr11,48103615,48104787,1172
HO4205,chr11,48109132,48110344,1212
HO4206,chr11,49207709,49208766,1057
HO4207,chr11,57179512,57181317,1805
HO4208,chr11,57321825,57322850,1025
HO4209,chr11,57323639,57325932,2293
HO4210,chr11,57334987,57336294,1307
HO4211,chr11,57423970,57425391,1421
HO4212,chr11,57426014,57427621,1607
HO4213,chr11,57457099,57457664,565
HO4214,chr11,57475996,57477204,1208
HO4215,chr11,57482253,57483398,1145
HO4216,chr11,57499209,57500253,1044
HO4217,chr11,57513995,57516067,2072
HO4218,chr11,57530269,57531458,1189
HO4219,chr11,57567031,57568530,1499
HO4220,chr11,57637574,57640165,2591
HO4221,chr11,57656970,57658053,1083
HO4222,chr11,57666691,57668792,2101
HO4223,chr11,57711512,57712900,1388
HO4224,chr11,57740774,57742126,1352
HO4225,chr11,57761208,57762115,907
HO4226,chr11,57777721,57779728,2007
HO4227,chr11,57971146,57973131,1985
HO4228,chr11,58058597,58059322,725
HO4229,chr11,58523976,58525725,1749
HO4230,chr11,58577551,58580074,2523
HO4231,chr11,58618116,58619761,1645
HO4232,chr11,58639161,58641948,2787
HO4233,chr11,58900139,58901181,1042
HO4234,chr11,58904964,58906292,1328
HO4235,chr11,58927175,58928245,1070
HO4236,chr11,59057739,59058911,1172
HO4237,chr11,59101631,59102594,963
HO4238,chr11,59106256,59107831,1575
HO4239,chr11,59135706,59137244,1538
HO4240,chr11,59141952,59143472,1520
HO4241,chr11,59144381,59145084,703
HO4242,chr11,59157820,59158809,989
HO4243,chr11,59171436,59174499,3063
HO4244,chr11,59536805,59538025,1220
HO4245,chr11,59549870,59552153,2283
HO4246,chr11,59559914,59561403,1489
HO4247,chr11,59565555,59566622,1067
HO4248,chr11,59614709,59616764,2055
HO4249,chr11,59667942,59669843,1901
HO4250,chr11,59753804,59756180,2376
HO4251,chr11,59809419,59811207,1788
HO4252,chr11,59961240,59962384,1144
HO4253,chr11,60071150,60072371,1221
HO4254,chr11,60111223,60112689,1466
HO4255,chr11,60126995,60128785,1790
HO4256,chr11,60193518,60194829,1311
HO4257,chr11,60618013,60619039,1026
HO4258,chr11,60775080,60776042,962
HO4259,chr11,60830782,60831730,948
HO4260,chr11,60841469,60842749,1280
HO4261,chr11,60900730,60901399,669
HO4262,chr11,60905517,60906980,1463
HO4263,chr11,60913493,60915813,2320
HO4264,chr11,60922995,60925795,2800
HO4265,chr11,60950791,60952772,1981
HO4266,chr11,61003920,61005529,1609
HO4267,chr11,61007394,61008753,1359
HO4268,chr11,61070345,61072385,2040
HO4269,chr11,61120509,61121543,1034
HO4270,chr11,61129421,61130598,1177
HO4271,chr11,61149520,61151260,1740
HO4272,chr11,61160471,61162488,2017
HO4273,chr11,61281203,61281950,747
HO4274,chr11,61293450,61295754,2304
HO4275,chr11,61332227,61333621,1394
HO4276,chr11,61334513,61335485,972
HO4277,chr11,61336171,61336531,360
HO4278,chr11,61361220,61362826,1606
HO4279,chr11,61391941,61393552,1611
HO4280,chr11,61429082,61430425,1343
HO4281,chr11,61445977,61446571,594
HO4282,chr11,61488529,61489296,767
HO4283,chr11,61508011,61509674,1663
HO4284,chr11,61567013,61567896,883
HO4285,chr11,61569303,61570260,957
HO4286,chr11,61580367,61581752,1385
HO4287,chr11,61587188,61589158,1970
HO4288,chr11,61594291,61596178,1887
HO4289,chr11,61627979,61629560,1581
HO4290,chr11,61638077,61638762,685
HO4291,chr11,61679327,61680671,1344
HO4292,chr11,61693688,61694493,805
HO4293,chr11,61694930,61696983,2053
HO4294,chr11,61706160,61707446,1286
HO4295,chr11,61717795,61719165,1370
HO4296,chr11,61732903,61733785,882
HO4297,chr11,61747543,61747993,450
HO4298,chr11,61749364,61750212,848
HO4299,chr11,61752179,61753061,882
HO4300,chr11,61754407,61755104,697
HO4301,chr11,61764182,61765457,1275
HO4302,chr11,61769034,61769940,906
HO4303,chr11,61776406,61777737,1331
HO4304,chr11,61791665,61793228,1563
HO4305,chr11,61814544,61817408,2864
HO4306,chr11,61827008,61829357,2349
HO4307,chr11,61834033,61835224,1191
HO4308,chr11,61841560,61842838,1278
HO4309,chr11,61850726,61851847,1121
HO4310,chr11,61859949,61860667,718
HO4311,chr11,61870545,61871613,1068
HO4312,chr11,61890503,61892251,1748
HO4313,chr11,61898852,61899831,979
HO4314,chr11,61916550,61918081,1531
HO4315,chr11,61922477,61924364,1887
HO4316,chr11,61947321,61948053,732
