chromosome,start,end,peaks,peak_count,producer
chr14,35335341,35337135,"HO10496_XX,HO7079_PS,HO7080_PS,HO7591_PG",4,"PG+PS, PG+XX"
chr14,35346932,35348269,"HO10498_XX,HO7082_PS,HO7593_PG",3,"PG+PS, PG+XX"
chr14,36655688,36657006,"HO10511_XX,HO7090_PS,HO7602_PG",3,"PG+PS, PG+XX"
chr14,36662560,36664056,"HO10513_XX,HO7092_PS,HO7604_PG",3,"PG+PS, PG+XX"
chr14,37888024,37889591,"HO10520_XX,HO7097_PS,HO7609_PG",3,"PG+PS, PG+XX"
chr14,50320691,50321635,"HO10568_XX,HO7140_PS,HO7647_PG",3,"PG+PS, PG+XX"
chr14,52267179,52269001,"HO10593_XX,HO7163_PS,HO7663_PG",3,"PG+PS, PG+XX"
chr14,53216515,53218237,"HO10606_XX,HO7172_PS,HO7674_PG",3,"PG+PS, PG+XX"
chr14,53305826,53307421,"HO10608_XX,HO7173_PS,HO7675_PG",3,"PG+PS, PG+XX"
chr14,54445710,54447501,"HO10622_XX,HO7179_PS,HO7689_PG",3,"PG+PS, PG+XX"
chr14,55122113,55123454,"HO10641_XX,HO7190_PS,HO7701_PG",3,"PG+PS, PG+XX"
chr14,55453560,55455643,"HO10649_XX,HO7196_PS,HO7709_PG",3,"PG+PS, PG+XX"
chr14,58280844,58281800,"HO10670_XX,HO7213_PS,HO7727_PG",3,"PG+PS, PG+XX"
chr14,58330719,58331614,"HO10672_XX,HO7215_PS,HO7729_PG",3,"PG+PS, PG+XX"
chr14,59253999,59255530,"HO10686_XX,HO7220_PS,HO7737_PG",3,"PG+PS, PG+XX"
chr14,60331060,60332127,"HO10698_XX,HO7229_PS,HO7748_PG",3,"PG+PS, PG+XX"
chr14,61460698,61462135,"HO10712_XX,HO7238_PS,HO7759_PG",3,"PG+PS, PG+XX"
chr14,61567768,61569094,"HO10716_XX,HO7239_PS,HO7761_PG",3,"PG+PS, PG+XX"
chr14,64217225,64219581,"HO10734_XX,HO7259_PS,HO7779_PG",3,"PG+PS, PG+XX"
chr14,64681609,64682727,"HO10750_XX,HO7267_PS,HO7790_PG",3,"PG+PS, PG+XX"
chr14,64822898,64823896,"HO10761_XX,HO7272_PS,HO7796_PG",3,"PG+PS, PG+XX"
chr14,66379726,66381012,"HO10778_XX,HO7283_PS,HO7805_PG",3,"PG+PS, PG+XX"
chr14,68547527,68549371,"HO10810_XX,HO7303_PS,HO7825_PG",3,"PG+PS, PG+XX"
chr14,68654316,68656237,"HO10813_XX,HO7307_PS,HO7828_PG",3,"PG+PS, PG+XX"
chr14,68779753,68781665,"HO10818_XX,HO7309_PS,HO7832_PG",3,"PG+PS, PG+XX"
chr14,69615449,69616465,"HO10841_XX,HO7326_PS,HO7852_PG",3,"PG+PS, PG+XX"
chr14,69987028,69988252,"HO10849_XX,HO7335_PS,HO7859_PG",3,"PG+PS, PG+XX"
chr14,70416079,70417468,"HO10853_XX,HO7340_PS,HO7863_PG",3,"PG+PS, PG+XX"
chr14,70817234,70818032,"HO10858_XX,HO7344_PS,HO7867_PG",3,"PG+PS, PG+XX"
chr14,72330981,72332731,"HO10867_XX,HO7354_PS,HO7873_PG",3,"PG+PS, PG+XX"
chr14,72725897,72727253,"HO10871_XX,HO7359_PS,HO7876_PG",3,"PG+PS, PG+XX"
chr14,72743216,72744280,"HO10873_XX,HO7361_PS,HO7878_PG",3,"PG+PS, PG+XX"
chr14,72775392,72777409,"HO10874_XX,HO7362_PS,HO7879_PG",3,"PG+PS, PG+XX"
chr14,72830169,72831770,"HO10877_XX,HO7364_PS,HO7881_PG",3,"PG+PS, PG+XX"
chr14,73269523,73270581,"HO10889_XX,HO7371_PS,HO7891_PG",3,"PG+PS, PG+XX"
chr14,73536524,73538463,"HO10893_XX,HO7374_PS,HO7895_PG",3,"PG+PS, PG+XX"
chr14,73591473,73592639,"HO10895_XX,HO7376_PS,HO7897_PG",3,"PG+PS, PG+XX"
chr14,73629512,73630624,"HO10897_XX,HO7378_PS,HO7899_PG",3,"PG+PS, PG+XX"
chr14,73728141,73729070,"HO10904_XX,HO7385_PS,HO7906_PG",3,"PG+PS, PG+XX"
chr14,73912812,73914190,"HO7392_PS,HO7914_PG",2,PG+PS
chr14,74217336,74218080,"HO10916_XX,HO7396_PS,HO7918_PG",3,"PG+PS, PG+XX"
chr14,74524067,74525960,"HO10927_XX,HO7401_PS,HO7925_PG",3,"PG+PS, PG+XX"
chr14,74654953,74656393,"HO10938_XX,HO7406_PS,HO7932_PG",3,"PG+PS, PG+XX"
chr14,75146961,75148297,"HO10951_XX,HO7418_PS,HO7943_PG",3,"PG+PS, PG+XX"
chr14,75295622,75296381,"HO10959_XX,HO7427_PS,HO7950_PG",3,"PG+PS, PG+XX"
chr14,75298526,75299771,"HO10960_XX,HO7428_PS,HO7951_PG",3,"PG+PS, PG+XX"
chr14,75560619,75561372,"HO10968_XX,HO7430_PS,HO7956_PG",3,"PG+PS, PG+XX"
chr14,75647606,75648929,"HO10970_XX,HO7433_PS,HO7958_PG",3,"PG+PS, PG+XX"
chr14,76784546,76785191,"HO10994_XX,HO7445_PS,HO7972_PG",3,"PG+PS, PG+XX"
chr14,76913059,76913949,"HO10997_XX,HO7449_PS,HO7974_PG",3,"PG+PS, PG+XX"
chr14,76936651,76937902,"HO11001_XX,HO7453_PS,HO7977_PG",3,"PG+PS, PG+XX"
chr14,76960987,76962576,"HO11004_XX,HO7456_PS,HO7980_PG",3,"PG+PS, PG+XX"
chr14,77013673,77014741,"HO11006_XX,HO7457_PS,HO7982_PG",3,"PG+PS, PG+XX"
chr14,77044660,77046063,"HO11012_XX,HO7462_PS,HO7987_PG",3,"PG+PS, PG+XX"
chr14,77067904,77068668,"HO11014_XX,HO7465_PS,HO7988_PG",3,"PG+PS, PG+XX"
chr14,77186711,77188118,"HO11022_XX,HO7471_PS,HO7995_PG",3,"PG+PS, PG+XX"
chr14,77208086,77209071,"HO11023_XX,HO7472_PS,HO7996_PG",3,"PG+PS, PG+XX"
chr14,77295636,77296971,"HO11027_XX,HO7475_PS,HO7997_PG",3,"PG+PS, PG+XX"
chr14,77313810,77315366,"HO11028_XX,HO7478_PS,HO7998_PG",3,"PG+PS, PG+XX"
chr14,81516785,81518267,"HO11055_XX,HO7494_PS,HO8019_PG",3,"PG+PS, PG+XX"
chr14,87994987,87996527,"HO11070_XX,HO7500_PS,HO8032_PG",3,"PG+PS, PG+XX"
chr14,88473328,88474389,"HO11075_XX,HO7504_PS,HO8035_PG",3,"PG+PS, PG+XX"
chr14,88833944,88836002,"HO11082_XX,HO7511_PS,HO8042_PG",3,"PG+PS, PG+XX"
chr14,90486775,90487439,"HO11108_XX,HO7533_PS,HO8062_PG",3,"PG+PS, PG+XX"
chr14,90491201,90492447,"HO11109_XX,HO7534_PS,HO8063_PG",3,"PG+PS, PG+XX"
chr14,90520855,90521877,"HO11111_XX,HO7536_PS,HO8064_PG",3,"PG+PS, PG+XX"
chr14,90522082,90523367,"HO11112_XX,HO7537_PS,HO8065_PG",3,"PG+PS, PG+XX"
chr14,90533414,90535440,"HO11113_XX,HO7538_PS,HO8066_PG",3,"PG+PS, PG+XX"
chr14,90627121,90629958,"HO11117_XX,HO7540_PS,HO8069_PG",3,"PG+PS, PG+XX"
chr14,90696104,90698080,"HO11119_XX,HO7541_PS,HO8070_PG",3,"PG+PS, PG+XX"
chr14,91573610,91574860,"HO11135_XX,HO7553_PS,HO8080_PG",3,"PG+PS, PG+XX"
chr14,92322559,92324233,"HO11142_XX,HO7562_PS,HO8086_PG",3,"PG+PS, PG+XX"
chr14,92603245,92604275,"HO11144_XX,HO7570_PS,HO8088_PG",3,"PG+PS, PG+XX"
chr14,92686539,92688414,"HO11146_XX,HO7571_PS,HO8089_PG",3,"PG+PS, PG+XX"
chr14,92692320,92693288,"HO11147_XX,HO7572_PS,HO8090_PG",3,"PG+PS, PG+XX"
chr14,92992923,92993671,"HO11152_XX,HO7578_PS,HO8094_PG",3,"PG+PS, PG+XX"
chr14,93035404,93037778,"HO11155_XX,HO7580_PS,HO8096_PG",3,"PG+PS, PG+XX"
chr14,94065254,94066876,"HO11172_XX,HO7592_PS,HO8107_PG",3,"PG+PS, PG+XX"
chr14,94485914,94486899,"HO11179_XX,HO7600_PS,HO8113_PG",3,"PG+PS, PG+XX"
chr14,94689299,94690298,"HO11183_XX,HO7607_PS,HO8114_PG",3,"PG+PS, PG+XX"
chr14,95265058,95266231,"HO11192_XX,HO7610_PS,HO8120_PG",3,"PG+PS, PG+XX"
chr14,95560606,95561409,"HO11198_XX,HO7615_PS,HO8124_PG",3,"PG+PS, PG+XX"
chr14,96423513,96424715,"HO11206_XX,HO7620_PS,HO8131_PG",3,"PG+PS, PG+XX"
chr14,96583712,96584782,"HO11208_XX,HO7622_PS,HO8133_PG",3,"PG+PS, PG+XX"
chr14,99518123,99518789,"HO11238_XX,HO7634_PS,HO8147_PG",3,"PG+PS, PG+XX"
chr14,99562779,99563832,"HO11244_XX,HO7637_PS,HO8152_PG",3,"PG+PS, PG+XX"
chr14,99628582,99629317,"HO11254_XX,HO7640_PS,HO8156_PG",3,"PG+PS, PG+XX"
chr14,99736851,99738208,"HO11260_XX,HO7644_PS,HO8161_PG",3,"PG+PS, PG+XX"
chr14,100377639,100378123,"HO11286_XX,HO7666_PS,HO8176_PG",3,"PG+PS, PG+XX"
chr14,100439083,100441256,"HO11289_XX,HO7668_PS,HO8178_PG",3,"PG+PS, PG+XX"
chr14,100540288,100541443,"HO11293_XX,HO7669_PS,HO8181_PG",3,"PG+PS, PG+XX"
chr14,101705575,101707789,"HO11328_XX,HO7679_PS,HO8200_PG",3,"PG+PS, PG+XX"
chr14,101780436,101782063,"HO11331_XX,HO7681_PS,HO8202_PG",3,"PG+PS, PG+XX"
chr14,101807932,101808685,"HO11332_XX,HO7682_PS,HO8203_PG",3,"PG+PS, PG+XX"
chr14,102095872,102097052,"HO11341_XX,HO7693_PS,HO8210_PG",3,"PG+PS, PG+XX"
chr14,102437667,102438886,"HO11349_XX,HO7703_PS,HO8217_PG",3,"PG+PS, PG+XX"
chr14,102479296,102480352,"HO11350_XX,HO7704_PS,HO8218_PG",3,"PG+PS, PG+XX"
chr14,103045101,103046208,"HO11370_XX,HO7716_PS,HO8231_PG",3,"PG+PS, PG+XX"
chr14,103086810,103087823,"HO11374_XX,HO7719_PS,HO8234_PG",3,"PG+PS, PG+XX"
chr14,103090826,103091932,"HO11375_XX,HO7720_PS,HO8235_PG",3,"PG+PS, PG+XX"
chr14,103138135,103139619,"HO11382_XX,HO7725_PS,HO8241_PG",3,"PG+PS, PG+XX"
chr14,103188004,103189966,"HO11383_XX,HO7727_PS,HO8242_PG",3,"PG+PS, PG+XX"
chr14,103512334,103513626,"HO11396_XX,HO7734_PS,HO8249_PG",3,"PG+PS, PG+XX"
chr14,103546560,103547188,"HO11403_XX,HO7741_PS,HO8252_PG",3,"PG+PS, PG+XX"
chr14,103576188,103577223,"HO11405_XX,HO7744_PS,HO8254_PG",3,"PG+PS, PG+XX"
chr14,103704604,103706398,"HO11409_XX,HO7747_PS,HO8258_PG",3,"PG+PS, PG+XX"
chr14,103729429,103731048,"HO11412_XX,HO7750_PS,HO8261_PG",3,"PG+PS, PG+XX"
chr14,104077604,104078387,"HO11425_XX,HO7757_PS,HO8269_PG",3,"PG+PS, PG+XX"
chr14,104573696,104574889,"HO11449_XX,HO7764_PS,HO8284_PG",3,"PG+PS, PG+XX"
chr14,104687587,104688530,"HO11456_XX,HO7770_PS,HO8289_PG",3,"PG+PS, PG+XX"
chr14,104707754,104709120,"HO11460_XX,HO7775_PS,HO8291_PG",3,"PG+PS, PG+XX"
chr14,104842987,104844944,"HO11469_XX,HO7784_PS,HO8299_PG",3,"PG+PS, PG+XX"
chr14,104874677,104876778,"HO11472_XX,HO7787_PS,HO8301_PG",3,"PG+PS, PG+XX"
chr14,104894365,104896977,"HO11473_XX,HO7788_PS,HO8302_PG",3,"PG+PS, PG+XX"
chr14,104927133,104928184,"HO11474_XX,HO7789_PS,HO8303_PG",3,"PG+PS, PG+XX"
chr14,105205065,105206203,"HO11491_XX,HO7801_PS,HO8318_PG",3,"PG+PS, PG+XX"
chr14,105351712,105352749,"HO11496_XX,HO7808_PS,HO8323_PG",3,"PG+PS, PG+XX"
chr14,105410883,105411857,"HO11500_XX,HO7810_PS,HO8326_PG",3,"PG+PS, PG+XX"
chr14,106876635,106878217,"HO11513_XX,HO7821_PS,HO8336_PG",3,"PG+PS, PG+XX"
chr15,22664103,22665828,"HO11514_XX,HO7822_PS,HO8337_PG",3,"PG+PS, PG+XX"
chr15,22757288,22758342,"HO11515_XX,HO7823_PS,HO8338_PG",3,"PG+PS, PG+XX"
chr15,23647256,23648622,"HO11522_XX,HO7828_PS,HO8345_PG",3,"PG+PS, PG+XX"
chr15,23686174,23687563,"HO11523_XX,HO7829_PS,HO8346_PG",3,"PG+PS, PG+XX"
chr15,23869057,23869870,"HO11526_XX,HO7830_PS,HO8347_PG",3,"PG+PS, PG+XX"
chr15,23877442,23878509,"HO11527_XX,HO7831_PS,HO8348_PG",3,"PG+PS, PG+XX"
chr15,24846632,24848477,"HO11536_XX,HO7835_PS,HO8350_PG",3,"PG+PS, PG+XX"
chr15,24856101,24857327,"HO11537_XX,HO7836_PS,HO8351_PG",3,"PG+PS, PG+XX"
chr15,24877068,24878638,"HO11540_XX,HO7837_PS,HO8353_PG",3,"PG+PS, PG+XX"
chr15,27662607,27664266,"HO11557_XX,HO7847_PS,HO8363_PG",3,"PG+PS, PG+XX"
chr15,28094626,28095425,"HO11562_XX,HO7849_PS,HO8366_PG",3,"PG+PS, PG+XX"
chr15,29968020,29969298,"HO11584_XX,HO7870_PS,HO8380_PG",3,"PG+PS, PG+XX"
chr15,31235406,31237133,"HO11593_XX,HO7876_PS,HO8386_PG",3,"PG+PS, PG+XX"
chr15,31338011,31339873,"HO11596_XX,HO7881_PS,HO8388_PG",3,"PG+PS, PG+XX"
chr15,31365247,31366684,"HO11597_XX,HO7883_PS,HO8389_PG",3,"PG+PS, PG+XX"
chr15,32614759,32616324,"HO11609_XX,HO7890_PS,HO8394_PG",3,"PG+PS, PG+XX"
chr15,32641188,32642345,"HO11610_XX,HO7891_PS,HO8395_PG",3,"PG+PS, PG+XX"
chr15,34318031,34319867,"HO11625_XX,HO7901_PS,HO8405_PG",3,"PG+PS, PG+XX"
chr15,34436080,34438017,"HO11629_XX,HO7905_PS,HO8409_PG",3,"PG+PS, PG+XX"
chr15,34587990,34588632,"HO11633_XX,HO7909_PS,HO8413_PG",3,"PG+PS, PG+XX"
chr15,37098560,37099276,"HO11653_XX,HO7915_PS,HO8423_PG",3,"PG+PS, PG+XX"
chr15,38254141,38254813,"HO11660_XX,HO7919_PS,HO8429_PG",3,"PG+PS, PG+XX"
chr15,39976103,39977118,"HO11676_XX,HO7929_PS,HO8441_PG",3,"PG+PS, PG+XX"
chr15,40044545,40045787,"HO11678_XX,HO7931_PS,HO8443_PG",3,"PG+PS, PG+XX"
chr15,40068829,40070394,"HO11680_XX,HO7932_PS,HO8444_PG",3,"PG+PS, PG+XX"
chr15,40080710,40082838,"HO11681_XX,HO7933_PS,HO8445_PG",3,"PG+PS, PG+XX"
chr15,40103059,40104015,"HO11685_XX,HO7936_PS,HO8448_PG",3,"PG+PS, PG+XX"
chr15,40104618,40105498,"HO11686_XX,HO7937_PS,HO8449_PG",3,"PG+PS, PG+XX"
chr15,40339589,40341206,"HO11700_XX,HO7948_PS,HO8457_PG",3,"PG+PS, PG+XX"
chr15,40366543,40367336,"HO11702_XX,HO7950_PS,HO8459_PG",3,"PG+PS, PG+XX"
chr15,40857290,40858385,"HO11725_XX,HO7971_PS,HO8478_PG",3,"PG+PS, PG+XX"
chr15,40871533,40872596,"HO11727_XX,HO7972_PS,HO8479_PG",3,"PG+PS, PG+XX"
chr15,40903714,40904325,"HO11731_XX,HO7975_PS,HO8482_PG",3,"PG+PS, PG+XX"
chr15,41248571,41250381,"HO11741_XX,HO7983_PS,HO8491_PG",3,"PG+PS, PG+XX"
chr15,41562669,41563346,"HO11754_XX,HO7994_PS,HO8504_PG",3,"PG+PS, PG+XX"
chr15,41568244,41569090,"HO11756_XX,HO7996_PS,HO8506_PG",3,"PG+PS, PG+XX"
chr15,41603512,41604875,"HO11758_XX,HO7998_PS,HO8508_PG",3,"PG+PS, PG+XX"
chr15,41805892,41807080,"HO11763_XX,HO8005_PS,HO8512_PG",3,"PG+PS, PG+XX"
chr15,41989068,41990374,"HO11778_XX,HO8012_PS,HO8518_PG",3,"PG+PS, PG+XX"
chr15,42065983,42066993,"HO11781_XX,HO8014_PS,HO8520_PG",3,"PG+PS, PG+XX"
chr15,42084192,42085044,"HO11782_XX,HO8015_PS,HO8521_PG",3,"PG+PS, PG+XX"
chr15,42456996,42458448,"HO11787_XX,HO8019_PS,HO8524_PG",3,"PG+PS, PG+XX"
chr15,43826521,43827401,"HO11814_XX,HO8044_PS,HO8546_PG",3,"PG+PS, PG+XX"
chr15,43893360,43894776,"HO11815_XX,HO8046_PS,HO8547_PG",3,"PG+PS, PG+XX"
chr15,45162757,45163412,"HO11839_XX,HO8059_PS,HO8564_PG",3,"PG+PS, PG+XX"
chr15,45307116,45307713,"HO8064_PS,HO8571_PG",2,PG+PS
chr15,45429929,45431127,"HO11851_XX,HO8069_PS,HO8576_PG",3,"PG+PS, PG+XX"
chr15,50181503,50182983,"HO11883_XX,HO8089_PS,HO8602_PG",3,"PG+PS, PG+XX"
chr15,51341181,51342537,"HO11893_XX,HO8097_PS,HO8611_PG",3,"PG+PS, PG+XX"
chr15,51680939,51681854,"HO11896_XX,HO8099_PS,HO8613_PG",3,"PG+PS, PG+XX"
chr15,52261266,52262306,"HO11907_XX,HO8108_PS,HO8622_PG",3,"PG+PS, PG+XX"
chr15,52651196,52652465,"HO11911_XX,HO8114_PS,HO8627_PG",3,"PG+PS, PG+XX"
chr15,57381575,57383486,"HO11943_XX,HO8136_PS,HO8649_PG",3,"PG+PS, PG+XX"
chr15,57560658,57561739,"HO11950_XX,HO8137_PS,HO8651_PG",3,"PG+PS, PG+XX"
chr15,57591338,57592416,"HO11951_XX,HO8138_PS,HO8652_PG",3,"PG+PS, PG+XX"
chr15,57922442,57924111,"HO11955_XX,HO8140_PS,HO8656_PG",3,"PG+PS, PG+XX"
chr15,59528535,59529435,"HO11970_XX,HO8154_PS,HO8667_PG",3,"PG+PS, PG+XX"
chr15,60127098,60129013,"HO11977_XX,HO8160_PS,HO8672_PG",3,"PG+PS, PG+XX"
chr15,63870343,63871107,"HO12011_XX,HO8180_PS,HO8698_PG",3,"PG+PS, PG+XX"
chr15,63909566,63910757,"HO12012_XX,HO8181_PS,HO8699_PG",3,"PG+PS, PG+XX"
chr15,63915347,63916821,"HO12013_XX,HO8182_PS,HO8700_PG",3,"PG+PS, PG+XX"
chr15,64067182,64067937,"HO12015_XX,HO8184_PS,HO8702_PG",3,"PG+PS, PG+XX"
chr15,64216595,64217786,"HO8190_PS,HO8708_PG",2,PG+PS
chr15,64506853,64507855,"HO12026_XX,HO8195_PS,HO8713_PG",3,"PG+PS, PG+XX"
chr15,64521052,64522801,"HO12027_XX,HO8196_PS,HO8714_PG",3,"PG+PS, PG+XX"
chr15,64596649,64597862,"HO12028_XX,HO8197_PS,HO8715_PG",3,"PG+PS, PG+XX"
chr15,64634026,64636458,"HO12029_XX,HO8198_PS,HO8716_PG",3,"PG+PS, PG+XX"
chr15,64731071,64732450,"HO12033_XX,HO8202_PS,HO8719_PG",3,"PG+PS, PG+XX"
chr15,64812536,64813550,"HO12037_XX,HO8204_PS,HO8722_PG",3,"PG+PS, PG+XX"
chr15,65032845,65033996,"HO12047_XX,HO8216_PS,HO8731_PG",3,"PG+PS, PG+XX"
chr15,65086153,65087180,"HO12053_XX,HO8220_PS,HO8735_PG",3,"PG+PS, PG+XX"
chr15,65295398,65296862,"HO12061_XX,HO8228_PS,HO8740_PG",3,"PG+PS, PG+XX"
chr15,65410101,65412175,"HO12074_XX,HO8238_PS,HO8747_PG",3,"PG+PS, PG+XX"
chr15,65916309,65917566,"HO12084_XX,HO8246_PS,HO8754_PG",3,"PG+PS, PG+XX"
chr15,66621247,66623038,"HO12098_XX,HO8256_PS,HO8769_PG",3,"PG+PS, PG+XX"
chr15,66678887,66680428,"HO12102_XX,HO8257_PS,HO8770_PG",3,"PG+PS, PG+XX"
chr15,66703390,66704428,"HO12104_XX,HO8260_PS,HO8772_PG",3,"PG+PS, PG+XX"
chr15,66763049,66764914,"HO12107_XX,HO8261_PS,HO8774_PG",3,"PG+PS, PG+XX"
chr15,66773773,66774673,"HO12109_XX,HO8262_PS,HO8776_PG",3,"PG+PS, PG+XX"
chr15,66883038,66884000,"HO12114_XX,HO8266_PS,HO8781_PG",3,"PG+PS, PG+XX"
chr15,67120504,67121820,"HO12122_XX,HO8270_PS,HO8787_PG",3,"PG+PS, PG+XX"
chr15,67145940,67147379,"HO12123_XX,HO8271_PS,HO8788_PG",3,"PG+PS, PG+XX"
chr15,67819704,67821276,"HO12130_XX,HO8275_PS,HO8794_PG",3,"PG+PS, PG+XX"
chr15,67838716,67839164,"HO12134_XX,HO8277_PS,HO8795_PG",3,"PG+PS, PG+XX"
chr15,67843056,67844334,"HO12136_XX,HO8279_PS,HO8797_PG",3,"PG+PS, PG+XX"
chr15,67863094,67864584,"HO12137_XX,HO8280_PS,HO8798_PG",3,"PG+PS, PG+XX"
chr15,68306215,68307092,"HO12147_XX,HO8287_PS,HO8806_PG",3,"PG+PS, PG+XX"
chr15,68310202,68311067,"HO12148_XX,HO8288_PS,HO8807_PG",3,"PG+PS, PG+XX"
chr15,68673629,68674537,"HO12156_XX,HO8294_PS,HO8813_PG",3,"PG+PS, PG+XX"
chr15,68874843,68876363,"HO12163_XX,HO8299_PS,HO8816_PG",3,"PG+PS, PG+XX"
chr15,68983277,68984856,"HO12166_XX,HO8300_PS,HO8818_PG",3,"PG+PS, PG+XX"
chr15,70100442,70100904,"HO12193_XX,HO8317_PS,HO8835_PG",3,"PG+PS, PG+XX"
chr15,70265666,70267185,"HO12203_XX,HO8321_PS,HO8843_PG",3,"PG+PS, PG+XX"
chr15,72226417,72226991,"HO12232_XX,HO8331_PS,HO8859_PG",3,"PG+PS, PG+XX"
chr15,72796335,72797872,"HO12241_XX,HO8340_PS,HO8868_PG",3,"PG+PS, PG+XX"
chr15,73636415,73636782,"HO12247_XX,HO8344_PS,HO8872_PG",3,"PG+PS, PG+XX"
chr15,73972565,73974872,"HO12260_XX,HO8349_PS,HO8880_PG",3,"PG+PS, PG+XX"
chr15,74381853,74382875,"HO12291_XX,HO8366_PS,HO8899_PG",3,"PG+PS, PG+XX"
chr15,74406867,74407792,"HO12294_XX,HO8368_PS,HO8901_PG",3,"PG+PS, PG+XX"
chr15,74423663,74424299,"HO8371_PS,HO8902_PG",2,PG+PS
chr15,74725412,74726954,"HO12306_XX,HO8381_PS,HO8911_PG",3,"PG+PS, PG+XX"
chr15,74770795,74771434,"HO12308_XX,HO8382_PS,HO8912_PG",3,"PG+PS, PG+XX"
chr15,74950010,74950913,"HO12316_XX,HO8390_PS,HO8921_PG",3,"PG+PS, PG+XX"
chr15,75028999,75030363,"HO12322_XX,HO8394_PS,HO8927_PG",3,"PG+PS, PG+XX"
chr15,75177736,75180030,"HO12328_XX,HO8399_PS,HO8929_PG",3,"PG+PS, PG+XX"
chr15,75709118,75709835,"HO12349_XX,HO8416_PS,HO8947_PG",3,"PG+PS, PG+XX"
chr15,76161351,76162430,"HO12366_XX,HO8426_PS,HO8958_PG",3,"PG+PS, PG+XX"
chr15,76163044,76164147,"HO12367_XX,HO8427_PS,HO8959_PG",3,"PG+PS, PG+XX"
chr15,76190199,76191125,"HO12368_XX,HO8428_PS,HO8960_PG",3,"PG+PS, PG+XX"
chr15,77496300,77498426,"HO12382_XX,HO8434_PS,HO8970_PG",3,"PG+PS, PG+XX"
chr15,77542776,77544016,"HO12387_XX,HO8437_PS,HO8972_PG",3,"PG+PS, PG+XX"
chr15,77556239,77557869,"HO12388_XX,HO8438_PS,HO8973_PG",3,"PG+PS, PG+XX"
chr15,77695416,77697175,"HO12395_XX,HO8445_PS,HO8977_PG",3,"PG+PS, PG+XX"
chr15,77958870,77959926,"HO12405_XX,HO8449_PS,HO8981_PG",3,"PG+PS, PG+XX"
chr15,77999516,78000459,"HO12408_XX,HO8450_PS,HO8983_PG",3,"PG+PS, PG+XX"
chr15,78108016,78108870,"HO12414_XX,HO8453_PS,HO8985_PG",3,"PG+PS, PG+XX"
chr15,78708574,78709890,"HO12432_XX,HO8470_PS,HO8998_PG",3,"PG+PS, PG+XX"
chr15,78750368,78751843,"HO12433_XX,HO8471_PS,HO8999_PG",3,"PG+PS, PG+XX"
chr15,79282264,79284072,"HO12442_XX,HO8480_PS,HO9005_PG",3,"PG+PS, PG+XX"
chr15,79811181,79812842,"HO12445_XX,HO8483_PS,HO9008_PG",3,"PG+PS, PG+XX"
chr15,80071882,80072825,"HO12452_XX,HO8488_PS,HO9013_PG",3,"PG+PS, PG+XX"
chr15,80434963,80436065,"HO12456_XX,HO8492_PS,HO9016_PG",3,"PG+PS, PG+XX"
chr15,80875419,80876874,"HO12461_XX,HO8497_PS,HO9019_PG",3,"PG+PS, PG+XX"
chr15,80901904,80903053,"HO12462_XX,HO8498_PS,HO9020_PG",3,"PG+PS, PG+XX"
chr15,81265012,81266843,"HO12469_XX,HO8502_PS,HO9024_PG",3,"PG+PS, PG+XX"
chr15,81751404,81753497,"HO12474_XX,HO8506_PS,HO9026_PG",3,"PG+PS, PG+XX"
chr15,84954999,84955899,"HO12518_XX,HO8544_PS,HO9065_PG",3,"PG+PS, PG+XX"
chr15,85543158,85545516,"HO12526_XX,HO8547_PS,HO9070_PG",3,"PG+PS, PG+XX"
chr15,85581407,85583749,"HO12527_XX,HO8548_PS,HO9071_PG",3,"PG+PS, PG+XX"
chr15,85618285,85619873,"HO12528_XX,HO8549_PS,HO9072_PG",3,"PG+PS, PG+XX"
chr15,85749303,85753126,"HO12530_XX,HO8550_PS,HO8551_PS,HO9073_PG",4,"PG+PS, PG+XX"
chr15,88704775,88706016,"HO12548_XX,HO8563_PS,HO9084_PG",3,"PG+PS, PG+XX"
chr15,88827672,88829239,"HO12550_XX,HO8565_PS,HO9086_PG",3,"PG+PS, PG+XX"
chr15,88896935,88898172,"HO12552_XX,HO8568_PS,HO9088_PG",3,"PG+PS, PG+XX"
chr15,88904360,88905344,"HO12553_XX,HO8569_PS,HO9089_PG",3,"PG+PS, PG+XX"
chr15,89017293,89018665,"HO12557_XX,HO8571_PS,HO9091_PG",3,"PG+PS, PG+XX"
chr15,89196736,89198100,"HO12560_XX,HO8574_PS,HO9093_PG",3,"PG+PS, PG+XX"
chr15,89206634,89207402,"HO12561_XX,HO8575_PS,HO9094_PG",3,"PG+PS, PG+XX"
chr15,89399005,89400846,"HO12569_XX,HO8581_PS,HO9101_PG",3,"PG+PS, PG+XX"
chr15,89430306,89431196,"HO12571_XX,HO8582_PS,HO9102_PG",3,"PG+PS, PG+XX"
chr15,90319737,90320517,"HO12604_XX,HO8601_PS,HO9121_PG",3,"PG+PS, PG+XX"
chr15,90557116,90558560,"HO12609_XX,HO8608_PS,HO9126_PG",3,"PG+PS, PG+XX"
chr15,90929799,90930506,"HO12618_XX,HO8615_PS,HO9132_PG",3,"PG+PS, PG+XX"
chr15,92878471,92879206,"HO12642_XX,HO8634_PS,HO9153_PG",3,"PG+PS, PG+XX"
chr15,92917343,92918224,"HO12646_XX,HO8638_PS,HO9157_PG",3,"PG+PS, PG+XX"
