ID,Chromosome,Start,End,Length
pre_xx_9881,chr13,46893233,46894901,1668
pre_xx_9882,chr13,46896337,46897339,1002
pre_xx_9883,chr13,48000149,48002275,2126
pre_xx_9884,chr13,48037109,48038345,1236
pre_xx_9885,chr13,48094199,48095557,1358
pre_xx_9886,chr13,48119994,48120934,940
pre_xx_9887,chr13,48125620,48127847,2227
pre_xx_9888,chr13,48220770,48221977,1207
pre_xx_9889,chr13,48232212,48234178,1966
pre_xx_9890,chr13,48235035,48236012,977
pre_xx_9891,chr13,48302927,48304794,1867
pre_xx_9892,chr13,48316829,48319439,2610
pre_xx_9893,chr13,48411266,48413662,2396
pre_xx_9894,chr13,48509850,48510893,1043
pre_xx_9895,chr13,48531456,48533546,2090
pre_xx_9896,chr13,48625315,48626930,1615
pre_xx_9897,chr13,48974718,48977454,2736
pre_xx_9898,chr13,49109583,49111221,1638
pre_xx_9899,chr13,49219723,49221332,1609
pre_xx_9900,chr13,49247148,49248994,1846
pre_xx_9901,chr13,49329513,49330496,983
pre_xx_9902,chr13,49371533,49372580,1047
pre_xx_9903,chr13,49400724,49401809,1085
pre_xx_9904,chr13,49443095,49445341,2246
pre_xx_9905,chr13,49463231,49464027,796
pre_xx_9906,chr13,49495042,49496800,1758
pre_xx_9907,chr13,49560105,49561432,1327
pre_xx_9908,chr13,49584488,49586319,1831
pre_xx_9909,chr13,49606771,49608018,1247
pre_xx_9910,chr13,49689838,49692162,2324
pre_xx_9911,chr13,49791148,49793665,2517
pre_xx_9912,chr13,49847628,49848335,707
pre_xx_9913,chr13,49935312,49937285,1973
pre_xx_9914,chr13,49995785,49997657,1872
pre_xx_9915,chr13,50080133,50082974,2841
pre_xx_9916,chr13,50123567,50126282,2715
pre_xx_9917,chr13,50127349,50127680,331
pre_xx_9918,chr13,50129819,50130942,1123
pre_xx_9919,chr13,50132412,50134012,1600
pre_xx_9920,chr13,50357271,50358807,1536
pre_xx_9921,chr13,50386154,50387448,1294
pre_xx_9922,chr13,50399251,50400775,1524
pre_xx_9923,chr13,50420833,50422150,1317
pre_xx_9924,chr13,50511968,50513860,1892
pre_xx_9925,chr13,50708085,50709125,1040
pre_xx_9926,chr13,50800172,50801659,1487
pre_xx_9927,chr13,50842550,50844161,1611
pre_xx_9928,chr13,50909361,50910832,1471
pre_xx_9929,chr13,50988930,50989867,937
pre_xx_9930,chr13,50990584,50992457,1873
pre_xx_9931,chr13,51043033,51043965,932
pre_xx_9932,chr13,51069806,51070429,623
pre_xx_9933,chr13,51221555,51223557,2002
pre_xx_9934,chr13,51245559,51247322,1763
pre_xx_9935,chr13,51451231,51454271,3040
pre_xx_9936,chr13,51583377,51585503,2126
pre_xx_9937,chr13,51785496,51787478,1982
pre_xx_9938,chr13,51802613,51805112,2499
pre_xx_9939,chr13,51814821,51816481,1660
pre_xx_9940,chr13,51844622,51845600,978
pre_xx_9941,chr13,52010895,52012689,1794
pre_xx_9942,chr13,52127378,52129576,2198
pre_xx_9943,chr13,52158550,52160012,1462
pre_xx_9944,chr13,52193493,52196159,2666
pre_xx_9945,chr13,52405247,52406570,1323
pre_xx_9946,chr13,52449217,52450924,1707
pre_xx_9947,chr13,52454365,52456271,1906
pre_xx_9948,chr13,52599151,52601082,1931
pre_xx_9949,chr13,52616621,52618398,1777
pre_xx_9950,chr13,52651900,52653792,1892
pre_xx_9951,chr13,52738563,52740243,1680
pre_xx_9952,chr13,52845949,52847386,1437
pre_xx_9953,chr13,52848276,52848820,544
pre_xx_9954,chr13,52850444,52851932,1488
pre_xx_9955,chr13,53010180,53011086,906
pre_xx_9956,chr13,53151325,53152288,963
pre_xx_9957,chr13,53200201,53202311,2110
pre_xx_9958,chr13,53781819,53783859,2040
pre_xx_9959,chr13,57436541,57438118,1577
pre_xx_9960,chr13,57624355,57625125,770
pre_xx_9961,chr13,57629263,57630232,969
pre_xx_9962,chr13,57630723,57632797,2074
pre_xx_9963,chr13,57633421,57633805,384
pre_xx_9964,chr13,57634233,57635046,813
pre_xx_9965,chr13,59345094,59345856,762
pre_xx_9966,chr13,59480066,59481183,1117
pre_xx_9967,chr13,59749842,59751340,1498
pre_xx_9968,chr13,60162848,60164990,2142
pre_xx_9969,chr13,60229366,60231504,2138
pre_xx_9970,chr13,60267277,60268786,1509
pre_xx_9971,chr13,60395791,60398434,2643
pre_xx_9972,chr13,60398973,60399467,494
pre_xx_9973,chr13,60754161,60755777,1616
pre_xx_9974,chr13,61413488,61415928,2440
pre_xx_9975,chr13,61670066,61672356,2290
pre_xx_9976,chr13,66353113,66354355,1242
pre_xx_9977,chr13,66405353,66406722,1369
pre_xx_9978,chr13,66656597,66657926,1329
pre_xx_9979,chr13,67047729,67049045,1316
pre_xx_9980,chr13,67146405,67148613,2208
pre_xx_9981,chr13,67223813,67224595,782
pre_xx_9982,chr13,67229403,67231595,2192
pre_xx_9983,chr13,69683590,69684787,1197
pre_xx_9984,chr13,70107212,70108620,1408
pre_xx_9985,chr13,71864072,71867725,3653
pre_xx_9986,chr13,72075256,72076745,1489
pre_xx_9987,chr13,72150691,72151903,1212
pre_xx_9988,chr13,72166388,72167939,1551
pre_xx_9989,chr13,72255148,72256281,1133
pre_xx_9990,chr13,72383626,72385114,1488
pre_xx_9991,chr13,72521409,72523357,1948
pre_xx_9992,chr13,72726737,72728557,1820
pre_xx_9993,chr13,72781182,72782514,1332
pre_xx_9994,chr13,73058243,73060935,2692
pre_xx_9995,chr13,73765271,73766866,1595
pre_xx_9996,chr13,73782019,73783341,1322
pre_xx_9997,chr13,74132708,74136601,3893
pre_xx_9998,chr13,74286787,74288944,2157
pre_xx_9999,chr13,74289886,74290810,924
pre_xx_10000,chr13,74324861,74326002,1141
pre_xx_10001,chr13,74575075,74576370,1295
pre_xx_10002,chr13,75219426,75220257,831
pre_xx_10003,chr13,75480403,75482768,2365
pre_xx_10004,chr13,75536557,75538432,1875
pre_xx_10005,chr13,75548760,75550667,1907
pre_xx_10006,chr13,75635072,75637756,2684
pre_xx_10007,chr13,76306963,76307713,750
pre_xx_10008,chr13,76610487,76611548,1061
pre_xx_10009,chr13,76621695,76623496,1801
pre_xx_10010,chr13,76724563,76726286,1723
pre_xx_10011,chr13,76884070,76884517,447
pre_xx_10012,chr13,76884636,76887622,2986
pre_xx_10013,chr13,76979765,76980505,740
pre_xx_10014,chr13,76991206,76993248,2042
pre_xx_10015,chr13,77026110,77027662,1552
pre_xx_10016,chr13,77325857,77327439,1582
pre_xx_10017,chr13,77328889,77330420,1531
pre_xx_10018,chr13,77477431,77478797,1366
pre_xx_10019,chr13,77507806,77509636,1830
pre_xx_10020,chr13,77543993,77545241,1248
pre_xx_10021,chr13,77696999,77699146,2147
pre_xx_10022,chr13,77917985,77920109,2124
pre_xx_10023,chr13,78595422,78597054,1632
pre_xx_10024,chr13,78601389,78602566,1177
pre_xx_10025,chr13,78602813,78603993,1180
pre_xx_10026,chr13,78608478,78609915,1437
pre_xx_10027,chr13,78646570,78647841,1271
pre_xx_10028,chr13,78657762,78660407,2645
pre_xx_10029,chr13,79307433,79308504,1071
pre_xx_10030,chr13,79405027,79406815,1788
pre_xx_10031,chr13,79480550,79482029,1479
pre_xx_10032,chr13,79740494,79741647,1153
pre_xx_10033,chr13,79749489,79751173,1684
pre_xx_10034,chr13,79781816,79783436,1620
pre_xx_10035,chr13,79810158,79811531,1373
pre_xx_10036,chr13,79869111,79870618,1507
pre_xx_10037,chr13,80132456,80134166,1710
pre_xx_10038,chr13,80140571,80141751,1180
pre_xx_10039,chr13,80338752,80339690,938
pre_xx_10040,chr13,80339896,80342003,2107
pre_xx_10041,chr13,80342419,80343347,928
pre_xx_10042,chr13,80463414,80464190,776
pre_xx_10043,chr13,83881198,83882613,1415
pre_xx_10044,chr13,84552953,84553845,892
pre_xx_10045,chr13,85798475,85799725,1250
pre_xx_10046,chr13,87670883,87674075,3192
pre_xx_10047,chr13,87674278,87674742,464
pre_xx_10048,chr13,87677267,87678338,1071
pre_xx_10049,chr13,88338968,88339935,967
pre_xx_10050,chr13,91346681,91349414,2733
pre_xx_10051,chr13,91398164,91399588,1424
pre_xx_10052,chr13,92103358,92104218,860
pre_xx_10053,chr13,93226400,93228993,2593
pre_xx_10054,chr13,93348105,93349444,1339
pre_xx_10055,chr13,93449800,93451106,1306
pre_xx_10056,chr13,94548329,94550352,2023
pre_xx_10057,chr13,94595221,94596687,1466
pre_xx_10058,chr13,94601079,94602655,1576
pre_xx_10059,chr13,94640576,94642774,2198
pre_xx_10060,chr13,94710930,94713793,2863
pre_xx_10061,chr13,94967355,94968976,1621
pre_xx_10062,chr13,95002555,95003832,1277
pre_xx_10063,chr13,95300491,95302272,1781
pre_xx_10064,chr13,95380155,95381657,1502
pre_xx_10065,chr13,95403457,95404740,1283
pre_xx_10066,chr13,95552023,95553882,1859
pre_xx_10067,chr13,95641261,95642320,1059
pre_xx_10068,chr13,95643465,95644968,1503
pre_xx_10069,chr13,95675730,95678236,2506
pre_xx_10070,chr13,96052450,96053927,1477
pre_xx_10071,chr13,96089464,96091967,2503
pre_xx_10072,chr13,96983755,96984749,994
pre_xx_10073,chr13,96993463,96994988,1525
pre_xx_10074,chr13,97017865,97018856,991
pre_xx_10075,chr13,97109024,97110278,1254
pre_xx_10076,chr13,97114861,97115851,990
pre_xx_10077,chr13,97124254,97126218,1964
pre_xx_10078,chr13,97221645,97222705,1060
pre_xx_10079,chr13,97223036,97224688,1652
pre_xx_10080,chr13,97224959,97225231,272
pre_xx_10081,chr13,97432288,97435005,2717
pre_xx_10082,chr13,97855372,97856410,1038
pre_xx_10083,chr13,97975359,97977715,2356
pre_xx_10084,chr13,98141940,98144712,2772
pre_xx_10085,chr13,98171773,98174786,3013
pre_xx_10086,chr13,98213367,98215056,1689
pre_xx_10087,chr13,98272915,98274767,1852
pre_xx_10088,chr13,98284792,98286499,1707
pre_xx_10089,chr13,98300913,98301965,1052
pre_xx_10090,chr13,98307337,98308513,1176
pre_xx_10091,chr13,98327172,98328337,1165
pre_xx_10092,chr13,98372486,98373240,754
pre_xx_10093,chr13,98404846,98407130,2284
pre_xx_10094,chr13,98445084,98445681,597
pre_xx_10095,chr13,98483706,98485245,1539
pre_xx_10096,chr13,98506323,98507881,1558
pre_xx_10097,chr13,98521134,98522771,1637
pre_xx_10098,chr13,98536478,98537831,1353
pre_xx_10099,chr13,98565517,98566492,975
pre_xx_10100,chr13,98570915,98571951,1036
pre_xx_10101,chr13,98574191,98574719,528
pre_xx_10102,chr13,98575479,98578128,2649
pre_xx_10103,chr13,98653073,98653740,667
pre_xx_10104,chr13,98672675,98673462,787
pre_xx_10105,chr13,98697416,98698324,908
pre_xx_10106,chr13,98751209,98752945,1736
pre_xx_10107,chr13,98860113,98861349,1236
pre_xx_10108,chr13,98975551,98976761,1210
pre_xx_10109,chr13,98977479,98978628,1149
pre_xx_10110,chr13,99085653,99088361,2708
pre_xx_10111,chr13,99176250,99177274,1024
pre_xx_10112,chr13,99199761,99201748,1987
pre_xx_10113,chr13,99413295,99414484,1189
pre_xx_10114,chr13,99416387,99417187,800
pre_xx_10115,chr13,99420040,99420625,585
pre_xx_10116,chr13,99436574,99437344,770
pre_xx_10117,chr13,99498114,99499239,1125
pre_xx_10118,chr13,99500765,99502281,1516
pre_xx_10119,chr13,99605621,99607128,1507
pre_xx_10120,chr13,99657722,99658970,1248
pre_xx_10121,chr13,99685931,99687225,1294
pre_xx_10122,chr13,99894766,99896503,1737
pre_xx_10123,chr13,99925585,99926788,1203
pre_xx_10124,chr13,99949172,99951127,1955
pre_xx_10125,chr13,99955457,99957570,2113
pre_xx_10126,chr13,99967919,99969228,1309
pre_xx_10127,chr13,99969561,99972077,2516
pre_xx_10128,chr13,99979068,99982648,3580
pre_xx_10129,chr13,100088269,100090354,2085
pre_xx_10130,chr13,100197410,100198357,947
pre_xx_10131,chr13,100436690,100437820,1130
pre_xx_10132,chr13,100494800,100496429,1629
pre_xx_10133,chr13,100588033,100589248,1215
pre_xx_10134,chr13,100673334,100675838,2504
pre_xx_10135,chr13,101415246,101417355,2109
pre_xx_10136,chr13,101919298,101920202,904
pre_xx_10137,chr13,102393742,102395108,1366
pre_xx_10138,chr13,102399662,102401445,1783
pre_xx_10139,chr13,102591746,102592762,1016
pre_xx_10140,chr13,102595946,102597941,1995
pre_xx_10141,chr13,102772732,102774544,1812
pre_xx_10142,chr13,102798389,102800857,2468
pre_xx_10143,chr13,102845227,102847064,1837
pre_xx_10144,chr13,102869875,102871322,1447
pre_xx_10145,chr13,103882945,103884039,1094
pre_xx_10146,chr13,104015110,104016757,1647
pre_xx_10147,chr13,104356721,104358274,1553
pre_xx_10148,chr13,104371752,104372729,977
pre_xx_10149,chr13,105315757,105317177,1420
pre_xx_10150,chr13,105978971,105980127,1156
pre_xx_10151,chr13,106277370,106278188,818
pre_xx_10152,chr13,106347997,106350016,2019
pre_xx_10153,chr13,106484139,106485262,1123
pre_xx_10154,chr13,106532575,106533489,914
pre_xx_10155,chr13,106533839,106536740,2901
pre_xx_10156,chr13,106566777,106568547,1770
pre_xx_10157,chr13,106867106,106867988,882
pre_xx_10158,chr13,106916813,106918367,1554
pre_xx_10159,chr13,107209648,107211436,1788
pre_xx_10160,chr13,107865720,107868654,2934
pre_xx_10161,chr13,108214202,108215869,1667
pre_xx_10162,chr13,108217766,108219152,1386
pre_xx_10163,chr13,108225889,108226987,1098
pre_xx_10164,chr13,108494767,108497094,2327
pre_xx_10165,chr13,108595232,108596326,1094
pre_xx_10166,chr13,109140241,109141415,1174
pre_xx_10167,chr13,109331513,109332765,1252
pre_xx_10168,chr13,109412186,109413061,875
pre_xx_10169,chr13,109699546,109700893,1347
pre_xx_10170,chr13,109728230,109729789,1559
pre_xx_10171,chr13,109743652,109745342,1690
pre_xx_10172,chr13,109780911,109781863,952
pre_xx_10173,chr13,109784433,109785140,707
pre_xx_10174,chr13,109785227,109787886,2659
pre_xx_10175,chr13,109869150,109870202,1052
pre_xx_10176,chr13,109923683,109925031,1348
pre_xx_10177,chr13,110136744,110139100,2356
pre_xx_10178,chr13,110187319,110188293,974
pre_xx_10179,chr13,110221310,110222560,1250
pre_xx_10180,chr13,110237804,110239564,1760
pre_xx_10181,chr13,110247471,110248738,1267
pre_xx_10182,chr13,110250168,110252091,1923
pre_xx_10183,chr13,110262305,110265050,2745
pre_xx_10184,chr13,110286756,110287908,1152
pre_xx_10185,chr13,110306029,110309116,3087
pre_xx_10186,chr13,110340584,110342084,1500
pre_xx_10187,chr13,110359021,110360421,1400
pre_xx_10188,chr13,110387222,110389034,1812
pre_xx_10189,chr13,110410924,110413061,2137
pre_xx_10190,chr13,110446881,110447750,869
pre_xx_10191,chr13,110448008,110448800,792
pre_xx_10192,chr13,110455509,110456324,815
pre_xx_10193,chr13,110485398,110486544,1146
pre_xx_10194,chr13,110560582,110562461,1879
pre_xx_10195,chr13,110614895,110618030,3135
pre_xx_10196,chr13,110644675,110645390,715
pre_xx_10197,chr13,110705339,110706722,1383
pre_xx_10198,chr13,110712045,110716136,4091
pre_xx_10199,chr13,110874166,110875181,1015
pre_xx_10200,chr13,110909861,110910778,917
pre_xx_10201,chr13,110914023,110915988,1965
pre_xx_10202,chr13,110924114,110925651,1537
pre_xx_10203,chr13,111037081,111038289,1208
pre_xx_10204,chr13,111065445,111068088,2643
pre_xx_10205,chr13,111114187,111116612,2425
pre_xx_10206,chr13,111152618,111155009,2391
pre_xx_10207,chr13,111215456,111216487,1031
pre_xx_10208,chr13,111892775,111894470,1695
pre_xx_10209,chr13,112062719,112063289,570
pre_xx_10210,chr13,112066096,112067396,1300
pre_xx_10211,chr13,112072043,112073973,1930
pre_xx_10212,chr13,112443297,112444405,1108
pre_xx_10213,chr13,112586982,112588684,1702
pre_xx_10214,chr13,112605453,112606778,1325
pre_xx_10215,chr13,112619513,112620328,815
pre_xx_10216,chr13,112641348,112642213,865
pre_xx_10217,chr13,112650991,112653399,2408
pre_xx_10218,chr13,112657664,112659099,1435
pre_xx_10219,chr13,112688986,112691697,2711
pre_xx_10220,chr13,112703694,112705541,1847
pre_xx_10221,chr13,112711401,112713058,1657
pre_xx_10222,chr13,112722043,112723454,1411
pre_xx_10223,chr13,112725425,112726484,1059
pre_xx_10224,chr13,112733728,112734519,791
pre_xx_10225,chr13,112771382,112772734,1352
pre_xx_10226,chr13,112777529,112778225,696
pre_xx_10227,chr13,112782499,112784371,1872
pre_xx_10228,chr13,112812068,112813146,1078
pre_xx_10229,chr13,112842220,112844155,1935
pre_xx_10230,chr13,112873864,112875133,1269
pre_xx_10231,chr13,112885406,112886398,992
pre_xx_10232,chr13,112891185,112891807,622
pre_xx_10233,chr13,112893351,112895446,2095
pre_xx_10234,chr13,112928391,112929904,1513
pre_xx_10235,chr13,112942524,112944556,2032
pre_xx_10236,chr13,112968159,112970195,2036
pre_xx_10237,chr13,112983275,112984038,763
pre_xx_10238,chr13,112990357,112991244,887
pre_xx_10239,chr13,113000647,113002494,1847
pre_xx_10240,chr13,113055190,113056043,853
pre_xx_10241,chr13,113078380,113079866,1486
pre_xx_10242,chr13,113109205,113111223,2018
pre_xx_10243,chr13,113122065,113123463,1398
pre_xx_10244,chr13,113152796,113155136,2340
pre_xx_10245,chr13,113207857,113210349,2492
pre_xx_10246,chr13,113296332,113298592,2260
pre_xx_10247,chr13,113362783,113365442,2659
pre_xx_10248,chr13,113393211,113394461,1250
pre_xx_10249,chr13,113448407,113449872,1465
pre_xx_10250,chr13,113458154,113459111,957
pre_xx_10251,chr13,113483247,113484941,1694
pre_xx_10252,chr13,113489147,113491896,2749
pre_xx_10253,chr13,113531956,113532827,871
pre_xx_10254,chr13,113533064,113533864,800
pre_xx_10255,chr13,113545346,113549670,4324
pre_xx_10256,chr13,113562043,113562987,944
pre_xx_10257,chr13,113584141,113586284,2143
pre_xx_10258,chr13,113647016,113648162,1146
pre_xx_10259,chr13,113723052,113725336,2284
pre_xx_10260,chr13,113758487,113760167,1680
pre_xx_10261,chr13,113801703,113802840,1137
pre_xx_10262,chr13,113813161,113814794,1633
pre_xx_10263,chr13,113816954,113817274,320
pre_xx_10264,chr13,113820418,113821730,1312
pre_xx_10265,chr13,113860060,113861289,1229
pre_xx_10266,chr13,113862208,113864253,2045
pre_xx_10267,chr13,113907468,113908675,1207
pre_xx_10268,chr13,113914501,113915685,1184
pre_xx_10269,chr13,113927146,113929386,2240
pre_xx_10270,chr13,113936903,113939287,2384
pre_xx_10271,chr13,113943525,113944132,607
pre_xx_10272,chr13,113950869,113951969,1100
pre_xx_10273,chr13,114025406,114026510,1104
pre_xx_10274,chr13,114064136,114065851,1715
pre_xx_10275,chr13,114099846,114101662,1816
pre_xx_10276,chr13,114130765,114132999,2234
pre_xx_10277,chr13,114222358,114222961,603
pre_xx_10278,chr13,114226542,114227242,700
pre_xx_10279,chr13,114234359,114236171,1812
pre_xx_10280,chr13,114280467,114282639,2172
pre_xx_10281,chr13,114313679,114315739,2060
pre_xx_10282,chr14,20305017,20306149,1132
pre_xx_10283,chr14,20332267,20333685,1418
pre_xx_10284,chr14,20342156,20344123,1967
pre_xx_10285,chr14,20412254,20414130,1876
pre_xx_10286,chr14,20434537,20436105,1568
pre_xx_10287,chr14,20454163,20456090,1927
pre_xx_10288,chr14,20460645,20462105,1460
pre_xx_10289,chr14,20468800,20470618,1818
pre_xx_10290,chr14,20609112,20610366,1254
pre_xx_10291,chr14,20612966,20614447,1481
pre_xx_10292,chr14,20624618,20625895,1277
pre_xx_10293,chr14,20630290,20631313,1023
pre_xx_10294,chr14,20631703,20633617,1914
pre_xx_10295,chr14,20642517,20643537,1020
pre_xx_10296,chr14,20662778,20664008,1230
pre_xx_10297,chr14,20681199,20685093,3894
pre_xx_10298,chr14,20690774,20691534,760
pre_xx_10299,chr14,20697420,20698327,907
pre_xx_10300,chr14,20790367,20792137,1770
pre_xx_10301,chr14,20799243,20800561,1318
pre_xx_10302,chr14,20801429,20803483,2054
pre_xx_10303,chr14,20855300,20856037,737
pre_xx_10304,chr14,20970586,20972010,1424
pre_xx_10305,chr14,20989115,20990635,1520
pre_xx_10306,chr14,21014308,21015236,928
pre_xx_10307,chr14,21024275,21026689,2414
pre_xx_10308,chr14,21038362,21039530,1168
pre_xx_10309,chr14,21039854,21040435,581
pre_xx_10310,chr14,21068494,21071976,3482
pre_xx_10311,chr14,21091758,21093074,1316
pre_xx_10312,chr14,21097077,21098947,1870
pre_xx_10313,chr14,21103151,21104785,1634
pre_xx_10314,chr14,21106355,21107353,998
pre_xx_10315,chr14,21191681,21192846,1165
pre_xx_10316,chr14,21268797,21270851,2054
pre_xx_10317,chr14,21300674,21301376,702
pre_xx_10318,chr14,21307967,21309380,1413
pre_xx_10319,chr14,21382971,21384815,1844
pre_xx_10320,chr14,21428792,21429540,748
pre_xx_10321,chr14,21436483,21437904,1421
pre_xx_10322,chr14,21454903,21456937,2034
pre_xx_10323,chr14,21476034,21477997,1963
pre_xx_10324,chr14,21510291,21511863,1572
pre_xx_10325,chr14,21525306,21527301,1995
pre_xx_10326,chr14,21535653,21537355,1702
pre_xx_10327,chr14,21556416,21558183,1767
pre_xx_10328,chr14,22338627,22339843,1216
pre_xx_10329,chr14,22391679,22392320,641
pre_xx_10330,chr14,22427293,22428259,966
pre_xx_10331,chr14,22432276,22433701,1425
pre_xx_10332,chr14,22556078,22557540,1462
pre_xx_10333,chr14,22570020,22571085,1065
pre_xx_10334,chr14,22588493,22590196,1703
pre_xx_10335,chr14,22597761,22599216,1455
pre_xx_10336,chr14,22612978,22614811,1833
pre_xx_10337,chr14,22765963,22767540,1577
pre_xx_10338,chr14,22817771,22818281,510
pre_xx_10339,chr14,22821171,22823427,2256
pre_xx_10340,chr14,22824779,22825221,442
pre_xx_10341,chr14,22829311,22830709,1398
pre_xx_10342,chr14,22836074,22839543,3469
pre_xx_10343,chr14,22847622,22849885,2263
pre_xx_10344,chr14,22852848,22853734,886
pre_xx_10345,chr14,22870974,22873111,2137
pre_xx_10346,chr14,22882345,22883953,1608
pre_xx_10347,chr14,22886360,22887889,1529
pre_xx_10348,chr14,22918211,22919790,1579
pre_xx_10349,chr14,22928473,22930882,2409
pre_xx_10350,chr14,22955661,22958368,2707
pre_xx_10351,chr14,22976635,22977142,507
pre_xx_10352,chr14,22977340,22978295,955
pre_xx_10353,chr14,22980248,22983554,3306
pre_xx_10354,chr14,22986584,22986905,321
pre_xx_10355,chr14,22996608,22998907,2299
pre_xx_10356,chr14,23006469,23007501,1032
pre_xx_10357,chr14,23009610,23011089,1479
pre_xx_10358,chr14,23033970,23035470,1500
pre_xx_10359,chr14,23043717,23045305,1588
pre_xx_10360,chr14,23055583,23056552,969
pre_xx_10361,chr14,23056746,23058543,1797
pre_xx_10362,chr14,23068571,23069446,875
pre_xx_10363,chr14,23070260,23072475,2215
pre_xx_10364,chr14,23094100,23096414,2314
pre_xx_10365,chr14,23112491,23114423,1932
pre_xx_10366,chr14,23120558,23121885,1327
pre_xx_10367,chr14,23153438,23155586,2148
pre_xx_10368,chr14,23160462,23161909,1447
pre_xx_10369,chr14,23181367,23183879,2512
pre_xx_10370,chr14,23237500,23238354,854
pre_xx_10371,chr14,23285138,23286914,1776
pre_xx_10372,chr14,23300662,23303014,2352
pre_xx_10373,chr14,23306296,23307403,1107
pre_xx_10374,chr14,23309226,23309790,564
pre_xx_10375,chr14,23320461,23322688,2227
pre_xx_10376,chr14,23351709,23353142,1433
pre_xx_10377,chr14,23364175,23367062,2887
pre_xx_10378,chr14,23468709,23470032,1323
pre_xx_10379,chr14,23482027,23483619,1592
pre_xx_10380,chr14,23492355,23494749,2394
pre_xx_10381,chr14,23538522,23540116,1594
pre_xx_10382,chr14,23548165,23548876,711
pre_xx_10383,chr14,23550352,23551987,1635
pre_xx_10384,chr14,23555605,23556771,1166
pre_xx_10385,chr14,23562614,23563354,740
pre_xx_10386,chr14,23566766,23568016,1250
pre_xx_10387,chr14,23568579,23569089,510
pre_xx_10388,chr14,23575755,23579323,3568
pre_xx_10389,chr14,23588691,23589604,913
pre_xx_10390,chr14,23631617,23633629,2012
pre_xx_10391,chr14,23640043,23641504,1461
pre_xx_10392,chr14,23692360,23696239,3879
pre_xx_10393,chr14,23707814,23709319,1505
pre_xx_10394,chr14,23868309,23870072,1763
pre_xx_10395,chr14,23883222,23884856,1634
pre_xx_10396,chr14,23932846,23934143,1297
pre_xx_10397,chr14,23953034,23954413,1379
pre_xx_10398,chr14,23988235,23989402,1167
pre_xx_10399,chr14,24035770,24037061,1291
pre_xx_10400,chr14,24051079,24052862,1783
pre_xx_10401,chr14,24057911,24059219,1308
pre_xx_10402,chr14,24080815,24082218,1403
pre_xx_10403,chr14,24090360,24090845,485
pre_xx_10404,chr14,24093629,24095712,2083
pre_xx_10405,chr14,24108459,24109117,658
pre_xx_10406,chr14,24113464,24115938,2474
pre_xx_10407,chr14,24132260,24132656,396
pre_xx_10408,chr14,24135470,24136745,1275
pre_xx_10409,chr14,24140467,24142062,1595
pre_xx_10410,chr14,24146187,24148241,2054
pre_xx_10411,chr14,24160637,24162420,1783
pre_xx_10412,chr14,24171247,24173344,2097
pre_xx_10413,chr14,24187833,24189112,1279
pre_xx_10414,chr14,24194683,24196618,1935
pre_xx_10415,chr14,24212756,24213762,1006
pre_xx_10416,chr14,24215285,24216292,1007
pre_xx_10417,chr14,24231514,24233359,1845
pre_xx_10418,chr14,24241729,24243551,1822
pre_xx_10419,chr14,24270745,24271945,1200
pre_xx_10420,chr14,24273682,24274697,1015
pre_xx_10421,chr14,24282558,24283932,1374
pre_xx_10422,chr14,24298903,24300323,1420
pre_xx_10423,chr14,24310268,24311620,1352
pre_xx_10424,chr14,24331794,24333210,1416
pre_xx_10425,chr14,24333467,24335381,1914
pre_xx_10426,chr14,24339172,24340214,1042
pre_xx_10427,chr14,24365632,24369394,3762
pre_xx_10428,chr14,24391950,24393009,1059
pre_xx_10429,chr14,24397640,24400611,2971
pre_xx_10430,chr14,24402850,24403657,807
pre_xx_10431,chr14,24416758,24418938,2180
pre_xx_10432,chr14,24429339,24431158,1819
pre_xx_10433,chr14,24431614,24432066,452
pre_xx_10434,chr14,24441728,24443625,1897
pre_xx_10435,chr14,24710234,24711320,1086
pre_xx_10436,chr14,24805929,24806963,1034
pre_xx_10437,chr14,24817111,24818737,1626
pre_xx_10438,chr14,24907799,24909441,1642
pre_xx_10439,chr14,24941503,24943308,1805
pre_xx_10440,chr14,25007051,25008235,1184
pre_xx_10441,chr14,25048400,25050720,2320
pre_xx_10442,chr14,25132460,25133181,721
pre_xx_10443,chr14,26204391,26205516,1125
pre_xx_10444,chr14,26339405,26340584,1179
pre_xx_10445,chr14,26393689,26395053,1364
pre_xx_10446,chr14,26596443,26599101,2658
pre_xx_10447,chr14,28759001,28760226,1225
pre_xx_10448,chr14,28765270,28768544,3274
pre_xx_10449,chr14,28773775,28775079,1304
pre_xx_10450,chr14,28784400,28786029,1629
pre_xx_10451,chr14,29584721,29585453,732
pre_xx_10452,chr14,29650142,29651314,1172
pre_xx_10453,chr14,29926165,29928687,2522
pre_xx_10454,chr14,30004319,30005721,1402
pre_xx_10455,chr14,30156117,30157162,1045
pre_xx_10456,chr14,30223038,30224271,1233
pre_xx_10457,chr14,30270338,30271206,868
pre_xx_10458,chr14,30558305,30560110,1805
pre_xx_10459,chr14,30621146,30622906,1760
pre_xx_10460,chr14,30873878,30875970,2092
pre_xx_10461,chr14,31024682,31027420,2738
pre_xx_10462,chr14,31058988,31060816,1828
pre_xx_10463,chr14,31205643,31206338,695
pre_xx_10464,chr14,31206618,31208597,1979
pre_xx_10465,chr14,31419107,31421026,1919
pre_xx_10466,chr14,31456486,31457914,1428
pre_xx_10467,chr14,31560812,31562305,1493
