chromosome,start,end,peaks,peak_count,producer
chr5,135126373,135127530,HO21179_PG,1,only PG
chr5,136809938,136811378,HO21197_PG,1,only PG
chr5,138704693,138705938,HO21223_PG,1,only PG
chr5,142184753,142185815,HO21321_PG,1,only PG
chr5,144307603,144308618,HO21337_PG,1,only PG
chr5,154352582,154353654,HO21426_PG,1,only PG
chr5,154417819,154418990,HO21429_PG,1,only PG
chr5,158025853,158027139,HO21451_PG,1,only PG
chr5,158161861,158163081,HO21452_PG,1,only PG
chr5,165312444,165313448,HO21492_PG,1,only PG
chr5,169742173,169743444,HO21510_PG,1,only PG
chr5,170507345,170508153,HO21514_PG,1,only PG
chr5,179317850,179318547,HO21671_PG,1,only PG
chr6,2132269,2135406,HO21733_PG,1,only PG
chr6,12149239,12150508,HO21832_PG,1,only PG
chr6,13079069,13079991,HO21837_PG,1,only PG
chr6,15480689,15482231,HO21860_PG,1,only PG
chr6,21739463,21741915,HO21906_PG,1,only PG
chr6,23736033,23736958,HO21916_PG,1,only PG
chr6,25238389,25240071,HO21932_PG,1,only PG
chr6,36608827,36609910,HO22296_PG,1,only PG
chr6,37487189,37488192,HO22327_PG,1,only PG
chr6,37569347,37570255,HO22333_PG,1,only PG
chr6,39156514,39158582,HO22346_PG,1,only PG
chr6,39381226,39382109,HO22349_PG,1,only PG
chr6,41449060,41450011,HO22374_PG,1,only PG
chr6,42250171,42251144,HO22406_PG,1,only PG
chr6,50277143,50279019,HO22507_PG,1,only PG
chr6,64077483,64079167,HO22547_PG,1,only PG
chr6,70162700,70163514,HO22553_PG,1,only PG
chr6,73638383,73639580,HO22576_PG,1,only PG
chr6,73769651,73770478,HO22579_PG,1,only PG
chr6,73800828,73802174,HO22580_PG,1,only PG
chr6,78482223,78484990,HO22589_PG,1,only PG
chr6,82071464,82072671,HO22608_PG,1,only PG
chr6,88262008,88262822,HO22645_PG,1,only PG
chr6,89499860,89501675,HO22655_PG,1,only PG
chr6,90343302,90343980,HO22663_PG,1,only PG
chr6,90729404,90730677,HO22671_PG,1,only PG
chr6,91018919,91019955,HO22672_PG,1,only PG
chr6,91087543,91088797,HO22675_PG,1,only PG
chr6,91149070,91150702,HO22676_PG,1,only PG
chr6,100708656,100709633,HO22703_PG,1,only PG
chr6,105452438,105454367,HO22714_PG,1,only PG
chr6,105499072,105501609,HO22716_PG,1,only PG
chr6,107314081,107314958,HO22728_PG,1,only PG
chr6,107628750,107630142,HO22731_PG,1,only PG
chr6,108483508,108484573,HO22744_PG,1,only PG
chr6,108690707,108691680,HO22749_PG,1,only PG
chr6,112690272,112691604,HO22796_PG,1,only PG
chr6,112886186,112887687,HO22797_PG,1,only PG
chr6,113584446,113585384,HO22798_PG,1,only PG
chr6,119277778,119278959,HO22834_PG,1,only PG
chr6,120699650,120700462,HO22837_PG,1,only PG
chr6,121395613,121396396,HO22839_PG,1,only PG
chr6,123042103,123042869,HO22848_PG,1,only PG
chr6,131106343,131108387,HO22884_PG,1,only PG
chr6,131412748,131413802,HO22887_PG,1,only PG
chr6,132364225,132365863,HO22892_PG,1,only PG
chr6,136158305,136160592,HO22915_PG,1,only PG
chr6,140956462,140957796,HO22950_PG,1,only PG
chr6,144330366,144332044,HO22980_PG,1,only PG
chr6,149223128,149224916,HO22997_PG,1,only PG
chr6,153865306,153866443,HO23041_PG,1,only PG
chr6,154056171,154057353,HO23043_PG,1,only PG
chr6,154092562,154094119,HO23044_PG,1,only PG
chr6,156062009,156062846,HO23054_PG,1,only PG
chr6,156125625,156126908,HO23055_PG,1,only PG
chr6,157050404,157051386,HO23063_PG,1,only PG
chr6,158279216,158280276,HO23075_PG,1,only PG
chr6,162909721,162911002,HO23110_PG,1,only PG
chr6,166501933,166503353,HO23127_PG,1,only PG
chr6,166968850,166970191,HO23136_PG,1,only PG
chr6,168620191,168621330,HO23153_PG,1,only PG
chr7,5597780,5598169,HO23313_PG,1,only PG
chr7,6376792,6377361,HO23331_PG,1,only PG
chr7,7498289,7500035,HO23348_PG,1,only PG
chr7,10643585,10645505,HO23355_PG,1,only PG
chr7,11698174,11699253,HO23360_PG,1,only PG
chr7,11703511,11704597,HO23361_PG,1,only PG
chr7,16554223,16555243,HO23379_PG,1,only PG
chr7,18540764,18541993,HO23389_PG,1,only PG
chr7,20387184,20388775,HO23395_PG,1,only PG
chr7,20513987,20514819,HO23396_PG,1,only PG
chr7,22251184,22252481,HO23409_PG,1,only PG
chr7,23698243,23699296,HO23435_PG,1,only PG
chr7,27215480,27216474,HO23475_PG,1,only PG
chr7,28085808,28086641,HO23484_PG,1,only PG
chr7,28224864,28226386,HO23487_PG,1,only PG
chr7,31133453,31134868,HO23527_PG,1,only PG
chr7,31337882,31338731,HO23529_PG,1,only PG
chr7,32937214,32938122,HO23540_PG,1,only PG
chr7,34353916,34355537,HO23549_PG,1,only PG
chr7,35504807,35505768,HO23557_PG,1,only PG
chr7,40779248,40781691,HO23596_PG,1,only PG
chr7,40911528,40913011,HO23597_PG,1,only PG
chr7,42152143,42153652,HO23603_PG,1,only PG
chr7,47719693,47721164,HO23676_PG,1,only PG
chr7,52146463,52147610,HO23690_PG,1,only PG
chr7,55484086,55485335,HO23703_PG,1,only PG
chr7,68245459,68246753,HO23761_PG,1,only PG
chr7,70091940,70093245,HO23769_PG,1,only PG
chr7,71611689,71613698,HO23778_PG,1,only PG
chr7,76137078,76138954,HO23840_PG,1,only PG
chr7,78089747,78091147,HO23866_PG,1,only PG
chr7,79055635,79057032,HO23869_PG,1,only PG
chr7,79114451,79115169,HO23870_PG,1,only PG
chr7,79117999,79120077,HO23871_PG,1,only PG
chr7,79271005,79272545,HO23872_PG,1,only PG
chr7,80279134,80280205,HO23876_PG,1,only PG
chr7,81845366,81846833,HO23879_PG,1,only PG
chr7,86773384,86774730,HO23886_PG,1,only PG
chr7,94406166,94407117,HO23935_PG,1,only PG
chr7,97087368,97088656,HO23950_PG,1,only PG
chr7,100086382,100087507,HO23988_PG,1,only PG
chr7,101670894,101671960,HO24053_PG,1,only PG
chr7,101680868,101681917,HO24054_PG,1,only PG
chr7,102310327,102311238,HO24066_PG,1,only PG
chr7,102811521,102813714,HO24074_PG,1,only PG
chr7,103894065,103895776,HO24087_PG,1,only PG
chr7,106262169,106263892,HO24107_PG,1,only PG
chr7,110719176,110720818,HO24125_PG,1,only PG
chr7,124013239,124014265,HO24172_PG,1,only PG
chr7,126803105,126804855,HO24176_PG,1,only PG
chr7,128084743,128085650,HO24188_PG,1,only PG
chr7,132424779,132426249,HO24259_PG,1,only PG
chr7,133501281,133503189,HO24268_PG,1,only PG
chr7,136172958,136175195,HO24293_PG,1,only PG
chr7,148606759,148608286,HO24359_PG,1,only PG
chr7,151119597,151120315,HO24423_PG,1,only PG
chr7,155256666,155258450,HO24470_PG,1,only PG
chr7,157768809,157769840,HO24497_PG,1,only PG
chr8,1363861,1365116,HO24522_PG,1,only PG
chr8,4122634,4124869,HO24536_PG,1,only PG
chr8,4142975,4144331,HO24537_PG,1,only PG
chr8,9386451,9387578,HO24560_PG,1,only PG
chr8,19690540,19691855,HO24651_PG,1,only PG
chr8,25108396,25109581,HO24746_PG,1,only PG
chr8,25269410,25270301,HO24749_PG,1,only PG
chr8,28258584,28259676,HO24774_PG,1,only PG
chr8,28561149,28562458,HO24781_PG,1,only PG
chr8,29797878,29799005,HO24795_PG,1,only PG
chr8,32984845,32986125,HO24818_PG,1,only PG
chr8,32999253,33000357,HO24819_PG,1,only PG
chr8,33343941,33344911,HO24821_PG,1,only PG
chr8,34486876,34488170,HO24827_PG,1,only PG
chr8,35868849,35869924,HO24830_PG,1,only PG
chr8,37716179,37717702,HO24850_PG,1,only PG
chr8,38521321,38522426,HO24884_PG,1,only PG
chr8,38777687,38779845,HO24892_PG,1,only PG
chr8,39646486,39647889,HO24901_PG,1,only PG
chr8,40980925,40982011,HO24903_PG,1,only PG
chr8,42461978,42463613,HO24932_PG,1,only PG
chr8,48521932,48524378,HO24957_PG,1,only PG
chr8,48911040,48912590,HO24964_PG,1,only PG
chr8,56584996,56586208,HO24994_PG,1,only PG
chr8,76774932,76775958,HO25091_PG,1,only PG
chr8,78124691,78126305,HO25094_PG,1,only PG
chr8,81094523,81095396,HO25117_PG,1,only PG
chr8,81193573,81194680,HO25119_PG,1,only PG
chr8,81337242,81338934,HO25121_PG,1,only PG
chr8,84025508,84026887,HO25129_PG,1,only PG
chr8,92358463,92359682,HO25163_PG,1,only PG
chr8,92437128,92438326,HO25164_PG,1,only PG
chr8,93109654,93110700,HO25169_PG,1,only PG
chr8,93287027,93288037,HO25170_PG,1,only PG
chr8,93444225,93445708,HO25173_PG,1,only PG
chr8,94360302,94361382,HO25186_PG,1,only PG
chr8,94604914,94606019,HO25189_PG,1,only PG
chr8,100177120,100178592,HO25241_PG,1,only PG
chr8,101638227,101639119,HO25257_PG,1,only PG
chr8,101689709,101691477,HO25258_PG,1,only PG
chr8,106085517,106087463,HO25285_PG,1,only PG
chr8,106399049,106400348,HO25287_PG,1,only PG
chr8,117946372,117949097,HO25318_PG,1,only PG
chr8,122680608,122681760,HO25345_PG,1,only PG
chr8,124582820,124583873,HO25372_PG,1,only PG
chr8,124627595,124628655,HO25373_PG,1,only PG
chr8,126434375,126435503,HO25384_PG,1,only PG
chr8,127819441,127820660,HO25398_PG,1,only PG
chr8,127944423,127945874,HO25402_PG,1,only PG
chr8,141962083,141962913,HO25484_PG,1,only PG
chr8,141971338,141972577,HO25485_PG,1,only PG
chr8,142173490,142174588,HO25488_PG,1,only PG
chr9,2354245,2356027,HO25646_PG,1,only PG
chr9,2424323,2425200,HO25647_PG,1,only PG
chr9,8732311,8734238,HO25682_PG,1,only PG
chr9,14198497,14199566,HO25692_PG,1,only PG
chr9,15842931,15844120,HO25706_PG,1,only PG
chr9,17235412,17236589,HO25720_PG,1,only PG
chr9,17323020,17324178,HO25721_PG,1,only PG
chr9,23596042,23597552,HO25755_PG,1,only PG
chr9,27048264,27049508,HO25766_PG,1,only PG
chr9,27353141,27354269,HO25767_PG,1,only PG
chr9,32243672,32244973,HO25773_PG,1,only PG
chr9,32705864,32706972,HO25780_PG,1,only PG
chr9,34708914,34710529,HO25830_PG,1,only PG
chr9,37676041,37676949,HO25891_PG,1,only PG
chr9,69499059,69500109,HO25922_PG,1,only PG
chr9,71363654,71364915,HO25938_PG,1,only PG
chr9,72872500,72874313,HO25948_PG,1,only PG
chr9,72917800,72919127,HO25949_PG,1,only PG
chr9,78856950,78858486,HO25971_PG,1,only PG
chr9,79579859,79580756,HO25975_PG,1,only PG
chr9,79687765,79690108,HO25979_PG,1,only PG
chr9,81111889,81113869,HO25981_PG,1,only PG
chr9,81394027,81397020,HO25982_PG,1,only PG
chr9,81693485,81694704,HO25984_PG,1,only PG
chr9,81819739,81820882,HO25985_PG,1,only PG
chr9,85401685,85402949,HO26001_PG,1,only PG
chr9,86079144,86080496,HO26005_PG,1,only PG
chr9,86589338,86590508,HO26013_PG,1,only PG
chr9,86633352,86634449,HO26014_PG,1,only PG
chr9,86753940,86755917,HO26017_PG,1,only PG
chr9,86854541,86855533,HO26019_PG,1,only PG
chr9,88994521,88995542,HO26037_PG,1,only PG
chr9,94704988,94706561,HO26094_PG,1,only PG
chr9,99169676,99171120,HO26163_PG,1,only PG
chr9,99464569,99466446,HO26169_PG,1,only PG
chr9,101140018,101141363,HO26182_PG,1,only PG
chr9,114968139,114969260,HO26290_PG,1,only PG
chr9,116786649,116787769,HO26298_PG,1,only PG
chr9,121371579,121372073,HO26329_PG,1,only PG
chr9,123090182,123091244,HO26362_PG,1,only PG
chr9,124755003,124756941,HO26395_PG,1,only PG
chr9,125424754,125426333,HO26411_PG,1,only PG
chr9,129639877,129640691,HO26549_PG,1,only PG
chr9,134367689,134368481,HO26695_PG,1,only PG
chr9,136762868,136763501,HO26760_PG,1,only PG
chrX,2397167,2398286,HO26838_PG,1,only PG
chrX,2562141,2563170,HO26840_PG,1,only PG
chrX,3424563,3425638,HO26848_PG,1,only PG
chrX,17368900,17369943,HO26896_PG,1,only PG
chrX,24190071,24191048,HO26927_PG,1,only PG
chrX,25382600,25383830,HO26938_PG,1,only PG
chrX,31287090,31288306,HO26944_PG,1,only PG
chrX,33036802,33037776,HO26945_PG,1,only PG
chrX,45290321,45291489,HO26998_PG,1,only PG
chrX,97050310,97051846,HO27210_PG,1,only PG
