chromosome,start,end,peaks,peak_count,producer
chr12,121627696,121628401,HO6292_PS,1,only PS
chr12,121632178,121633240,HO6293_PS,1,only PS
chr12,121883009,121884067,HO6305_PS,1,only PS
chr12,122130801,122131573,"HO6314_PS,HO9390_XX",2,"only XX, only PS"
chr12,122223240,122223962,HO6317_PS,1,only PS
chr12,122867558,122868466,HO6328_PS,1,only PS
chr12,122879741,122881090,HO6329_PS,1,only PS
chr12,122909657,122910555,HO6332_PS,1,only PS
chr12,122944211,122945029,HO6333_PS,1,only PS
chr12,123471256,123472203,HO6349_PS,1,only PS
chr12,123696023,123697125,HO6355_PS,1,only PS
chr12,124387201,124387853,"HO6362_PS,HO9445_XX",2,"only XX, only PS"
chr12,124396571,124397261,HO6365_PS,1,only PS
chr12,124474418,124475239,HO6370_PS,1,only PS
chr12,124490631,124491205,HO6372_PS,1,only PS
chr12,124509426,124510182,HO6374_PS,1,only PS
chr12,124512520,124513381,HO6375_PS,1,only PS
chr12,124537603,124539322,"HO6377_PS,HO9460_XX",2,"only XX, only PS"
chr12,124569680,124570014,HO6381_PS,1,only PS
chr12,124697931,124699067,HO6385_PS,1,only PS
chr12,124703293,124704316,HO6386_PS,1,only PS
chr12,124732274,124733364,HO6387_PS,1,only PS
chr12,124798549,124799201,HO6389_PS,1,only PS
chr12,124837951,124838740,"HO6390_PS,HO9478_XX",2,"only XX, only PS"
chr12,124841524,124843391,HO6391_PS,1,only PS
chr12,124871738,124872636,HO6394_PS,1,only PS
chr12,124904288,124905116,HO6395_PS,1,only PS
chr12,125330714,125331861,"HO6407_PS,HO9498_XX",2,"only XX, only PS"
chr12,126952089,126953126,HO6408_PS,1,only PS
chr12,128796955,128798069,HO6411_PS,1,only PS
chr12,129275422,129277085,HO6413_PS,1,only PS
chr12,129606289,129608350,"HO6414_PS,HO9520_XX",2,"only XX, only PS"
chr12,130983200,130984104,HO6420_PS,1,only PS
chr12,131091269,131092640,"HO6421_PS,HO9536_XX",2,"only XX, only PS"
chr12,131103599,131105099,"HO6422_PS,HO9537_XX",2,"only XX, only PS"
chr12,131113433,131115641,HO6423_PS,1,only PS
chr12,131218131,131219004,HO6426_PS,1,only PS
chr12,131365442,131366796,HO6428_PS,1,only PS
chr12,131620960,131622814,HO6429_PS,1,only PS
chr12,131912161,131913249,HO6435_PS,1,only PS
chr12,131921693,131922763,HO6436_PS,1,only PS
chr12,131959315,131960478,HO6439_PS,1,only PS
chr12,132423253,132424586,"HO6448_PS,HO9570_XX",2,"only XX, only PS"
chr12,132493692,132494626,HO6451_PS,1,only PS
chr12,132513945,132515319,HO6453_PS,1,only PS
chr12,132517023,132517996,HO6454_PS,1,only PS
chr12,132766300,132767040,HO6462_PS,1,only PS
chr13,20163273,20163699,HO6482_PS,1,only PS
chr13,21902269,21903385,HO6500_PS,1,only PS
chr13,22812395,22814563,"HO6501_PS,HO9638_XX",2,"only XX, only PS"
chr13,22992367,22993469,HO6504_PS,1,only PS
chr13,24540584,24542395,"HO6516_PS,HO9669_XX",2,"only XX, only PS"
chr13,25192608,25193383,HO6521_PS,1,only PS
chr13,26024041,26026305,"HO6527_PS,HO9684_XX",2,"only XX, only PS"
chr13,26503444,26504558,HO6533_PS,1,only PS
chr13,26991252,26992280,HO6537_PS,1,only PS
chr13,27006227,27007553,"HO6538_PS,HO9694_XX",2,"only XX, only PS"
chr13,27532881,27533670,"HO6545_PS,HO9702_XX",2,"only XX, only PS"
chr13,28022349,28023698,HO6552_PS,1,only PS
chr13,28257795,28258946,HO6555_PS,1,only PS
chr13,28395520,28396291,HO6556_PS,1,only PS
chr13,29361307,29362133,HO6562_PS,1,only PS
chr13,29605565,29606794,HO6566_PS,1,only PS
chr13,29678881,29680401,HO6567_PS,1,only PS
chr13,29883872,29885349,HO6570_PS,1,only PS
chr13,30805125,30806180,HO6583_PS,1,only PS
chr13,30832508,30833432,"HO6584_PS,HO9749_XX",2,"only XX, only PS"
chr13,32408242,32410464,"HO6593_PS,HO9766_XX",2,"only XX, only PS"
chr13,40082259,40083311,"HO6621_PS,HO9810_XX",2,"only XX, only PS"
chr13,40189692,40191463,HO6622_PS,1,only PS
chr13,40343366,40345520,HO6623_PS,1,only PS
chr13,40469540,40470546,HO6625_PS,1,only PS
chr13,40776553,40778153,"HO6629_PS,HO9818_XX",2,"only XX, only PS"
chr13,40895013,40896443,HO6631_PS,1,only PS
chr13,40910097,40911172,HO6632_PS,1,only PS
chr13,41613666,41615555,HO6640_PS,1,only PS
chr13,44007223,44008746,HO6651_PS,1,only PS
chr13,44404147,44406091,"HO6654_PS,HO9850_XX",2,"only XX, only PS"
chr13,45101674,45103288,HO6661_PS,1,only PS
chr13,45142465,45143810,HO6663_PS,1,only PS
chr13,45888944,45890285,"HO6672_PS,HO9873_XX",2,"only XX, only PS"
chr13,46202549,46203467,HO6674_PS,1,only PS
chr13,46926771,46927831,HO6680_PS,1,only PS
chr13,48109777,48112116,HO6684_PS,1,only PS
chr13,48738044,48739978,HO6689_PS,1,only PS
chr13,48768797,48769498,HO6690_PS,1,only PS
chr13,49082444,49083716,HO6692_PS,1,only PS
chr13,49214054,49215351,HO6694_PS,1,only PS
chr13,49298675,49299640,HO6697_PS,1,only PS
chr13,49303471,49304010,HO6698_PS,1,only PS
chr13,49463133,49464034,"HO6700_PS,HO9905_XX",2,"only XX, only PS"
chr13,49745899,49746906,HO6706_PS,1,only PS
chr13,49847624,49848363,"HO6708_PS,HO9912_XX",2,"only XX, only PS"
chr13,50357083,50358807,"HO6713_PS,HO9920_XX",2,"only XX, only PS"
chr13,50677267,50678416,HO6714_PS,1,only PS
chr13,50684862,50686200,HO6715_PS,1,only PS
chr13,51590528,51591756,HO6721_PS,1,only PS
chr13,63336685,63337427,HO6743_PS,1,only PS
chr13,67146405,67148613,"HO6744_PS,HO9980_XX",2,"only XX, only PS"
chr13,74047480,74048725,HO6751_PS,1,only PS
chr13,75485666,75486053,HO6758_PS,1,only PS
chr13,76013924,76015495,HO6762_PS,1,only PS
chr13,76965318,76966640,HO6765_PS,1,only PS
chr13,77740022,77741569,HO6772_PS,1,only PS
chr13,78646570,78647841,"HO10027_XX,HO6775_PS",2,"only XX, only PS"
chr13,78663736,78665222,HO6777_PS,1,only PS
chr13,97114861,97115855,"HO10076_XX,HO6804_PS",2,"only XX, only PS"
chr13,97244266,97245652,HO6807_PS,1,only PS
chr13,98291356,98292224,HO6812_PS,1,only PS
chr13,98312752,98314131,HO6813_PS,1,only PS
chr13,98454111,98454870,HO6815_PS,1,only PS
chr13,98478186,98479158,HO6816_PS,1,only PS
chr13,99685809,99687225,"HO10121_XX,HO6832_PS",2,"only XX, only PS"
chr13,103882945,103884060,"HO10145_XX,HO6845_PS",2,"only XX, only PS"
chr13,106490822,106492700,HO6846_PS,1,only PS
chr13,106505135,106506828,HO6847_PS,1,only PS
chr13,106561478,106562190,HO6850_PS,1,only PS
chr13,110187132,110188301,"HO10178_XX,HO6862_PS",2,"only XX, only PS"
chr13,110199075,110200736,HO6863_PS,1,only PS
chr13,110546722,110547418,HO6869_PS,1,only PS
chr13,110550344,110551736,HO6870_PS,1,only PS
chr13,111026966,111028103,HO6878_PS,1,only PS
chr13,112702372,112703400,HO6885_PS,1,only PS
chr13,112756319,112757406,HO6889_PS,1,only PS
chr13,112781451,112782313,HO6890_PS,1,only PS
chr13,112958373,112959856,HO6895_PS,1,only PS
chr13,112983114,112984038,"HO10237_XX,HO6897_PS",2,"only XX, only PS"
chr13,113448407,113449872,"HO10249_XX,HO6903_PS",2,"only XX, only PS"
chr13,113856575,113857010,HO6913_PS,1,only PS
chr14,20177017,20178177,HO6921_PS,1,only PS
chr14,20642317,20643688,"HO10295_XX,HO6932_PS",2,"only XX, only PS"
chr14,20652854,20654366,HO6933_PS,1,only PS
chr14,20690757,20691534,"HO10298_XX,HO6935_PS",2,"only XX, only PS"
chr14,20722867,20724204,HO6936_PS,1,only PS
chr14,21062156,21063784,HO6945_PS,1,only PS
chr14,22601101,22601808,HO6965_PS,1,only PS
chr14,23055555,23056552,"HO10360_XX,HO6983_PS",2,"only XX, only PS"
chr14,23295765,23296523,HO6993_PS,1,only PS
chr14,23309056,23309843,"HO10374_XX,HO6996_PS",2,"only XX, only PS"
chr14,23324172,23324827,HO6998_PS,1,only PS
chr14,24108459,24109120,"HO10405_XX,HO7019_PS",2,"only XX, only PS"
chr14,24315892,24316874,HO7035_PS,1,only PS
chr14,25108533,25109596,HO7046_PS,1,only PS
chr14,25349329,25351075,HO7047_PS,1,only PS
chr14,27319878,27321394,HO7049_PS,1,only PS
chr14,31695205,31696602,HO7060_PS,1,only PS
chr14,32608070,32609182,"HO10476_XX,HO7063_PS",2,"only XX, only PS"
chr14,32679735,32681011,HO7064_PS,1,only PS
chr14,37142223,37143477,HO7093_PS,1,only PS
chr14,39294237,39295482,HO7105_PS,1,only PS
chr14,39468643,39469706,HO7107_PS,1,only PS
chr14,42316466,42317249,HO7110_PS,1,only PS
chr14,45433753,45434747,HO7117_PS,1,only PS
chr14,49970032,49973214,"HO10561_XX,HO7130_PS",2,"only XX, only PS"
chr14,49975091,49975652,HO7131_PS,1,only PS
chr14,49986543,49987720,"HO10562_XX,HO7132_PS",2,"only XX, only PS"
chr14,49991295,49991820,HO7133_PS,1,only PS
chr14,49999871,50002164,"HO10563_XX,HO7134_PS",2,"only XX, only PS"
chr14,50225067,50226197,HO7137_PS,1,only PS
chr14,50452654,50453775,HO7142_PS,1,only PS
chr14,51616501,51617479,HO7151_PS,1,only PS
chr14,51635964,51638727,HO7152_PS,1,only PS
chr14,51914265,51915479,HO7155_PS,1,only PS
chr14,51922140,51923297,HO7156_PS,1,only PS
chr14,51978362,51979442,HO7157_PS,1,only PS
chr14,51985418,51986116,HO7158_PS,1,only PS
chr14,52118609,52119595,HO7161_PS,1,only PS
chr14,52130871,52132084,HO7162_PS,1,only PS
chr14,54366535,54367702,"HO10619_XX,HO7176_PS",2,"only XX, only PS"
chr14,54605922,54607354,"HO10628_XX,HO7184_PS",2,"only XX, only PS"
chr14,55247136,55248133,HO7193_PS,1,only PS
chr14,55556879,55557808,"HO10650_XX,HO7197_PS",2,"only XX, only PS"
chr14,55925521,55926403,HO7200_PS,1,only PS
chr14,56215796,56217666,"HO10656_XX,HO7202_PS",2,"only XX, only PS"
chr14,57402657,57403445,HO7206_PS,1,only PS
chr14,58170584,58171523,"HO10666_XX,HO7209_PS",2,"only XX, only PS"
chr14,61269375,61270142,"HO10709_XX,HO7235_PS",2,"only XX, only PS"
chr14,61601767,61603205,HO7240_PS,1,only PS
chr14,63300891,63302376,HO7248_PS,1,only PS
chr14,63659365,63660570,HO7251_PS,1,only PS
chr14,63917247,63918784,HO7254_PS,1,only PS
chr14,64076957,64078000,HO7255_PS,1,only PS
chr14,64082564,64083286,HO7256_PS,1,only PS
chr14,64158340,64160361,HO7257_PS,1,only PS
chr14,64445032,64445878,HO7263_PS,1,only PS
chr14,64715037,64717330,"HO10755_XX,HO7269_PS",2,"only XX, only PS"
chr14,65011282,65012509,"HO10769_XX,HO7277_PS",2,"only XX, only PS"
chr14,65015233,65016109,HO7278_PS,1,only PS
chr14,65019703,65020333,HO7279_PS,1,only PS
chr14,65229320,65231118,"HO10773_XX,HO7281_PS",2,"only XX, only PS"
chr14,67392358,67393177,HO7287_PS,1,only PS
chr14,67522014,67522857,HO7290_PS,1,only PS
chr14,68376500,68377904,HO7301_PS,1,only PS
chr14,68490374,68491240,HO7302_PS,1,only PS
chr14,68598284,68599435,HO7304_PS,1,only PS
chr14,68626351,68627606,HO7305_PS,1,only PS
chr14,68628057,68629128,HO7306_PS,1,only PS
chr14,68824504,68825178,HO7315_PS,1,only PS
chr14,68843085,68844294,"HO10825_XX,HO7316_PS",2,"only XX, only PS"
chr14,69093502,69094490,HO7318_PS,1,only PS
chr14,69694150,69695219,HO7327_PS,1,only PS
chr14,69921790,69922820,HO7332_PS,1,only PS
chr14,69971622,69972719,HO7333_PS,1,only PS
chr14,69980294,69981294,HO7334_PS,1,only PS
chr14,70017760,70019270,HO7336_PS,1,only PS
chr14,70830042,70831304,HO7346_PS,1,only PS
chr14,70832049,70833165,HO7347_PS,1,only PS
chr14,71228340,71229217,HO7350_PS,1,only PS
chr14,72445963,72446783,HO7355_PS,1,only PS
chr14,72558666,72561038,HO7356_PS,1,only PS
chr14,72576187,72577834,HO7357_PS,1,only PS
chr14,72708461,72709403,HO7358_PS,1,only PS
chr14,72803818,72805116,HO7363_PS,1,only PS
chr14,73723413,73724379,HO7384_PS,1,only PS
chr14,74582827,74583871,"HO10930_XX,HO7402_PS",2,"only XX, only PS"
chr14,74733053,74735715,"HO10940_XX,HO7408_PS",2,"only XX, only PS"
chr14,75165447,75166549,HO7419_PS,1,only PS
chr14,75227901,75228685,HO7421_PS,1,only PS
chr14,75630920,75632660,HO7432_PS,1,only PS
chr14,75867639,75869084,"HO10977_XX,HO7435_PS",2,"only XX, only PS"
chr14,76083512,76084776,HO7438_PS,1,only PS
chr14,76267284,76268657,"HO10984_XX,HO7440_PS",2,"only XX, only PS"
chr14,76698783,76700419,"HO10990_XX,HO7442_PS",2,"only XX, only PS"
chr14,76829670,76830467,HO7447_PS,1,only PS
chr14,76836837,76838152,"HO10996_XX,HO7448_PS",2,"only XX, only PS"
chr14,76928133,76928882,"HO11000_XX,HO7452_PS",2,"only XX, only PS"
chr14,77043158,77043833,HO7461_PS,1,only PS
chr14,77050727,77051701,HO7463_PS,1,only PS
chr14,77052446,77053627,"HO11013_XX,HO7464_PS",2,"only XX, only PS"
chr14,77219200,77220242,HO7473_PS,1,only PS
chr14,77269908,77271579,"HO11026_XX,HO7474_PS",2,"only XX, only PS"
chr14,77300868,77301429,HO7476_PS,1,only PS
chr14,77305834,77307576,HO7477_PS,1,only PS
chr14,77354940,77356336,HO7480_PS,1,only PS
chr14,81662255,81663200,HO7496_PS,1,only PS
chr14,88202695,88204725,"HO11072_XX,HO7501_PS",2,"only XX, only PS"
chr14,88630359,88631303,HO7508_PS,1,only PS
chr14,89242639,89244099,HO7514_PS,1,only PS
chr14,89268710,89269834,HO7515_PS,1,only PS
chr14,89385447,89386866,HO7516_PS,1,only PS
chr14,89390643,89391594,HO7517_PS,1,only PS
chr14,89487524,89488162,HO7519_PS,1,only PS
chr14,89549389,89551898,HO7520_PS,1,only PS
chr14,90103720,90104597,HO7525_PS,1,only PS
chr14,90200533,90201933,HO7526_PS,1,only PS
chr14,90513232,90514025,"HO11110_XX,HO7535_PS",2,"only XX, only PS"
chr14,90535839,90537071,HO7539_PS,1,only PS
chr14,91323276,91325331,"HO11129_XX,HO7548_PS",2,"only XX, only PS"
chr14,91369531,91370400,HO7549_PS,1,only PS
chr14,91424492,91425917,HO7551_PS,1,only PS
chr14,91752639,91753436,HO7554_PS,1,only PS
chr14,92252942,92253870,"HO11141_XX,HO7560_PS",2,"only XX, only PS"
chr14,92299139,92300821,HO7561_PS,1,only PS
chr14,92500340,92501031,HO7563_PS,1,only PS
chr14,92503011,92504335,HO7564_PS,1,only PS
chr14,92519039,92519994,HO7566_PS,1,only PS
chr14,92534713,92535740,HO7567_PS,1,only PS
chr14,92549045,92550237,HO7568_PS,1,only PS
chr14,92553127,92554062,HO7569_PS,1,only PS
chr14,92785301,92786408,HO7574_PS,1,only PS
chr14,92986190,92987085,HO7577_PS,1,only PS
chr14,93019065,93020360,HO7579_PS,1,only PS
chr14,93043188,93044403,"HO11156_XX,HO7581_PS",2,"only XX, only PS"
chr14,93112840,93113622,"HO11158_XX,HO7582_PS",2,"only XX, only PS"
chr14,93742502,93744668,"HO11165_XX,HO7588_PS",2,"only XX, only PS"
chr14,94109131,94109901,HO7595_PS,1,only PS
chr14,94136381,94137211,"HO11176_XX,HO7597_PS",2,"only XX, only PS"
chr14,94268624,94269901,HO7599_PS,1,only PS
chr14,94539767,94540985,"HO11180_XX,HO7601_PS",2,"only XX, only PS"
chr14,94580822,94583030,"HO11181_XX,HO7602_PS",2,"only XX, only PS"
chr14,94584416,94585208,HO7603_PS,1,only PS
chr14,94598347,94599884,"HO11182_XX,HO7604_PS",2,"only XX, only PS"
chr14,94604386,94605377,HO7605_PS,1,only PS
chr14,94653736,94655558,HO7606_PS,1,only PS
chr14,95359892,95361866,HO7612_PS,1,only PS
chr14,96776163,96777262,HO7624_PS,1,only PS
chr14,97336114,97337332,HO7626_PS,1,only PS
chr14,98519497,98520558,HO7627_PS,1,only PS
chr14,98632749,98633835,HO7628_PS,1,only PS
chr14,99511346,99512337,HO7633_PS,1,only PS
chr14,99553782,99555805,"HO11243_XX,HO7636_PS",2,"only XX, only PS"
chr14,99754667,99755364,HO7645_PS,1,only PS
chr14,99755697,99756559,HO7646_PS,1,only PS
chr14,99915687,99916613,HO7648_PS,1,only PS
chr14,100203968,100204937,"HO11276_XX,HO7652_PS",2,"only XX, only PS"
chr14,100219165,100219803,HO7654_PS,1,only PS
chr14,100288855,100289447,HO7658_PS,1,only PS
chr14,100293950,100294706,HO7659_PS,1,only PS
chr14,100297043,100298118,"HO11281_XX,HO7660_PS",2,"only XX, only PS"
chr14,100317911,100318792,HO7662_PS,1,only PS
chr14,100321510,100322305,"HO11283_XX,HO7663_PS",2,"only XX, only PS"
chr14,100347853,100349660,HO7664_PS,1,only PS
chr14,100409484,100410729,HO7667_PS,1,only PS
chr14,100695130,100696977,"HO11303_XX,HO7675_PS",2,"only XX, only PS"
chr14,100710762,100711949,"HO11305_XX,HO7677_PS",2,"only XX, only PS"
chr14,101628092,101629050,"HO11327_XX,HO7678_PS",2,"only XX, only PS"
chr14,102046035,102046818,HO7686_PS,1,only PS
chr14,102071079,102071941,HO7688_PS,1,only PS
chr14,102234267,102235671,"HO11343_XX,HO7695_PS",2,"only XX, only PS"
chr14,102262289,102263445,HO7696_PS,1,only PS
chr14,102321494,102322004,HO7701_PS,1,only PS
chr14,102503630,102504943,HO7705_PS,1,only PS
chr14,102940525,102942064,"HO11368_XX,HO7714_PS",2,"only XX, only PS"
chr14,102950757,102951481,HO7715_PS,1,only PS
chr14,103098838,103100566,HO7721_PS,1,only PS
chr14,103132128,103132892,HO7724_PS,1,only PS
chr14,103154994,103155380,HO7726_PS,1,only PS
chr14,103259893,103261194,"HO11386_XX,HO7728_PS",2,"only XX, only PS"
chr14,103343295,103344639,"HO11391_XX,HO7730_PS",2,"only XX, only PS"
chr14,103346709,103347937,HO7731_PS,1,only PS
chr14,103393588,103394666,HO7733_PS,1,only PS
chr14,103518490,103518927,"HO11397_XX,HO7735_PS",2,"only XX, only PS"
chr14,103538257,103539042,"HO11400_XX,HO7739_PS",2,"only XX, only PS"
chr14,103542279,103543264,"HO11401_XX,HO7740_PS",2,"only XX, only PS"
chr14,103549276,103551665,HO7742_PS,1,only PS
chr14,103594031,103595743,HO7745_PS,1,only PS
chr14,103861188,103862026,HO7752_PS,1,only PS
chr14,104536665,104538010,"HO11446_XX,HO7763_PS",2,"only XX, only PS"
chr14,104665295,104666710,HO7767_PS,1,only PS
chr14,104694316,104695891,"HO11458_XX,HO7772_PS",2,"only XX, only PS"
chr14,104697880,104699568,HO7773_PS,1,only PS
chr14,104700091,104701731,"HO11459_XX,HO7774_PS",2,"only XX, only PS"
chr14,104820676,104821092,"HO11467_XX,HO7782_PS",2,"only XX, only PS"
chr14,104856834,104857688,HO7785_PS,1,only PS
chr14,105293858,105294666,HO7803_PS,1,only PS
chr14,105335500,105336886,HO7807_PS,1,only PS
chr14,105498748,105500053,HO7816_PS,1,only PS
chr14,106509414,106510354,HO7819_PS,1,only PS
chr14,106844610,106845955,HO7820_PS,1,only PS
chr15,23990407,23991760,HO7832_PS,1,only PS
chr15,24823110,24823847,"HO11535_XX,HO7834_PS",2,"only XX, only PS"
chr15,26049907,26051554,HO7840_PS,1,only PS
chr15,26967356,26968291,"HO11555_XX,HO7845_PS",2,"only XX, only PS"
chr15,28123227,28123818,"HO11566_XX,HO7853_PS",2,"only XX, only PS"
chr15,28737274,28738644,"HO11567_XX,HO7854_PS",2,"only XX, only PS"
chr15,29676617,29677292,HO7863_PS,1,only PS
chr15,29748676,29750136,HO7864_PS,1,only PS
chr15,29776155,29777908,HO7865_PS,1,only PS
chr15,29804485,29805706,HO7866_PS,1,only PS
chr15,29870188,29872008,"HO11581_XX,HO7868_PS",2,"only XX, only PS"
chr15,29951207,29952552,HO7869_PS,1,only PS
chr15,30041811,30043580,"HO11585_XX,HO7871_PS",2,"only XX, only PS"
chr15,31279307,31281295,HO7877_PS,1,only PS
chr15,31292180,31293125,HO7878_PS,1,only PS
chr15,31299926,31300613,HO7879_PS,1,only PS
chr15,31352135,31354221,HO7882_PS,1,only PS
chr15,31434438,31435983,"HO11600_XX,HO7885_PS",2,"only XX, only PS"
chr15,31483015,31484493,"HO11602_XX,HO7886_PS",2,"only XX, only PS"
chr15,31829902,31830893,HO7887_PS,1,only PS
chr15,33400638,33401616,HO7895_PS,1,only PS
chr15,33834449,33835994,"HO11620_XX,HO7896_PS",2,"only XX, only PS"
chr15,34799048,34800027,"HO11638_XX,HO7910_PS",2,"only XX, only PS"
chr15,38587832,38589778,HO7922_PS,1,only PS
chr15,39213061,39213977,HO7923_PS,1,only PS
chr15,40258124,40259434,"HO11692_XX,HO7942_PS",2,"only XX, only PS"
chr15,40276145,40277302,HO7943_PS,1,only PS
chr15,40338639,40339364,HO7947_PS,1,only PS
chr15,40430062,40430942,HO7955_PS,1,only PS
chr15,40438422,40439102,"HO11708_XX,HO7957_PS",2,"only XX, only PS"
chr15,40814804,40816069,"HO11722_XX,HO7969_PS",2,"only XX, only PS"
chr15,40938012,40938403,HO7978_PS,1,only PS
chr15,41735087,41736335,HO8002_PS,1,only PS
chr15,41779644,41781195,"HO11762_XX,HO8004_PS",2,"only XX, only PS"
chr15,41810831,41811973,"HO11764_XX,HO8006_PS",2,"only XX, only PS"
chr15,41893779,41895521,"HO11770_XX,HO8009_PS",2,"only XX, only PS"
chr15,41916095,41917082,HO8010_PS,1,only PS
chr15,42352060,42352819,HO8018_PS,1,only PS
chr15,42582388,42583282,HO8025_PS,1,only PS
chr15,42677754,42679684,HO8027_PS,1,only PS
chr15,43868105,43869565,HO8045_PS,1,only PS
chr15,44102452,44103305,HO8047_PS,1,only PS
chr15,45393887,45395054,HO8067_PS,1,only PS
chr15,48896437,48898755,HO8082_PS,1,only PS
chr15,52185972,52187476,"HO11906_XX,HO8107_PS",2,"only XX, only PS"
chr15,52280497,52282621,HO8109_PS,1,only PS
chr15,52288104,52288888,HO8110_PS,1,only PS
chr15,53917081,53918987,"HO11923_XX,HO8117_PS",2,"only XX, only PS"
chr15,55003582,55004843,HO8118_PS,1,only PS
chr15,56245899,56246375,HO8128_PS,1,only PS
chr15,58546177,58547559,HO8142_PS,1,only PS
chr15,58854129,58855041,HO8145_PS,1,only PS
chr15,58882145,58883720,HO8147_PS,1,only PS
chr15,59292063,59293065,HO8151_PS,1,only PS
chr15,59594203,59595113,"HO11971_XX,HO8155_PS",2,"only XX, only PS"
chr15,59811947,59813324,"HO11975_XX,HO8158_PS",2,"only XX, only PS"
chr15,63323242,63324819,HO8175_PS,1,only PS
chr15,64690004,64691604,HO8199_PS,1,only PS
chr15,64694512,64695079,HO8200_PS,1,only PS
chr15,64856371,64857712,HO8208_PS,1,only PS
chr15,64877194,64878027,HO8209_PS,1,only PS
chr15,64883656,64884624,"HO12042_XX,HO8210_PS",2,"only XX, only PS"
chr15,64896971,64897975,HO8212_PS,1,only PS
chr15,65058241,65059185,HO8217_PS,1,only PS
chr15,65071150,65072411,HO8219_PS,1,only PS
chr15,65094355,65095452,HO8221_PS,1,only PS
chr15,65189069,65189478,HO8224_PS,1,only PS
chr15,65213665,65215207,HO8225_PS,1,only PS
chr15,65270570,65271496,"HO12059_XX,HO8226_PS",2,"only XX, only PS"
chr15,65297469,65298065,"HO12062_XX,HO8229_PS",2,"only XX, only PS"
chr15,65318612,65319190,"HO12064_XX,HO8231_PS",2,"only XX, only PS"
chr15,65343042,65344945,"HO12068_XX,HO8233_PS",2,"only XX, only PS"
chr15,65804195,65805531,HO8244_PS,1,only PS
chr15,66592554,66593957,HO8254_PS,1,only PS
chr15,66618998,66619515,HO8255_PS,1,only PS
chr15,66698339,66698643,HO8258_PS,1,only PS
chr15,67023900,67024802,HO8267_PS,1,only PS
chr15,67104749,67105984,"HO12121_XX,HO8269_PS",2,"only XX, only PS"
chr15,67833581,67834323,"HO12132_XX,HO8276_PS",2,"only XX, only PS"
chr15,68363898,68365710,HO8289_PS,1,only PS
chr15,68542667,68543995,HO8291_PS,1,only PS
chr15,68704334,68705074,"HO12158_XX,HO8296_PS",2,"only XX, only PS"
chr15,69357833,69358934,"HO12173_XX,HO8306_PS",2,"only XX, only PS"
chr15,69488822,69489611,HO8311_PS,1,only PS
chr15,69593972,69596251,"HO12178_XX,HO8312_PS",2,"only XX, only PS"
chr15,70049514,70050689,HO8314_PS,1,only PS
chr15,70835388,70836413,HO8324_PS,1,only PS
chr15,73978517,73979310,HO8350_PS,1,only PS
chr15,74134129,74134810,"HO12269_XX,HO8355_PS",2,"only XX, only PS"
chr15,74239448,74240467,"HO12279_XX,HO8359_PS",2,"only XX, only PS"
chr15,74250855,74252035,HO8360_PS,1,only PS
chr15,74367196,74368016,HO8363_PS,1,only PS
chr15,74368939,74369671,HO8364_PS,1,only PS
chr15,74402744,74404439,"HO12293_XX,HO8367_PS",2,"only XX, only PS"
chr15,74411771,74412725,HO8369_PS,1,only PS
chr15,74420109,74420806,"HO12295_XX,HO8370_PS",2,"only XX, only PS"
chr15,74620890,74622255,"HO12304_XX,HO8379_PS",2,"only XX, only PS"
chr15,75054154,75055093,"HO12326_XX,HO8396_PS",2,"only XX, only PS"
chr15,75137878,75139017,HO8398_PS,1,only PS
chr15,75683410,75684096,"HO12347_XX,HO8414_PS",2,"only XX, only PS"
chr15,77506144,77508327,"HO12384_XX,HO8435_PS",2,"only XX, only PS"
chr15,77589685,77590571,HO8439_PS,1,only PS
chr15,77591658,77592599,HO8440_PS,1,only PS
chr15,77657388,77658702,"HO12394_XX,HO8444_PS",2,"only XX, only PS"
chr15,78004713,78005488,"HO12409_XX,HO8451_PS",2,"only XX, only PS"
chr15,78113049,78114071,"HO12415_XX,HO8454_PS",2,"only XX, only PS"
chr15,78161817,78162912,HO8457_PS,1,only PS
chr15,78204667,78205379,HO8458_PS,1,only PS
chr15,78215835,78217222,HO8459_PS,1,only PS
chr15,78240733,78241351,"HO12419_XX,HO8460_PS",2,"only XX, only PS"
chr15,78759658,78760776,"HO12434_XX,HO8472_PS",2,"only XX, only PS"
chr15,78850501,78851526,HO8474_PS,1,only PS
chr15,78979154,78980020,HO8478_PS,1,only PS
chr15,79993069,79994266,"HO12449_XX,HO8486_PS",2,"only XX, only PS"
chr15,80414603,80415854,HO8491_PS,1,only PS
chr15,80459051,80459974,HO8493_PS,1,only PS
chr15,80615578,80616458,HO8494_PS,1,only PS
chr15,81330759,81332017,"HO12472_XX,HO8504_PS",2,"only XX, only PS"
chr15,81410108,81410876,"HO12473_XX,HO8505_PS",2,"only XX, only PS"
chr15,81942862,81943716,HO8507_PS,1,only PS
chr15,82388804,82389991,HO8510_PS,1,only PS
chr15,82918657,82920084,HO8519_PS,1,only PS
chr15,83815015,83816082,HO8529_PS,1,only PS
chr15,84651226,84651687,HO8536_PS,1,only PS
chr15,84914501,84915462,HO8542_PS,1,only PS
chr15,84927868,84928534,"HO12516_XX,HO8543_PS",2,"only XX, only PS"
chr15,85905384,85907190,HO8554_PS,1,only PS
chr15,87828891,87830193,"HO12535_XX,HO8555_PS",2,"only XX, only PS"
chr15,88681370,88682395,HO8562_PS,1,only PS
chr15,88832692,88834726,HO8566_PS,1,only PS
