ID,Chromosome,Start,End,Length
HO4615,chr11,61627752,61629074,1322
HO4616,chr11,61679151,61680877,1726
HO4617,chr11,61693720,61694338,618
HO4618,chr11,61694833,61697423,2590
HO4619,chr11,61717755,61719243,1488
HO4620,chr11,61732767,61733785,1018
HO4621,chr11,61747528,61748051,523
HO4622,chr11,61752188,61753064,876
HO4623,chr11,61754328,61755456,1128
HO4624,chr11,61764435,61765878,1443
HO4625,chr11,61765904,61766690,786
HO4626,chr11,61768894,61770058,1164
HO4627,chr11,61771789,61772475,686
HO4628,chr11,61776457,61777776,1319
HO4629,chr11,61791664,61793413,1749
HO4630,chr11,61797052,61797883,831
HO4631,chr11,61814554,61817450,2896
HO4632,chr11,61827013,61829383,2370
HO4633,chr11,61870564,61871649,1085
HO4634,chr11,61890442,61892326,1884
HO4635,chr11,61898864,61899856,992
HO4636,chr11,61916305,61918081,1776
HO4637,chr11,61922467,61924133,1666
HO4638,chr11,61947384,61948011,627
HO4639,chr11,61948642,61950385,1743
HO4640,chr11,61954733,61956215,1482
HO4641,chr11,61961376,61964425,3049
HO4642,chr11,61966603,61968498,1895
HO4643,chr11,61971183,61972314,1131
HO4644,chr11,61983241,61984046,805
HO4645,chr11,62041810,62043135,1325
HO4646,chr11,62104752,62106233,1481
HO4647,chr11,62123280,62125114,1834
HO4648,chr11,62336926,62338211,1285
HO4649,chr11,62380593,62381577,984
HO4650,chr11,62394643,62395480,837
HO4651,chr11,62399753,62401132,1379
HO4652,chr11,62504236,62506042,1806
HO4653,chr11,62538932,62539713,781
HO4654,chr11,62542578,62543235,657
HO4655,chr11,62545094,62547953,2859
HO4656,chr11,62551629,62552106,477
HO4657,chr11,62552516,62553784,1268
HO4658,chr11,62555310,62556827,1517
HO4659,chr11,62560308,62560994,686
HO4660,chr11,62561399,62562617,1218
HO4661,chr11,62572963,62575609,2646
HO4662,chr11,62590822,62592735,1913
HO4663,chr11,62598842,62599499,657
HO4664,chr11,62600919,62603080,2161
HO4665,chr11,62611368,62614632,3264
HO4666,chr11,62621283,62622803,1520
HO4667,chr11,62645491,62647319,1828
HO4668,chr11,62652288,62653737,1449
HO4669,chr11,62664443,62666476,2033
HO4670,chr11,62670982,62672574,1592
HO4671,chr11,62678378,62679625,1247
HO4672,chr11,62705349,62707706,2357
HO4673,chr11,62708882,62710110,1228
HO4674,chr11,62726452,62728991,2539
HO4675,chr11,62753313,62754607,1294
HO4676,chr11,62760924,62762118,1194
HO4677,chr11,62770598,62772031,1433
HO4678,chr11,62786285,62787905,1620
HO4679,chr11,62791141,62792503,1362
HO4680,chr11,62804062,62806014,1952
HO4681,chr11,62830702,62832814,2112
HO4682,chr11,62839003,62842746,3743
HO4683,chr11,62854951,62856731,1780
HO4684,chr11,62879673,62882069,2396
HO4685,chr11,62908429,62909643,1214
HO4686,chr11,62920876,62922249,1373
HO4687,chr11,62958254,62959405,1151
HO4688,chr11,63017203,63018329,1126
HO4689,chr11,63213622,63214842,1220
HO4690,chr11,63489612,63492347,2735
HO4691,chr11,63613273,63614690,1417
HO4692,chr11,63670209,63672461,2252
HO4693,chr11,63680536,63683250,2714
HO4694,chr11,63761713,63764466,2753
HO4695,chr11,63767450,63770081,2631
HO4696,chr11,63812444,63814712,2268
HO4697,chr11,63838241,63840795,2554
HO4698,chr11,63871857,63873657,1800
HO4699,chr11,63907539,63910383,2844
HO4700,chr11,63916097,63918740,2643
HO4701,chr11,63937866,63939911,2045
HO4702,chr11,63944944,63946247,1303
HO4703,chr11,63974051,63975178,1127
HO4704,chr11,63985487,63987147,1660
HO4705,chr11,63998784,64001185,2401
HO4706,chr11,64006866,64008707,1841
HO4707,chr11,64015773,64016897,1124
HO4708,chr11,64021009,64022829,1820
HO4709,chr11,64027610,64029385,1775
HO4710,chr11,64035217,64037540,2323
HO4711,chr11,64058161,64058961,800
HO4712,chr11,64059464,64061470,2006
HO4713,chr11,64110526,64111638,1112
HO4714,chr11,64118062,64119546,1484
HO4715,chr11,64147904,64148963,1059
HO4716,chr11,64150251,64151221,970
HO4717,chr11,64164477,64166679,2202
HO4718,chr11,64181392,64182056,664
HO4719,chr11,64184659,64187104,2445
HO4720,chr11,64203968,64204967,999
HO4721,chr11,64225224,64226899,1675
HO4722,chr11,64229979,64231146,1167
HO4723,chr11,64233866,64235239,1373
HO4724,chr11,64237324,64237869,545
HO4725,chr11,64239961,64242158,2197
HO4726,chr11,64245616,64246355,739
HO4727,chr11,64246584,64247887,1303
HO4728,chr11,64250846,64252938,2092
HO4729,chr11,64268405,64270809,2404
HO4730,chr11,64271315,64271855,540
HO4731,chr11,64284109,64286683,2574
HO4732,chr11,64291033,64293065,2032
HO4733,chr11,64300163,64301324,1161
HO4734,chr11,64304312,64307143,2831
HO4735,chr11,64316856,64319065,2209
HO4736,chr11,64341744,64343267,1523
HO4737,chr11,64354790,64355592,802
HO4738,chr11,64358208,64360611,2403
HO4739,chr11,64409009,64410480,1471
HO4740,chr11,64414741,64415919,1178
HO4741,chr11,64447786,64449902,2116
HO4742,chr11,64553325,64555865,2540
HO4743,chr11,64566069,64567568,1499
HO4744,chr11,64607609,64609227,1618
HO4745,chr11,64618993,64621178,2185
HO4746,chr11,64637281,64638609,1328
HO4747,chr11,64642398,64644155,1757
HO4748,chr11,64652848,64653597,749
HO4749,chr11,64687094,64689034,1940
HO4750,chr11,64711923,64714229,2306
HO4751,chr11,64722794,64723959,1165
HO4752,chr11,64742293,64744289,1996
HO4753,chr11,64744417,64746376,1959
HO4754,chr11,64759186,64760390,1204
HO4755,chr11,64762842,64763886,1044
HO4756,chr11,64765865,64766700,835
HO4757,chr11,64777388,64779562,2174
HO4758,chr11,64802391,64804158,1767
HO4759,chr11,64809559,64811170,1611
HO4760,chr11,64842907,64845171,2264
HO4761,chr11,64846923,64847472,549
HO4762,chr11,64862807,64864986,2179
HO4763,chr11,64868673,64870180,1507
HO4764,chr11,64876710,64879585,2875
HO4765,chr11,64887399,64889369,1970
HO4766,chr11,64916022,64918368,2346
HO4767,chr11,64923655,64925452,1797
HO4768,chr11,64935054,64936291,1237
HO4769,chr11,65013260,65014940,1680
HO4770,chr11,65022820,65023929,1109
HO4771,chr11,65026977,65027975,998
HO4772,chr11,65040530,65041997,1467
HO4773,chr11,65047221,65048625,1404
HO4774,chr11,65083455,65084889,1434
HO4775,chr11,65095377,65097045,1668
HO4776,chr11,65103620,65105108,1488
HO4777,chr11,65111438,65113635,2197
HO4778,chr11,65116714,65118084,1370
HO4779,chr11,65121389,65122801,1412
HO4780,chr11,65133293,65135591,2298
HO4781,chr11,65180664,65182759,2095
HO4782,chr11,65261170,65263049,1879
HO4783,chr11,65314293,65315924,1631
HO4784,chr11,65316213,65317706,1493
HO4785,chr11,65333313,65335161,1848
HO4786,chr11,65353777,65356115,2338
HO4787,chr11,65366074,65367437,1363
HO4788,chr11,65381690,65383205,1515
HO4789,chr11,65386144,65387098,954
HO4790,chr11,65416215,65416676,461
HO4791,chr11,65417132,65419367,2235
HO4792,chr11,65419891,65420272,381
HO4793,chr11,65421144,65421647,503
HO4794,chr11,65421859,65423405,1546
HO4795,chr11,65454312,65455553,1241
HO4796,chr11,65476724,65478097,1373
HO4797,chr11,65478479,65479773,1294
HO4798,chr11,65487040,65488660,1620
HO4799,chr11,65496386,65498483,2097
HO4800,chr11,65498839,65499240,401
HO4801,chr11,65503953,65504385,432
HO4802,chr11,65506318,65509029,2711
HO4803,chr11,65510476,65511063,587
HO4804,chr11,65524068,65525710,1642
HO4805,chr11,65538787,65541210,2423
HO4806,chr11,65545836,65546966,1130
HO4807,chr11,65550928,65552397,1469
HO4808,chr11,65557028,65559325,2297
HO4809,chr11,65569313,65570608,1295
HO4810,chr11,65571909,65573013,1104
HO4811,chr11,65574056,65574771,715
HO4812,chr11,65584372,65586085,1713
HO4813,chr11,65591785,65592744,959
HO4814,chr11,65606504,65607798,1294
HO4815,chr11,65613450,65614524,1074
HO4816,chr11,65614917,65616580,1663
HO4817,chr11,65637557,65639023,1466
HO4818,chr11,65646671,65647696,1025
HO4819,chr11,65651947,65653602,1655
HO4820,chr11,65661820,65664145,2325
HO4821,chr11,65706130,65706862,732
HO4822,chr11,65711245,65712814,1569
HO4823,chr11,65718994,65720985,1991
HO4824,chr11,65779730,65781719,1989
HO4825,chr11,65786295,65788570,2275
HO4826,chr11,65817361,65818558,1197
HO4827,chr11,65833054,65834335,1281
HO4828,chr11,65849364,65851560,2196
HO4829,chr11,65856904,65858502,1598
HO4830,chr11,65859020,65859787,767
HO4831,chr11,65859969,65861229,1260
HO4832,chr11,65871741,65873985,2244
HO4833,chr11,65884490,65884953,463
HO4834,chr11,65887888,65889385,1497
HO4835,chr11,65890110,65891226,1116
HO4836,chr11,65899094,65900885,1791
HO4837,chr11,65918477,65920273,1796
HO4838,chr11,65960872,65962334,1462
HO4839,chr11,65988729,65989599,870
HO4840,chr11,66001512,66003136,1624
HO4841,chr11,66044915,66045479,564
HO4842,chr11,66048692,66049372,680
HO4843,chr11,66051287,66052728,1441
HO4844,chr11,66069003,66071574,2571
HO4845,chr11,66222124,66223137,1013
HO4846,chr11,66256817,66258779,1962
HO4847,chr11,66266920,66269555,2635
HO4848,chr11,66277507,66279312,1805
HO4849,chr11,66281924,66283122,1198
HO4850,chr11,66288358,66289947,1589
HO4851,chr11,66311440,66313848,2408
HO4852,chr11,66316676,66318599,1923
HO4853,chr11,66335365,66337304,1939
HO4854,chr11,66344584,66345412,828
HO4855,chr11,66346782,66348642,1860
HO4856,chr11,66370930,66372674,1744
HO4857,chr11,66408322,66409535,1213
HO4858,chr11,66419840,66422180,2340
HO4859,chr11,66438017,66439349,1332
HO4860,chr11,66466023,66467578,1555
HO4861,chr11,66478977,66480832,1855
HO4862,chr11,66509987,66511254,1267
HO4863,chr11,66543295,66544136,841
HO4864,chr11,66545543,66547030,1487
HO4865,chr11,66567652,66568813,1161
HO4866,chr11,66592376,66593618,1242
HO4867,chr11,66601915,66602930,1015
HO4868,chr11,66606586,66607812,1226
HO4869,chr11,66615911,66617575,1664
HO4870,chr11,66637510,66639666,2156
HO4871,chr11,66676980,66678809,1829
HO4872,chr11,66694487,66695214,727
HO4873,chr11,66717888,66719206,1318
HO4874,chr11,66719976,66720737,761
HO4875,chr11,66727126,66729158,2032
HO4876,chr11,66744059,66745733,1674
HO4877,chr11,66842363,66844078,1715
HO4878,chr11,66855684,66857586,1902
HO4879,chr11,66957498,66959006,1508
HO4880,chr11,67021777,67024021,2244
HO4881,chr11,67054987,67057183,2196
HO4882,chr11,67117597,67120358,2761
HO4883,chr11,67238915,67241467,2552
HO4884,chr11,67265985,67267657,1672
HO4885,chr11,67288040,67290267,2227
HO4886,chr11,67302097,67304329,2232
HO4887,chr11,67316793,67318536,1743
HO4888,chr11,67352680,67354111,1431
HO4889,chr11,67365563,67367548,1985
HO4890,chr11,67371916,67374635,2719
HO4891,chr11,67390982,67392674,1692
HO4892,chr11,67400759,67402292,1533
HO4893,chr11,67420142,67421593,1451
HO4894,chr11,67427644,67429124,1480
HO4895,chr11,67442694,67444291,1597
HO4896,chr11,67464005,67465174,1169
HO4897,chr11,67468017,67469612,1595
HO4898,chr11,67482392,67483991,1599
HO4899,chr11,67503986,67506394,2408
HO4900,chr11,67507652,67508928,1276
HO4901,chr11,67583342,67585128,1786
HO4902,chr11,67606036,67607624,1588
HO4903,chr11,67629237,67631097,1860
HO4904,chr11,67658521,67659736,1215
HO4905,chr11,67684957,67686429,1472
HO4906,chr11,67804481,67806569,2088
HO4907,chr11,67954410,67956047,1637
HO4908,chr11,68002923,68004428,1505
HO4909,chr11,68029939,68031362,1423
HO4910,chr11,68082755,68083913,1158
HO4911,chr11,68105911,68107096,1185
HO4912,chr11,68120103,68122420,2317
HO4913,chr11,68127807,68129173,1366
HO4914,chr11,68146076,68147697,1621
HO4915,chr11,68212445,68214570,2125
HO4916,chr11,68256149,68258257,2108
HO4917,chr11,68270726,68272689,1963
HO4918,chr11,68297398,68298310,912
HO4919,chr11,68311910,68314086,2176
HO4920,chr11,68459611,68461845,2234
HO4921,chr11,68658454,68659810,1356
HO4922,chr11,68749008,68751859,2851
HO4923,chr11,68838596,68839911,1315
HO4924,chr11,68840043,68842054,2011
HO4925,chr11,68843727,68844336,609
HO4926,chr11,68854079,68856234,2155
HO4927,chr11,68903310,68904930,1620
HO4928,chr11,69010674,69011402,728
HO4929,chr11,69012156,69014938,2782
HO4930,chr11,69048378,69049586,1208
HO4931,chr11,69101135,69101916,781
HO4932,chr11,69131091,69132265,1174
HO4933,chr11,69156788,69158041,1253
HO4934,chr11,69265816,69266587,771
HO4935,chr11,69297030,69298860,1830
HO4936,chr11,69442584,69445159,2575
HO4937,chr11,69524051,69525022,971
HO4938,chr11,69636277,69637067,790
HO4939,chr11,69638817,69639435,618
HO4940,chr11,69640789,69641512,723
HO4941,chr11,69642623,69643777,1154
HO4942,chr11,69643994,69644750,756
HO4943,chr11,69670020,69670836,816
HO4944,chr11,69674349,69675913,1564
HO4945,chr11,69702956,69704913,1957
HO4946,chr11,69867619,69868999,1380
HO4947,chr11,69939019,69940507,1488
HO4948,chr11,70134915,70136245,1330
HO4949,chr11,70202710,70204605,1895
HO4950,chr11,70269757,70271742,1985
HO4951,chr11,70397505,70400072,2567
HO4952,chr11,70567732,70568981,1249
HO4953,chr11,71152434,71153854,1420
HO4954,chr11,71251106,71253715,2609
HO4955,chr11,71447338,71449018,1680
HO4956,chr11,71452293,71453834,1541
HO4957,chr11,71487698,71489633,1935
HO4958,chr11,71638997,71640311,1314
HO4959,chr11,71709624,71710858,1234
HO4960,chr11,71786167,71788277,2110
HO4961,chr11,71813258,71814063,805
HO4962,chr11,71927838,71929586,1748
HO4963,chr11,72001097,72002787,1690
HO4964,chr11,72038018,72039737,1719
HO4965,chr11,72040259,72042154,1895
HO4966,chr11,72079116,72081335,2219
HO4967,chr11,72102228,72103823,1595
HO4968,chr11,72111685,72113180,1495
HO4969,chr11,72222720,72225628,2908
HO4970,chr11,72239223,72241251,2028
HO4971,chr11,72433832,72435039,1207
HO4972,chr11,72589728,72590695,967
HO4973,chr11,72641827,72643734,1907
HO4974,chr11,72676432,72677329,897
HO4975,chr11,72721348,72722780,1432
HO4976,chr11,72725087,72725711,624
HO4977,chr11,72751698,72753010,1312
HO4978,chr11,72758672,72759530,858
HO4979,chr11,72780883,72782837,1954
HO4980,chr11,72793160,72794874,1714
HO4981,chr11,72812617,72815159,2542
HO4982,chr11,72821150,72823141,1991
HO4983,chr11,72831306,72832097,791
HO4984,chr11,73140445,73143361,2916
HO4985,chr11,73177265,73178378,1113
HO4986,chr11,73182553,73183525,972
HO4987,chr11,73217218,73218873,1655
HO4988,chr11,73242162,73243170,1008
HO4989,chr11,73288677,73289793,1116
HO4990,chr11,73306970,73309708,2738
HO4991,chr11,73321564,73324431,2867
HO4992,chr11,73334157,73335854,1697
HO4993,chr11,73342266,73344738,2472
HO4994,chr11,73375791,73377424,1633
HO4995,chr11,73597249,73598953,1704
HO4996,chr11,73647184,73647968,784
HO4997,chr11,73660492,73661662,1170
HO4998,chr11,73759356,73761784,2428
HO4999,chr11,73778955,73780005,1050
HO5000,chr11,73787266,73788712,1446
HO5001,chr11,73875725,73877536,1811
HO5002,chr11,73981842,73983869,2027
HO5003,chr11,74169942,74172174,2232
HO5004,chr11,74310828,74312098,1270
HO5005,chr11,74397253,74399187,1934
HO5006,chr11,74442652,74444798,2146
HO5007,chr11,74466681,74468333,1652
HO5008,chr11,74473394,74475024,1630
HO5009,chr11,74492711,74494440,1729
HO5010,chr11,74581779,74582696,917
HO5011,chr11,74591514,74593546,2032
HO5012,chr11,74672598,74673820,1222
HO5013,chr11,74681111,74682549,1438
HO5014,chr11,74682839,74684241,1402
HO5015,chr11,74696465,74697731,1266
HO5016,chr11,74707681,74708750,1069
HO5017,chr11,74726286,74726899,613
HO5018,chr11,74730555,74731824,1269
HO5019,chr11,74748053,74749873,1820
HO5020,chr11,74948447,74950355,1908
HO5021,chr11,74988183,74989642,1459
HO5022,chr11,75195012,75195776,764
HO5023,chr11,75214061,75215081,1020
HO5024,chr11,75240189,75242330,2141
HO5025,chr11,75248285,75249020,735
HO5026,chr11,75339773,75341093,1320
HO5027,chr11,75342936,75343728,792
HO5028,chr11,75350518,75352662,2144
HO5029,chr11,75399009,75401326,2317
HO5030,chr11,75428069,75428612,543
HO5031,chr11,75429667,75431179,1512
HO5032,chr11,75524674,75526651,1977
HO5033,chr11,75539188,75540514,1326
HO5034,chr11,75547371,75548265,894
HO5035,chr11,75553951,75554999,1048
HO5036,chr11,75561607,75563626,2019
HO5037,chr11,75563864,75564422,558
HO5038,chr11,75582289,75584497,2208
HO5039,chr11,75592755,75594875,2120
HO5040,chr11,75667030,75669159,2129
HO5041,chr11,75768011,75769802,1791
HO5042,chr11,75814101,75816278,2177
HO5043,chr11,76185414,76187121,1707
HO5044,chr11,76206258,76206941,683
HO5045,chr11,76207502,76207937,435
HO5046,chr11,76208532,76209922,1390
HO5047,chr11,76210014,76211067,1053
HO5048,chr11,76234248,76236699,2451
HO5049,chr11,76281265,76283527,2262
HO5050,chr11,76380017,76381854,1837
HO5051,chr11,76443437,76446095,2658
HO5052,chr11,76602261,76602921,660
HO5053,chr11,76610407,76611482,1075
HO5054,chr11,76669793,76671394,1601
HO5055,chr11,76751983,76754121,2138
HO5056,chr11,76765592,76766402,810
HO5057,chr11,76767793,76769388,1595
HO5058,chr11,76782377,76784859,2482
HO5059,chr11,76798239,76799647,1408
HO5060,chr11,76860231,76861938,1707
HO5061,chr11,76962249,76963663,1414
HO5062,chr11,77039224,77040672,1448
HO5063,chr11,77045828,77046520,692
HO5064,chr11,77046963,77048006,1043
HO5065,chr11,77052449,77054456,2007
HO5066,chr11,77065805,77067794,1989
HO5067,chr11,77126128,77128544,2416
HO5068,chr11,77130928,77131622,694
HO5069,chr11,77139952,77140900,948
HO5070,chr11,77147514,77148558,1044
HO5071,chr11,77191367,77192475,1108
HO5072,chr11,77410911,77412316,1405
HO5073,chr11,77472746,77474781,2035
HO5074,chr11,77570687,77572690,2003
HO5075,chr11,77588719,77590937,2218
HO5076,chr11,77636459,77638176,1717
HO5077,chr11,77819131,77821886,2755
HO5078,chr11,77993721,77995347,1626
HO5079,chr11,78022037,78023643,1606
HO5080,chr11,78030015,78031120,1105
HO5081,chr11,78038627,78040378,1751
HO5082,chr11,78045444,78046694,1250
HO5083,chr11,78078485,78080252,1767
HO5084,chr11,78138851,78140663,1812
HO5085,chr11,78187275,78189239,1964
HO5086,chr11,78364863,78365967,1104
HO5087,chr11,78416223,78418574,2351
HO5088,chr11,78573473,78575469,1996
HO5089,chr11,78961171,78962767,1596
HO5090,chr11,79082543,79083728,1185
HO5091,chr11,79436995,79438561,1566
HO5092,chr11,79438569,79441846,3277
HO5093,chr11,79852015,79853801,1786
HO5094,chr11,82695459,82696082,623
HO5095,chr11,82732344,82734174,1830
HO5096,chr11,82790658,82792136,1478
HO5097,chr11,82899233,82901935,2702
HO5098,chr11,83070176,83073076,2900
HO5099,chr11,83156053,83158508,2455
HO5100,chr11,83192773,83194932,2159
HO5101,chr11,83284807,83286714,1907
HO5102,chr11,83723909,83725557,1648
HO5103,chr11,85627084,85629190,2106
HO5104,chr11,85642948,85643966,1018
HO5105,chr11,85647164,85648492,1328
HO5106,chr11,85663061,85665386,2325
HO5107,chr11,85682389,85683100,711
HO5108,chr11,85684909,85686548,1639
HO5109,chr11,85809811,85811816,2005
HO5110,chr11,85854302,85855849,1547
HO5111,chr11,86041307,86042287,980
HO5112,chr11,86067195,86070106,2911
HO5113,chr11,86244066,86246104,2038
HO5114,chr11,86301610,86303459,1849
HO5115,chr11,86374122,86375344,1222
HO5116,chr11,86422411,86424250,1839
HO5117,chr11,86517833,86519900,2067
HO5118,chr11,86523820,86525010,1190
HO5119,chr11,86606361,86608729,2368
HO5120,chr11,86671008,86672746,1738
HO5121,chr11,86799553,86801501,1948
HO5122,chr11,86938665,86941686,3021
HO5123,chr11,86954184,86956670,2486
HO5124,chr11,87037025,87038606,1581
HO5125,chr11,88174460,88175934,1474
HO5126,chr11,88250336,88251703,1367
HO5127,chr11,88336702,88338754,2052
HO5128,chr11,88508231,88509665,1434
HO5129,chr11,89490628,89492131,1503
HO5130,chr11,90133806,90135722,1916
HO5131,chr11,90221822,90223610,1788
HO5132,chr11,90234441,90235895,1454
HO5133,chr11,91163414,91164801,1387
HO5134,chr11,91867803,91868866,1063
HO5135,chr11,91931429,91932882,1453
HO5136,chr11,92224003,92227499,3496
HO5137,chr11,92494764,92495797,1033
HO5138,chr11,92804038,92805099,1061
HO5139,chr11,93196804,93198597,1793
HO5140,chr11,93236406,93237567,1161
HO5141,chr11,93329821,93331033,1212
HO5142,chr11,93541813,93543972,2159
HO5143,chr11,93660822,93662269,1447
HO5144,chr11,93739964,93742286,2322
HO5145,chr11,93783671,93785319,1648
HO5146,chr11,93849552,93850717,1165
HO5147,chr11,93973019,93974110,1091
HO5148,chr11,94128064,94130270,2206
HO5149,chr11,94400702,94402089,1387
HO5150,chr11,94492623,94494601,1978
HO5151,chr11,94511904,94512968,1064
HO5152,chr11,94543446,94545750,2304
HO5153,chr11,94739896,94741701,1805
HO5154,chr11,94767556,94770226,2670
HO5155,chr11,94789144,94790213,1069
HO5156,chr11,94972835,94974266,1431
HO5157,chr11,95066550,95068901,2351
HO5158,chr11,95074468,95075684,1216
HO5159,chr11,95076280,95077373,1093
HO5160,chr11,95088967,95090662,1695
HO5161,chr11,95134333,95135451,1118
HO5162,chr11,95149484,95151871,2387
HO5163,chr11,95229941,95232650,2709
HO5164,chr11,95253822,95255957,2135
HO5165,chr11,95295983,95297149,1166
HO5166,chr11,95337020,95339897,2877
HO5167,chr11,95644483,95645753,1270
HO5168,chr11,95704737,95705905,1168
HO5169,chr11,95788684,95791482,2798
HO5170,chr11,95923064,95924703,1639
HO5171,chr11,96242362,96243907,1545
HO5172,chr11,96306131,96308061,1930
HO5173,chr11,96341319,96343590,2271
HO5174,chr11,96388768,96390660,1892
HO5175,chr11,96463670,96465127,1457
HO5176,chr11,96815386,96817802,2416
HO5177,chr11,97636546,97637948,1402
HO5178,chr11,97739530,97741089,1559
HO5179,chr11,98379607,98380617,1010
HO5180,chr11,99019498,99021421,1923
HO5181,chr11,99069647,99070431,784
HO5182,chr11,100403217,100404743,1526
HO5183,chr11,100686209,100688123,1914
HO5184,chr11,101126745,101129963,3218
HO5185,chr11,101582203,101584402,2199
HO5186,chr11,101914185,101916007,1822
HO5187,chr11,102046689,102048418,1729
HO5188,chr11,102109464,102112354,2890
HO5189,chr11,102267517,102269385,1868
HO5190,chr11,102287520,102290056,2536
HO5191,chr11,102317009,102317949,940
HO5192,chr11,102345762,102348353,2591
HO5193,chr11,102384318,102385857,1539
HO5194,chr11,102451142,102453560,2418
HO5195,chr11,103090914,103092634,1720
HO5196,chr11,103108915,103110302,1387
HO5197,chr11,104162992,104164563,1571
HO5198,chr11,104528708,104530009,1301
HO5199,chr11,104967525,104969666,2141
HO5200,chr11,105609199,105612262,3063
HO5201,chr11,106021182,106023123,1941
HO5202,chr11,106076185,106078426,2241
HO5203,chr11,107017145,107019476,2331
HO5204,chr11,107456832,107458326,1494
HO5205,chr11,107564775,107566082,1307
HO5206,chr11,107590479,107592466,1987
HO5207,chr11,107833239,107834435,1196
HO5208,chr11,107857760,107859958,2198
HO5209,chr11,107927525,107929414,1889
HO5210,chr11,108008464,108010489,2025
HO5211,chr11,108115201,108116174,973
HO5212,chr11,108121011,108122493,1482
HO5213,chr11,108220961,108223923,2962
HO5214,chr11,108400592,108402243,1651
HO5215,chr11,108466436,108468402,1966
HO5216,chr11,108496935,108498756,1821
HO5217,chr11,108592429,108594282,1853
HO5218,chr11,108664241,108665539,1298
HO5219,chr11,109421796,109423930,2134
HO5220,chr11,109676843,109678379,1536
HO5221,chr11,109945912,109946915,1003
HO5222,chr11,110091924,110094301,2377
HO5223,chr11,110295508,110297156,1648
HO5224,chr11,110365997,110367803,1806
HO5225,chr11,110376415,110377419,1004
HO5226,chr11,110429385,110431608,2223
HO5227,chr11,110530412,110531916,1504
HO5228,chr11,110564552,110566225,1673
HO5229,chr11,110710314,110713677,3363
HO5230,chr11,110762653,110764308,1655
HO5231,chr11,110921224,110922352,1128
HO5232,chr11,111229695,111230806,1111
HO5233,chr11,111298444,111300018,1574
HO5234,chr11,111331568,111333104,1536
HO5235,chr11,111416909,111418173,1264
HO5236,chr11,111422644,111423354,710
HO5237,chr11,111539505,111542143,2638
HO5238,chr11,111601692,111603714,2022
HO5239,chr11,111765248,111767282,2034
HO5240,chr11,111870582,111872038,1456
HO5241,chr11,111878084,111879877,1793
HO5242,chr11,111926221,111927672,1451
HO5243,chr11,111936614,111938393,1779
HO5244,chr11,111976498,111978728,2230
HO5245,chr11,112024108,112026069,1961
HO5246,chr11,112073467,112075005,1538
HO5247,chr11,112085883,112087420,1537
HO5248,chr11,112174726,112175967,1241
HO5249,chr11,112225859,112227395,1536
HO5250,chr11,112249770,112250989,1219
HO5251,chr11,112253100,112253926,826
HO5252,chr11,112279773,112280881,1108
HO5253,chr11,112289600,112290879,1279
HO5254,chr11,112321383,112322760,1377
HO5255,chr11,112784020,112786204,2184
HO5256,chr11,112881182,112881998,816
HO5257,chr11,112960886,112963659,2773
HO5258,chr11,113135131,113136044,913
HO5259,chr11,113161364,113162900,1536
HO5260,chr11,113193497,113194666,1169
HO5261,chr11,113313999,113315314,1315
HO5262,chr11,113401370,113402096,726
HO5263,chr11,113474125,113475753,1628
HO5264,chr11,113772850,113774213,1363
HO5265,chr11,113874534,113876089,1555
HO5266,chr11,113974707,113975688,981
HO5267,chr11,114035653,114036760,1107
HO5268,chr11,114056849,114058488,1639
HO5269,chr11,114058898,114061713,2815
HO5270,chr11,114159522,114160695,1173
HO5271,chr11,114162454,114164176,1722
HO5272,chr11,114178727,114180773,2046
HO5273,chr11,114232459,114234019,1560
HO5274,chr11,114243517,114245334,1817
HO5275,chr11,114399595,114401107,1512
HO5276,chr11,114439062,114440715,1653
HO5277,chr11,114775496,114776732,1236
HO5278,chr11,115496720,115497754,1034
HO5279,chr11,115501949,115505546,3597
HO5280,chr11,115589361,115590718,1357
HO5281,chr11,115605839,115608262,2423
HO5282,chr11,115658473,115660777,2304
HO5283,chr11,115695183,115697225,2042
HO5284,chr11,115759088,115761233,2145
HO5285,chr11,116096033,116097263,1230
HO5286,chr11,116111765,116112646,881
HO5287,chr11,116192685,116194461,1776
HO5288,chr11,116312431,116313559,1128
HO5289,chr11,116357463,116358568,1105
HO5290,chr11,116387421,116388734,1313
HO5291,chr11,116427468,116428756,1288
HO5292,chr11,116499223,116501490,2267
HO5293,chr11,116578976,116581286,2310
HO5294,chr11,116731984,116733054,1070
HO5295,chr11,116771850,116773759,1909
HO5296,chr11,116787037,116788530,1493
HO5297,chr11,116835073,116836523,1450
HO5298,chr11,116928447,116930717,2270
HO5299,chr11,117042160,117043336,1176
HO5300,chr11,117097168,117099301,2133
HO5301,chr11,117099624,117100108,484
HO5302,chr11,117143305,117145947,2642
HO5303,chr11,117177981,117180434,2453
HO5304,chr11,117198716,117199843,1127
HO5305,chr11,117231391,117233800,2409
HO5306,chr11,117299015,117301215,2200
HO5307,chr11,117314101,117316685,2584
HO5308,chr11,117327344,117329218,1874
HO5309,chr11,117442875,117445564,2689
HO5310,chr11,117457203,117459000,1797
HO5311,chr11,117527172,117529142,1970
HO5312,chr11,117663181,117664333,1152
HO5313,chr11,117795661,117797575,1914
HO5314,chr11,117808867,117809850,983
HO5315,chr11,117816043,117818445,2402
HO5316,chr11,117823222,117825189,1967
HO5317,chr11,117833175,117834269,1094
