chromosome,start,end,peaks,peak_count,producer
chr11,125228445,125229393,HO7617_XX,1,only XX
chr11,125303316,125304582,HO7619_XX,1,only XX
chr11,125345340,125346652,HO7621_XX,1,only XX
chr11,125348216,125349082,HO7622_XX,1,only XX
chr11,125373525,125374347,HO7625_XX,1,only XX
chr11,125428839,125429530,HO7631_XX,1,only XX
chr11,125433157,125434003,HO7632_XX,1,only XX
chr11,125451091,125452993,"HO5109_PS,HO7633_XX",2,"only XX, only PS"
chr11,125931001,125932038,HO7644_XX,1,only XX
chr11,125941282,125942362,HO7645_XX,1,only XX
chr11,126104198,126104833,HO7652_XX,1,only XX
chr11,126132062,126132690,HO7657_XX,1,only XX
chr11,126146281,126148146,HO7659_XX,1,only XX
chr11,126246293,126247138,HO7662_XX,1,only XX
chr11,126310164,126311022,"HO5129_PS,HO7666_XX",2,"only XX, only PS"
chr11,126373010,126374120,"HO5135_PS,HO7670_XX",2,"only XX, only PS"
chr11,126394053,126396026,"HO5137_PS,HO7671_XX",2,"only XX, only PS"
chr11,126423585,126424435,HO7673_XX,1,only XX
chr11,126451691,126453168,HO7675_XX,1,only XX
chr11,126480458,126481095,"HO5141_PS,HO7677_XX",2,"only XX, only PS"
chr11,127273651,127274664,HO7684_XX,1,only XX
chr11,127627718,127628650,HO7685_XX,1,only XX
chr11,127943521,127944520,HO7686_XX,1,only XX
chr11,127948988,127949828,HO7687_XX,1,only XX
chr11,128021233,128022262,HO7688_XX,1,only XX
chr11,128451093,128452212,"HO5144_PS,HO7689_XX",2,"only XX, only PS"
chr11,128686702,128687687,HO7692_XX,1,only XX
chr11,128715499,128717387,HO7694_XX,1,only XX
chr11,128728645,128729898,HO7695_XX,1,only XX
chr11,128776108,128777875,HO7696_XX,1,only XX
chr11,128886335,128886728,HO7698_XX,1,only XX
chr11,128894603,128894945,HO7700_XX,1,only XX
chr11,128924219,128925499,HO7702_XX,1,only XX
chr11,128936519,128937440,HO7703_XX,1,only XX
chr11,129288627,129289852,HO7705_XX,1,only XX
chr11,129295386,129296435,HO7706_XX,1,only XX
chr11,129322730,129323633,HO7707_XX,1,only XX
chr11,129363925,129364636,"HO5152_PS,HO7709_XX",2,"only XX, only PS"
chr11,129372389,129373695,HO7710_XX,1,only XX
chr11,129374017,129374675,HO7711_XX,1,only XX
chr11,129611830,129613388,HO7713_XX,1,only XX
chr11,129778629,129780277,HO7716_XX,1,only XX
chr11,129815418,129816544,"HO5159_PS,HO7717_XX",2,"only XX, only PS"
chr11,129923079,129923755,HO7721_XX,1,only XX
chr11,129949952,129951904,"HO5162_PS,HO7722_XX",2,"only XX, only PS"
chr11,130246294,130247736,HO7730_XX,1,only XX
chr11,130383050,130384320,HO7732_XX,1,only XX
chr11,130402842,130403857,HO7734_XX,1,only XX
chr11,130677218,130677901,HO7738_XX,1,only XX
chr11,130827383,130828160,"HO5170_PS,HO7740_XX",2,"only XX, only PS"
chr11,131029951,131031622,HO7743_XX,1,only XX
chr11,131137609,131139111,HO7744_XX,1,only XX
chr11,131157722,131158552,HO7745_XX,1,only XX
chr11,131330662,131331846,HO7749_XX,1,only XX
chr11,131370161,131372001,HO7750_XX,1,only XX
chr11,131503974,131504918,HO7751_XX,1,only XX
chr11,131529393,131530756,HO7752_XX,1,only XX
chr11,131615699,131617272,HO7753_XX,1,only XX
chr11,131633266,131635369,HO7754_XX,1,only XX
chr11,131687691,131688365,HO7756_XX,1,only XX
chr11,131690996,131692035,HO7757_XX,1,only XX
chr11,131802257,131803039,HO7759_XX,1,only XX
chr11,131923992,131925332,HO7761_XX,1,only XX
chr11,132125698,132127935,HO7762_XX,1,only XX
chr11,132265964,132267766,HO7763_XX,1,only XX
chr11,132920170,132921358,HO7766_XX,1,only XX
chr11,133228112,133229350,HO7770_XX,1,only XX
chr11,133579229,133580160,HO7771_XX,1,only XX
chr11,133927324,133928933,"HO5178_PS,HO7773_XX",2,"only XX, only PS"
chr11,133950814,133952215,"HO5181_PS,HO7775_XX",2,"only XX, only PS"
chr11,134026056,134027249,HO7777_XX,1,only XX
chr11,134139254,134140145,"HO5190_PS,HO7783_XX",2,"only XX, only PS"
chr11,134359990,134360650,"HO5196_PS,HO7788_XX",2,"only XX, only PS"
chr11,134643531,134645024,HO7790_XX,1,only XX
chr11,134741356,134743733,HO7791_XX,1,only XX
chr11,134748363,134749621,HO7792_XX,1,only XX
chr11,134753371,134754411,HO7793_XX,1,only XX
chr11,134791025,134792380,HO7794_XX,1,only XX
chr11,134868367,134869029,HO7795_XX,1,only XX
chr12,98673,99894,HO7799_XX,1,only XX
chr12,108056,108974,HO7800_XX,1,only XX
chr12,152873,153546,HO7802_XX,1,only XX
chr12,211945,214199,HO7807_XX,1,only XX
chr12,448635,449651,HO7813_XX,1,only XX
chr12,501789,503734,HO7815_XX,1,only XX
chr12,541386,543185,"HO5206_PS,HO7816_XX",2,"only XX, only PS"
chr12,545954,547341,"HO5207_PS,HO7817_XX",2,"only XX, only PS"
chr12,575677,576663,"HO5209_PS,HO7819_XX",2,"only XX, only PS"
chr12,591043,592368,"HO5210_PS,HO7820_XX",2,"only XX, only PS"
chr12,1115453,1116455,HO7827_XX,1,only XX
chr12,1473515,1475254,HO7828_XX,1,only XX
chr12,1501835,1503127,HO7829_XX,1,only XX
chr12,1590303,1590953,HO7832_XX,1,only XX
chr12,1643912,1645210,HO7836_XX,1,only XX
chr12,1662691,1663401,"HO5225_PS,HO7838_XX",2,"only XX, only PS"
chr12,1800175,1800927,HO7841_XX,1,only XX
chr12,1804156,1804862,"HO5228_PS,HO7842_XX",2,"only XX, only PS"
chr12,1932119,1932785,HO7846_XX,1,only XX
chr12,1939514,1940333,HO7848_XX,1,only XX
chr12,2324280,2324897,HO7852_XX,1,only XX
chr12,2353895,2354764,HO7853_XX,1,only XX
chr12,2582644,2583588,HO7854_XX,1,only XX
chr12,2682262,2683495,HO7855_XX,1,only XX
chr12,2783480,2784724,HO7858_XX,1,only XX
chr12,2944005,2944960,HO7866_XX,1,only XX
chr12,3041174,3041932,"HO5243_PS,HO7870_XX",2,"only XX, only PS"
chr12,3104634,3105638,HO7873_XX,1,only XX
chr12,3116498,3117814,HO7875_XX,1,only XX
chr12,3118454,3118981,HO7876_XX,1,only XX
chr12,3135399,3135820,HO7879_XX,1,only XX
chr12,3150555,3152723,HO7881_XX,1,only XX
chr12,3171955,3173385,HO7882_XX,1,only XX
chr12,3189434,3190559,HO7883_XX,1,only XX
chr12,3274285,3275796,HO7890_XX,1,only XX
chr12,3283575,3285267,HO7891_XX,1,only XX
chr12,3293587,3294967,HO7892_XX,1,only XX
chr12,3341443,3342581,HO7894_XX,1,only XX
chr12,3668135,3669065,HO7898_XX,1,only XX
chr12,3680876,3681807,HO7899_XX,1,only XX
chr12,3961616,3963343,"HO5256_PS,HO7903_XX",2,"only XX, only PS"
chr12,3999196,4000157,HO7904_XX,1,only XX
chr12,4133797,4135461,HO7906_XX,1,only XX
chr12,4280256,4281057,HO7914_XX,1,only XX
chr12,5034392,5035645,HO7924_XX,1,only XX
chr12,5428249,5429061,HO7926_XX,1,only XX
chr12,5988183,5989140,HO7929_XX,1,only XX
chr12,6053329,6054092,"HO5276_PS,HO7930_XX",2,"only XX, only PS"
chr12,6056267,6057342,HO7931_XX,1,only XX
chr12,6294602,6295590,HO7939_XX,1,only XX
chr12,6322404,6324161,HO7941_XX,1,only XX
chr12,6370850,6371485,HO7945_XX,1,only XX
chr12,6506730,6508329,"HO5295_PS,HO7953_XX",2,"only XX, only PS"
chr12,6529020,6529655,HO7954_XX,1,only XX
chr12,6547665,6548804,HO7958_XX,1,only XX
chr12,6552977,6553517,"HO5297_PS,HO7959_XX",2,"only XX, only PS"
chr12,6630568,6632092,HO7968_XX,1,only XX
chr12,6767602,6768000,HO7977_XX,1,only XX
chr12,6769087,6769309,HO7978_XX,1,only XX
chr12,6773191,6774219,HO7979_XX,1,only XX
chr12,6792075,6793461,HO7981_XX,1,only XX
chr12,6835378,6836052,HO7985_XX,1,only XX
chr12,7162425,7163149,HO8007_XX,1,only XX
chr12,7439599,7440494,"HO5336_PS,HO8009_XX",2,"only XX, only PS"
chr12,7859513,7860871,HO8013_XX,1,only XX
chr12,8319981,8321281,HO8027_XX,1,only XX
chr12,8890238,8891140,"HO5358_PS,HO8034_XX",2,"only XX, only PS"
chr12,9750375,9752039,HO8040_XX,1,only XX
chr12,11546661,11547682,HO8052_XX,1,only XX
chr12,11758091,11759443,HO8055_XX,1,only XX
chr12,11795287,11796446,HO8056_XX,1,only XX
chr12,11826415,11827929,"HO5380_PS,HO8058_XX",2,"only XX, only PS"
chr12,11894674,11895642,HO8061_XX,1,only XX
chr12,12319392,12320827,HO8064_XX,1,only XX
chr12,12655617,12656617,HO8073_XX,1,only XX
chr12,12714167,12714921,HO8076_XX,1,only XX
chr12,12801712,12802708,HO8081_XX,1,only XX
chr12,12802950,12803553,HO8082_XX,1,only XX
chr12,12884741,12885782,HO8084_XX,1,only XX
chr12,12915870,12917186,HO8086_XX,1,only XX
chr12,12926711,12928028,"HO5400_PS,HO8087_XX",2,"only XX, only PS"
chr12,12933832,12935456,HO8088_XX,1,only XX
chr12,13097800,13098792,HO8092_XX,1,only XX
chr12,13171554,13172482,HO8095_XX,1,only XX
chr12,13178574,13180104,HO8096_XX,1,only XX
chr12,13195767,13197320,HO8097_XX,1,only XX
chr12,13211477,13212461,HO8098_XX,1,only XX
chr12,14366884,14367612,HO8106_XX,1,only XX
chr12,14948441,14949165,HO8114_XX,1,only XX
chr12,16324575,16325844,HO8122_XX,1,only XX
chr12,16604146,16605195,HO8124_XX,1,only XX
chr12,21751100,21752121,HO8136_XX,1,only XX
chr12,24745759,24747698,HO8146_XX,1,only XX
chr12,24921054,24922207,HO8148_XX,1,only XX
chr12,24943885,24944595,HO8150_XX,1,only XX
chr12,25630288,25631571,"HO5445_PS,HO8157_XX",2,"only XX, only PS"
chr12,26134661,26135752,HO8162_XX,1,only XX
chr12,26233343,26235150,"HO5452_PS,HO8165_XX",2,"only XX, only PS"
chr12,26271464,26272404,"HO5453_PS,HO8166_XX",2,"only XX, only PS"
chr12,26744644,26745439,HO8168_XX,1,only XX
chr12,26845688,26846705,HO8170_XX,1,only XX
chr12,26870106,26871484,HO8171_XX,1,only XX
chr12,26884410,26885297,HO8172_XX,1,only XX
chr12,27291245,27292296,"HO5462_PS,HO8178_XX",2,"only XX, only PS"
chr12,27660939,27661760,HO8184_XX,1,only XX
chr12,27819301,27820269,HO8188_XX,1,only XX
chr12,29639869,29641487,"HO5475_PS,HO8195_XX",2,"only XX, only PS"
chr12,30169589,30170749,HO8197_XX,1,only XX
chr12,30200624,30201972,HO8198_XX,1,only XX
chr12,31234880,31235657,HO8208_XX,1,only XX
chr12,31402943,31403528,HO8212_XX,1,only XX
chr12,31570682,31571242,HO8213_XX,1,only XX
chr12,31636222,31637048,HO8216_XX,1,only XX
chr12,32436703,32437907,HO8227_XX,1,only XX
chr12,32501758,32503230,"HO5501_PS,HO8228_XX",2,"only XX, only PS"
chr12,32901356,32902032,HO8234_XX,1,only XX
chr12,38137897,38139206,HO8240_XX,1,only XX
chr12,39125273,39126447,HO8243_XX,1,only XX
chr12,39327186,39328734,"HO5516_PS,HO8246_XX",2,"only XX, only PS"
chr12,40054378,40055518,HO8249_XX,1,only XX
chr12,40792535,40794434,HO8253_XX,1,only XX
chr12,41189404,41190696,HO8255_XX,1,only XX
chr12,41647979,41649494,HO8257_XX,1,only XX
chr12,42023704,42024538,HO8259_XX,1,only XX
chr12,42502570,42504748,HO8265_XX,1,only XX
chr12,45356890,45358416,HO8275_XX,1,only XX
chr12,46209777,46211391,HO8283_XX,1,only XX
chr12,46259999,46261014,HO8284_XX,1,only XX
chr12,46356567,46358357,HO8287_XX,1,only XX
chr12,46942443,46943346,HO8293_XX,1,only XX
chr12,47200353,47201772,HO8296_XX,1,only XX
chr12,47715136,47716366,HO8299_XX,1,only XX
chr12,47729990,47730881,HO8301_XX,1,only XX
chr12,47778887,47779760,HO8308_XX,1,only XX
chr12,47807872,47808783,HO8310_XX,1,only XX
chr12,47816462,47817486,HO8312_XX,1,only XX
chr12,47827998,47829913,HO8314_XX,1,only XX
chr12,48189298,48190009,HO8331_XX,1,only XX
chr12,48212326,48214246,HO8333_XX,1,only XX
chr12,48419664,48420812,HO8336_XX,1,only XX
chr12,48422042,48422448,HO8337_XX,1,only XX
chr12,48795402,48796343,HO8342_XX,1,only XX
chr12,48883021,48884363,HO8348_XX,1,only XX
chr12,49214589,49215668,"HO5604_PS,HO8369_XX",2,"only XX, only PS"
chr12,49294898,49295758,HO8373_XX,1,only XX
chr12,49339268,49339799,HO8378_XX,1,only XX
chr12,49346056,49346966,HO8381_XX,1,only XX
chr12,49543494,49544513,HO8385_XX,1,only XX
chr12,49698336,49699613,HO8392_XX,1,only XX
chr12,49789885,49790491,HO8395_XX,1,only XX
chr12,49891757,49892724,HO8401_XX,1,only XX
chr12,49960868,49962273,HO8404_XX,1,only XX
chr12,49974000,49975384,HO8406_XX,1,only XX
chr12,49983565,49984713,HO8407_XX,1,only XX
chr12,49985536,49986265,HO8408_XX,1,only XX
chr12,49987507,49988303,HO8409_XX,1,only XX
chr12,50055812,50056810,HO8412_XX,1,only XX
chr12,50062734,50063562,HO8414_XX,1,only XX
chr12,50070162,50071016,HO8415_XX,1,only XX
chr12,50842258,50843332,HO8426_XX,1,only XX
chr12,51386133,51387011,HO8437_XX,1,only XX
chr12,51419396,51420224,HO8440_XX,1,only XX
chr12,51855634,51856605,HO8448_XX,1,only XX
chr12,51904899,51908038,HO8451_XX,1,only XX
chr12,52014419,52016068,HO8456_XX,1,only XX
chr12,52020554,52021060,HO8457_XX,1,only XX
chr12,52029665,52030018,HO8460_XX,1,only XX
chr12,52052432,52052899,"HO5674_PS,HO8465_XX",2,"only XX, only PS"
chr12,52074973,52075704,"HO5680_PS,HO8474_XX",2,"only XX, only PS"
chr12,52079342,52080157,HO8475_XX,1,only XX
chr12,52151763,52152604,HO8479_XX,1,only XX
chr12,52156627,52157353,HO8480_XX,1,only XX
chr12,52182983,52183891,HO8482_XX,1,only XX
chr12,52232533,52234564,HO8487_XX,1,only XX
chr12,52243218,52245019,HO8488_XX,1,only XX
chr12,52258075,52258949,HO8489_XX,1,only XX
chr12,52372330,52373047,HO8493_XX,1,only XX
chr12,52422974,52424519,HO8494_XX,1,only XX
chr12,52713795,52714888,HO8497_XX,1,only XX
chr12,52907022,52907547,HO8505_XX,1,only XX
chr12,52912586,52913842,HO8506_XX,1,only XX
chr12,52952049,52952462,HO8510_XX,1,only XX
chr12,52952892,52953746,HO8511_XX,1,only XX
chr12,53049641,53050177,HO8518_XX,1,only XX
chr12,53052537,53053276,HO8519_XX,1,only XX
chr12,53063579,53064775,HO8522_XX,1,only XX
chr12,53159011,53160306,HO8526_XX,1,only XX
chr12,53189910,53190557,HO8529_XX,1,only XX
chr12,53352244,53353180,HO8541_XX,1,only XX
chr12,53414711,53416347,HO8544_XX,1,only XX
chr12,53623558,53624289,HO8554_XX,1,only XX
chr12,53743205,53743924,HO8560_XX,1,only XX
chr12,53927095,53928798,HO8563_XX,1,only XX
chr12,54021567,54021940,HO8573_XX,1,only XX
chr12,54028221,54029015,HO8574_XX,1,only XX
chr12,54030819,54031771,HO8575_XX,1,only XX
chr12,54089775,54090800,HO8580_XX,1,only XX
chr12,54112139,54112733,HO8581_XX,1,only XX
chr12,54140635,54142484,HO8583_XX,1,only XX
chr12,54201074,54201790,HO8590_XX,1,only XX
chr12,54207437,54208391,HO8591_XX,1,only XX
chr12,54217590,54218303,HO8594_XX,1,only XX
chr12,54219898,54220450,HO8595_XX,1,only XX
chr12,54227432,54228988,HO8596_XX,1,only XX
chr12,54248177,54249794,HO8597_XX,1,only XX
chr12,54285277,54286286,HO8601_XX,1,only XX
chr12,54329713,54330628,HO8604_XX,1,only XX
chr12,54350364,54351024,HO8606_XX,1,only XX
chr12,54371524,54372370,HO8612_XX,1,only XX
chr12,55645944,55646902,"HO5758_PS,HO8624_XX",2,"only XX, only PS"
chr12,55719929,55720543,HO8630_XX,1,only XX
chr12,55745205,55746253,HO8634_XX,1,only XX
chr12,55901203,55902415,"HO5770_PS,HO8637_XX",2,"only XX, only PS"
chr12,56046781,56047858,"HO5781_PS,HO8647_XX",2,"only XX, only PS"
chr12,56081157,56082109,"HO5783_PS,HO8649_XX",2,"only XX, only PS"
chr12,56163437,56163916,HO8658_XX,1,only XX
chr12,56565246,56566457,HO8675_XX,1,only XX
chr12,56610584,56612158,"HO5810_PS,HO8677_XX",2,"only XX, only PS"
chr12,57026535,57028261,HO8686_XX,1,only XX
chr12,57069138,57069998,"HO5822_PS,HO8687_XX",2,"only XX, only PS"
chr12,57141527,57143280,"HO5828_PS,HO8695_XX",2,"only XX, only PS"
chr12,57239965,57240765,HO8707_XX,1,only XX
chr12,57452012,57453228,"HO5841_PS,HO8712_XX",2,"only XX, only PS"
chr12,57455936,57456420,HO8713_XX,1,only XX
chr12,57627363,57628482,HO8727_XX,1,only XX
chr12,57814023,57815473,HO8739_XX,1,only XX
chr12,57831210,57832123,HO8740_XX,1,only XX
chr12,57834409,57834827,HO8741_XX,1,only XX
chr12,57887970,57889958,"HO5868_PS,HO8746_XX",2,"only XX, only PS"
chr12,58924849,58926202,"HO5875_PS,HO8754_XX",2,"only XX, only PS"
chr12,62919634,62920694,HO8764_XX,1,only XX
chr12,64239892,64241067,HO8772_XX,1,only XX
chr12,64549406,64549906,HO8775_XX,1,only XX
chr12,64863982,64864921,HO8782_XX,1,only XX
chr12,64950461,64951448,"HO5901_PS,HO8783_XX",2,"only XX, only PS"
chr12,65876687,65877627,HO8792_XX,1,only XX
chr12,65881050,65883285,HO8793_XX,1,only XX
chr12,65891600,65893298,HO8794_XX,1,only XX
chr12,65916824,65919262,HO8795_XX,1,only XX
chr12,65935735,65937712,HO8797_XX,1,only XX
chr12,65948184,65949190,HO8798_XX,1,only XX
chr12,66127217,66128077,"HO5911_PS,HO8799_XX",2,"only XX, only PS"
chr12,66188589,66189694,HO8802_XX,1,only XX
chr12,66303767,66304483,HO8805_XX,1,only XX
chr12,66667840,66668841,HO8806_XX,1,only XX
chr12,66693866,66694621,HO8807_XX,1,only XX
chr12,66694784,66695747,HO8808_XX,1,only XX
chr12,67042616,67044259,HO8809_XX,1,only XX
chr12,67060607,67061328,HO8810_XX,1,only XX
chr12,67441431,67442768,HO8815_XX,1,only XX
chr12,67514911,67516347,HO8817_XX,1,only XX
chr12,67540807,67541995,HO8818_XX,1,only XX
chr12,67720936,67721649,HO8820_XX,1,only XX
chr12,68222921,68223534,HO8822_XX,1,only XX
chr12,68244763,68246289,HO8823_XX,1,only XX
chr12,69283670,69284845,HO8832_XX,1,only XX
chr12,69509884,69510871,HO8837_XX,1,only XX
chr12,69527440,69529148,HO8838_XX,1,only XX
chr12,69878841,69879713,HO8842_XX,1,only XX
chr12,69987466,69989395,HO8843_XX,1,only XX
chr12,71938510,71939149,HO8852_XX,1,only XX
chr12,72329793,72330861,HO8854_XX,1,only XX
chr12,75334140,75335013,"HO5948_PS,HO8859_XX",2,"only XX, only PS"
chr12,75526598,75528230,HO8862_XX,1,only XX
chr12,75720643,75722260,HO8863_XX,1,only XX
chr12,75744483,75745620,HO8864_XX,1,only XX
chr12,75784169,75785049,HO8865_XX,1,only XX
chr12,75814783,75815810,HO8866_XX,1,only XX
chr12,75877219,75878917,HO8867_XX,1,only XX
chr12,75908676,75910639,HO8868_XX,1,only XX
chr12,75913424,75914170,HO8869_XX,1,only XX
chr12,80707865,80709043,HO8886_XX,1,only XX
chr12,82707735,82709019,"HO5970_PS,HO8893_XX",2,"only XX, only PS"
chr12,83015189,83016567,HO8894_XX,1,only XX
chr12,85468330,85469726,HO8898_XX,1,only XX
chr12,89019293,89019929,HO8905_XX,1,only XX
chr12,89098281,89099144,HO8906_XX,1,only XX
chr12,89178981,89180790,HO8907_XX,1,only XX
chr12,89345315,89347177,HO8908_XX,1,only XX
chr12,89883594,89885381,HO8913_XX,1,only XX
chr12,90027888,90029683,HO8916_XX,1,only XX
chr12,90327485,90328786,HO8917_XX,1,only XX
chr12,90354877,90356521,HO8918_XX,1,only XX
chr12,92002147,92003533,HO8923_XX,1,only XX
chr12,92106827,92109112,HO8927_XX,1,only XX
chr12,92139577,92140008,HO8928_XX,1,only XX
chr12,92464442,92465591,HO8930_XX,1,only XX
chr12,92784991,92785825,HO8931_XX,1,only XX
chr12,93572915,93573658,HO8939_XX,1,only XX
chr12,94207517,94209622,"HO5997_PS,HO8946_XX",2,"only XX, only PS"
chr12,95172811,95174603,HO8955_XX,1,only XX
chr12,95335922,95337478,"HO6007_PS,HO8957_XX",2,"only XX, only PS"
chr12,95446201,95447314,HO8958_XX,1,only XX
chr12,96262989,96264222,HO8968_XX,1,only XX
chr12,96769296,96770893,HO8971_XX,1,only XX
chr12,96886697,96887687,HO8972_XX,1,only XX
chr12,96985344,96986328,HO8974_XX,1,only XX
chr12,97274847,97276976,"HO6021_PS,HO8975_XX",2,"only XX, only PS"
chr12,97428754,97430245,HO8977_XX,1,only XX
chr12,97462373,97463766,"HO6022_PS,HO8978_XX",2,"only XX, only PS"
chr12,98456145,98457335,"HO6027_PS,HO8982_XX",2,"only XX, only PS"
chr12,98474974,98475764,"HO6029_PS,HO8985_XX",2,"only XX, only PS"
chr12,98744747,98746384,HO8991_XX,1,only XX
chr12,100163251,100164295,"HO6040_PS,HO8996_XX",2,"only XX, only PS"
chr12,100563880,100564860,"HO6043_PS,HO9003_XX",2,"only XX, only PS"
chr12,100794282,100795676,HO9006_XX,1,only XX
chr12,101044168,101045072,HO9007_XX,1,only XX
chr12,102883003,102883775,HO9016_XX,1,only XX
chr12,102916942,102917874,HO9017_XX,1,only XX
chr12,102956149,102956662,HO9018_XX,1,only XX
chr12,103571069,103571745,HO9022_XX,1,only XX
chr12,103574968,103575844,"HO6058_PS,HO9023_XX",2,"only XX, only PS"
chr12,103657385,103658405,HO9024_XX,1,only XX
chr12,103676712,103677728,HO9025_XX,1,only XX
chr12,103936250,103937093,HO9029_XX,1,only XX
chr12,104534050,104535754,HO9041_XX,1,only XX
chr12,104555341,104556163,HO9042_XX,1,only XX
chr12,104643282,104644939,HO9044_XX,1,only XX
chr12,104784374,104785336,HO9047_XX,1,only XX
chr12,104998730,104999700,HO9050_XX,1,only XX
chr12,105522495,105523803,HO9055_XX,1,only XX
chr12,105561637,105563103,HO9056_XX,1,only XX
chr12,105720855,105722010,HO9058_XX,1,only XX
chr12,105814067,105815126,HO9061_XX,1,only XX
chr12,105930321,105931300,HO9062_XX,1,only XX
chr12,106074492,106075397,HO9063_XX,1,only XX
chr12,106083630,106084682,HO9064_XX,1,only XX
chr12,106131211,106132224,HO9066_XX,1,only XX
chr12,106251464,106252103,HO9071_XX,1,only XX
chr12,106303886,106304458,HO9073_XX,1,only XX
chr12,106581085,106582196,HO9076_XX,1,only XX
chr12,106586521,106587597,HO9077_XX,1,only XX
chr12,106672123,106673449,HO9078_XX,1,only XX
chr12,106839070,106840874,HO9080_XX,1,only XX
chr12,107320896,107321635,HO9086_XX,1,only XX
chr12,107467771,107468726,"HO6096_PS,HO9087_XX",2,"only XX, only PS"
chr12,107580724,107581838,HO9088_XX,1,only XX
chr12,107774924,107775856,HO9092_XX,1,only XX
chr12,107843269,107844967,HO9093_XX,1,only XX
chr12,108180861,108182006,HO9096_XX,1,only XX
chr12,108312652,108314378,HO9097_XX,1,only XX
chr12,108532141,108532979,HO9099_XX,1,only XX
chr12,108588662,108590256,HO9102_XX,1,only XX
chr12,108645989,108647810,HO9104_XX,1,only XX
chr12,108804110,108805361,HO9110_XX,1,only XX
chr12,108825344,108827779,"HO6110_PS,HO9111_XX",2,"only XX, only PS"
chr12,108839060,108841229,"HO6111_PS,HO9112_XX",2,"only XX, only PS"
chr12,109067659,109068448,HO9116_XX,1,only XX
chr12,109069217,109070476,HO9117_XX,1,only XX
chr12,109291090,109292319,HO9122_XX,1,only XX
chr12,109518368,109519503,HO9127_XX,1,only XX
chr12,109605850,109607094,HO9130_XX,1,only XX
chr12,109678595,109680155,HO9131_XX,1,only XX
chr12,109695447,109696534,HO9132_XX,1,only XX
chr12,109716157,109716829,HO9134_XX,1,only XX
chr12,109832813,109833735,HO9136_XX,1,only XX
chr12,110199008,110200324,HO9148_XX,1,only XX
chr12,110584883,110585771,HO9158_XX,1,only XX
chr12,110698013,110698915,HO9162_XX,1,only XX
chr12,110853196,110854235,HO9165_XX,1,only XX
chr12,110894088,110894917,"HO6155_PS,HO9167_XX",2,"only XX, only PS"
chr12,110936388,110937464,HO9168_XX,1,only XX
chr12,111101916,111102909,HO9170_XX,1,only XX
chr12,111199508,111200555,HO9172_XX,1,only XX
chr12,111200790,111201839,HO9173_XX,1,only XX
chr12,111211821,111212662,HO9174_XX,1,only XX
chr12,111298024,111299197,HO9175_XX,1,only XX
chr12,111309334,111310656,HO9176_XX,1,only XX
chr12,111444502,111446713,HO9180_XX,1,only XX
chr12,111740581,111742083,HO9185_XX,1,only XX
chr12,111787929,111788609,HO9189_XX,1,only XX
chr12,112121660,112122278,HO9195_XX,1,only XX
chr12,112387170,112387952,"HO6176_PS,HO9198_XX",2,"only XX, only PS"
chr12,112906493,112908036,HO9201_XX,1,only XX
chr12,113103636,113104481,HO9205_XX,1,only XX
chr12,113154186,113154912,HO9209_XX,1,only XX
chr12,113380681,113381895,HO9218_XX,1,only XX
chr12,113479651,113480422,HO9221_XX,1,only XX
chr12,113528427,113529648,HO9222_XX,1,only XX
chr12,113932257,113933764,HO9223_XX,1,only XX
chr12,114404948,114405895,HO9225_XX,1,only XX
chr12,114408817,114409894,HO9226_XX,1,only XX
chr12,114735304,114737245,HO9231_XX,1,only XX
chr12,115386775,115388083,HO9232_XX,1,only XX
chr12,115916808,115917573,HO9235_XX,1,only XX
chr12,116381162,116383584,HO9238_XX,1,only XX
chr12,116426143,116427817,HO9239_XX,1,only XX
chr12,116603505,116605844,HO9247_XX,1,only XX
chr12,116693223,116694135,HO9250_XX,1,only XX
chr12,116864197,116865024,HO9257_XX,1,only XX
chr12,116875875,116876985,"HO6213_PS,HO9258_XX",2,"only XX, only PS"
chr12,116879502,116879939,HO9260_XX,1,only XX
chr12,117080406,117081306,HO9268_XX,1,only XX
chr12,117090751,117091836,HO9269_XX,1,only XX
chr12,117169529,117170003,HO9277_XX,1,only XX
chr12,117212410,117213484,"HO6224_PS,HO9279_XX",2,"only XX, only PS"
chr12,117360144,117361683,HO9280_XX,1,only XX
chr12,117818307,117819635,HO9281_XX,1,only XX
chr12,117836813,117837784,HO9282_XX,1,only XX
chr12,118120466,118121890,"HO6229_PS,HO9287_XX",2,"only XX, only PS"
chr12,118181593,118182753,"HO6231_PS,HO9289_XX",2,"only XX, only PS"
chr12,119669831,119670461,HO9295_XX,1,only XX
chr12,120229668,120230942,HO9307_XX,1,only XX
chr12,120327427,120328382,HO9313_XX,1,only XX
chr12,120394213,120395087,HO9317_XX,1,only XX
chr12,120466496,120467320,"HO6260_PS,HO9323_XX",2,"only XX, only PS"
chr12,120474214,120475677,"HO6262_PS,HO9325_XX",2,"only XX, only PS"
chr12,120741467,120742520,HO9339_XX,1,only XX
chr12,120760637,120762550,HO9340_XX,1,only XX
chr12,121442604,121444101,"HO6287_PS,HO9353_XX",2,"only XX, only PS"
chr12,121582525,121583027,HO9361_XX,1,only XX
chr12,121770071,121771422,HO9368_XX,1,only XX
chr12,121781451,121782620,HO9370_XX,1,only XX
chr12,121924529,121925732,HO9381_XX,1,only XX
chr12,122106904,122107953,HO9389_XX,1,only XX
chr12,122130801,122131573,"HO6314_PS,HO9390_XX",2,"only XX, only PS"
